	epoch	time
0	0	0 days 00:00:01.383627
1	1	0 days 00:00:01.324747
2	2	0 days 00:00:01.328804
3	3	0 days 00:00:01.317584
4	4	0 days 00:00:01.316781
5	5	0 days 00:00:01.321096
6	6	0 days 00:00:01.344173
7	7	0 days 00:00:01.428077
8	8	0 days 00:00:01.353807
9	9	0 days 00:00:01.324246
10	10	0 days 00:00:01.317890
11	11	0 days 00:00:01.318268
12	12	0 days 00:00:01.318760
13	13	0 days 00:00:01.332631
14	14	0 days 00:00:01.324699
15	15	0 days 00:00:01.324787
16	16	0 days 00:00:01.329465
17	17	0 days 00:00:01.339967
18	18	0 days 00:00:01.816968
19	19	0 days 00:00:01.341943
20	20	0 days 00:00:01.340966
21	21	0 days 00:00:01.331048
22	22	0 days 00:00:01.349000
23	23	0 days 00:00:01.338865
24	24	0 days 00:00:01.328579
25	25	0 days 00:00:01.329376
26	26	0 days 00:00:01.331921
27	27	0 days 00:00:01.337759
28	28	0 days 00:00:01.437052
29	29	0 days 00:00:01.360379
30	30	0 days 00:00:01.375029
31	31	0 days 00:00:01.334335
32	32	0 days 00:00:01.328252
33	33	0 days 00:00:01.339053
34	34	0 days 00:00:01.354367
35	35	0 days 00:00:01.327538
36	36	0 days 00:00:01.330875
37	37	0 days 00:00:01.328820
38	38	0 days 00:00:01.327312
39	39	0 days 00:00:01.324817
40	40	0 days 00:00:01.328037
41	41	0 days 00:00:01.822151
42	42	0 days 00:00:01.331841
43	43	0 days 00:00:01.331243
44	44	0 days 00:00:01.352019
45	45	0 days 00:00:01.332707
46	46	0 days 00:00:01.335874
47	47	0 days 00:00:01.331073
48	48	0 days 00:00:01.340659
49	49	0 days 00:00:01.332215
50	50	0 days 00:00:01.469905
51	51	0 days 00:00:01.363390
52	52	0 days 00:00:01.354871
53	53	0 days 00:00:01.344394
54	54	0 days 00:00:01.336673
55	55	0 days 00:00:01.329937
56	56	0 days 00:00:01.330786
57	57	0 days 00:00:01.324095
58	58	0 days 00:00:01.323302
59	59	0 days 00:00:01.344027
60	60	0 days 00:00:01.317774
61	61	0 days 00:00:01.324409
62	62	0 days 00:00:01.316825
63	63	0 days 00:00:01.321395
64	64	0 days 00:00:01.318246
65	65	0 days 00:00:01.346547
66	66	0 days 00:00:01.321412
67	67	0 days 00:00:01.919516
68	68	0 days 00:00:01.338023
69	69	0 days 00:00:01.357142
70	70	0 days 00:00:01.332401
71	71	0 days 00:00:01.416201
72	72	0 days 00:00:01.378913
73	73	0 days 00:00:01.365815
74	74	0 days 00:00:01.326646
75	75	0 days 00:00:01.351233
76	76	0 days 00:00:01.322546
77	77	0 days 00:00:01.319741
78	78	0 days 00:00:01.324598
79	79	0 days 00:00:01.323681
80	80	0 days 00:00:01.335036
81	81	0 days 00:00:01.320207
82	82	0 days 00:00:01.323707
83	83	0 days 00:00:01.313541
84	84	0 days 00:00:01.316194
85	85	0 days 00:00:01.319661
86	86	0 days 00:00:01.311714
87	87	0 days 00:00:01.313537
88	88	0 days 00:00:01.317484
89	89	0 days 00:00:01.315922
90	90	0 days 00:00:01.324890
91	91	0 days 00:00:01.315876
92	92	0 days 00:00:01.327950
93	93	0 days 00:00:01.368598
94	94	0 days 00:00:01.379580
95	95	0 days 00:00:02.010450
96	96	0 days 00:00:01.334929
97	97	0 days 00:00:01.322874
98	98	0 days 00:00:01.320665
99	99	0 days 00:00:01.325644
