,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,1.0,0.9897090758706092,0.9987149710589727,0.9553321769929564,0.9709528661621761,0.9632653655698609,0.9993523615825789,0.9980307173154892,0.999282506538129,0.9955262830070235,0.9647651947215652,0.9556871861567336,0.9641515722923863,0.9641515721393517,0.9665635058558524,0.9665635061563976
1,0.9897090758706092,1.0000000000000002,0.9947814478391612,0.9865740938552667,0.9950960808877832,0.9912443840333043,0.984966218306019,0.9799885813165387,0.9862677659386268,0.9848398037546637,0.9688445501633899,0.9659928414760292,0.9709674741792127,0.9709674741475257,0.9930625740665914,0.993062574215367
2,0.9987149710589727,0.9947814478391612,0.9999999999999998,0.9672435041669974,0.9806960497538544,0.9741104406785892,0.9972615659417872,0.9949294774863681,0.9974101106365915,0.994009025636466,0.9664539950270725,0.9604652683968218,0.9679696817799035,0.9679696816561985,0.9772254628645044,0.9772254631302679
3,0.9553321769929564,0.9865740938552667,0.9672435041669974,1.0000000000000002,0.9968012833617894,0.9993321540710844,0.9467485535440802,0.9390454928388847,0.9474353029598462,0.9438357533236,0.9328667375167455,0.9359367904494769,0.9385959089216636,0.9385959090107541,0.9979363349126951,0.9979363347000652
4,0.9709528661621761,0.9950960808877832,0.9806960497538544,0.9968012833617894,1.0000000000000002,0.9989556097970799,0.9638226845597344,0.9566022442679404,0.9657287947515932,0.9652527366951271,0.9576895407014587,0.9597982662219172,0.9625252722901815,0.9625252723378944,0.999760485162703,0.9997604852094009
5,0.9632653655698609,0.9912443840333043,0.9741104406785892,0.9993321540710844,0.9989556097970799,0.9999999999999996,0.9552033052450714,0.9476773723181301,0.9564063238493719,0.95410599448799,0.9444210666801246,0.9468141049454131,0.9495729636717853,0.9495729637324782,0.9995176001530952,0.9995176000336157
6,0.9993523615825789,0.984966218306019,0.9972615659417872,0.9467485535440802,0.9638226845597344,0.9552033052450714,1.0000000000000002,0.9995646114493792,0.9995421413557635,0.9951762972258066,0.9608330775935661,0.9515157703855902,0.9606782910558206,0.9606782908878239,0.9590477971188478,0.9590477974856301
7,0.9980307173154892,0.9799885813165387,0.9949294774863681,0.9390454928388847,0.9566022442679404,0.9476773723181301,0.9995646114493792,0.9999999999999998,0.9984992164320912,0.9929125053809374,0.9541212223827038,0.9437474920678917,0.9537447326309537,0.9537447324488986,0.951520834048787,0.9515208344153567
8,0.999282506538129,0.9862677659386268,0.9974101106365915,0.9474353029598462,0.9657287947515932,0.9564063238493719,0.9995421413557635,0.9984992164320912,1.0,0.9976782366664065,0.9686756307273487,0.959935318182169,0.96828008808688,0.9682800879326123,0.9607979249578696,0.9607979254057853
9,0.9955262830070235,0.9848398037546637,0.994009025636466,0.9438357533236,0.9652527366951271,0.95410599448799,0.9951762972258066,0.9929125053809374,0.9976782366664065,1.0,0.9827287981460895,0.9753473429577448,0.9819168564354694,0.9819168563098069,0.9598919954314494,0.9598919960774582
10,0.9647651947215652,0.9688445501633899,0.9664539950270725,0.9328667375167455,0.9576895407014587,0.9444210666801246,0.9608330775935661,0.9541212223827038,0.9686756307273487,0.9827287981460895,1.0,0.9976616280096643,0.9984479426346529,0.998447942637152,0.9523532547824703,0.9523532557800173
11,0.9556871861567336,0.9659928414760292,0.9604652683968218,0.9359367904494769,0.9597982662219172,0.9468141049454131,0.9515157703855902,0.9437474920678917,0.959935318182169,0.9753473429577448,0.9976616280096643,1.0000000000000004,0.9994582057983766,0.9994582058283401,0.9553646427117288,0.9553646437779953
12,0.9641515722923863,0.9709674741792127,0.9679696817799035,0.9385959089216636,0.9625252722901815,0.9495729636717853,0.9606782910558206,0.9537447326309537,0.96828008808688,0.9819168564354694,0.9984479426346529,0.9994582057983766,0.9999999999999998,0.9999999999999991,0.9579066511320058,0.9579066521538816
13,0.9641515721393517,0.9709674741475257,0.9679696816561985,0.9385959090107541,0.9625252723378944,0.9495729637324782,0.9606782908878239,0.9537447324488986,0.9682800879326123,0.9819168563098069,0.998447942637152,0.9994582058283401,0.9999999999999991,1.0,0.9579066511806659,0.9579066522025417
14,0.9665635058558524,0.9930625740665914,0.9772254628645044,0.9979363349126951,0.999760485162703,0.9995176001530952,0.9590477971188478,0.951520834048787,0.9607979249578696,0.9598919954314494,0.9523532547824703,0.9553646427117288,0.9579066511320058,0.9579066511806659,0.9999999999999998,0.9999999999999952
15,0.9665635061563976,0.993062574215367,0.9772254631302679,0.9979363347000652,0.9997604852094009,0.9995176000336157,0.9590477974856301,0.9515208344153567,0.9607979254057853,0.9598919960774582,0.9523532557800173,0.9553646437779953,0.9579066521538816,0.9579066522025417,0.9999999999999952,1.0
