	epoch	time
0	0	0 days 00:00:01.950781
1	1	0 days 00:00:02.324420
2	2	0 days 00:00:02.025260
3	3	0 days 00:00:01.924057
4	4	0 days 00:00:01.906802
5	5	0 days 00:00:02.003703
6	6	0 days 00:00:01.972606
7	7	0 days 00:00:01.937552
8	8	0 days 00:00:01.958518
9	9	0 days 00:00:01.927151
10	10	0 days 00:00:01.927794
11	11	0 days 00:00:01.960297
12	12	0 days 00:00:01.938078
13	13	0 days 00:00:01.883963
14	14	0 days 00:00:01.850743
15	15	0 days 00:00:01.861169
16	16	0 days 00:00:01.941782
17	17	0 days 00:00:02.301388
18	18	0 days 00:00:01.903460
19	19	0 days 00:00:01.885006
20	20	0 days 00:00:01.864573
21	21	0 days 00:00:01.835186
22	22	0 days 00:00:01.829570
23	23	0 days 00:00:01.938785
24	24	0 days 00:00:01.863699
25	25	0 days 00:00:01.902985
26	26	0 days 00:00:01.835777
27	27	0 days 00:00:01.845642
28	28	0 days 00:00:01.869224
29	29	0 days 00:00:02.627551
30	30	0 days 00:00:01.906270
31	31	0 days 00:00:01.876792
32	32	0 days 00:00:02.314802
33	33	0 days 00:00:01.972583
34	34	0 days 00:00:01.950052
35	35	0 days 00:00:01.863101
36	36	0 days 00:00:01.830047
37	37	0 days 00:00:01.828532
38	38	0 days 00:00:01.840230
39	39	0 days 00:00:01.807515
40	40	0 days 00:00:01.820804
41	41	0 days 00:00:01.794392
42	42	0 days 00:00:01.810505
43	43	0 days 00:00:01.824697
44	44	0 days 00:00:01.760938
45	45	0 days 00:00:01.759109
46	46	0 days 00:00:01.762429
47	47	0 days 00:00:01.760768
48	48	0 days 00:00:02.029201
49	49	0 days 00:00:01.883582
50	50	0 days 00:00:01.781602
51	51	0 days 00:00:01.762732
52	52	0 days 00:00:01.755738
53	53	0 days 00:00:01.762217
54	54	0 days 00:00:01.769173
55	55	0 days 00:00:01.757103
56	56	0 days 00:00:01.770256
57	57	0 days 00:00:01.762495
58	58	0 days 00:00:01.774510
59	59	0 days 00:00:01.772672
60	60	0 days 00:00:01.755502
61	61	0 days 00:00:01.774993
62	62	0 days 00:00:01.778566
63	63	0 days 00:00:01.759866
64	64	0 days 00:00:01.766354
65	65	0 days 00:00:01.902530
66	66	0 days 00:00:02.767406
67	67	0 days 00:00:01.775298
68	68	0 days 00:00:01.772934
69	69	0 days 00:00:01.777709
70	70	0 days 00:00:01.767645
71	71	0 days 00:00:01.767747
72	72	0 days 00:00:01.785465
73	73	0 days 00:00:01.780930
74	74	0 days 00:00:01.776568
75	75	0 days 00:00:01.759336
76	76	0 days 00:00:01.775164
77	77	0 days 00:00:01.763813
78	78	0 days 00:00:01.751286
79	79	0 days 00:00:01.766889
80	80	0 days 00:00:01.772176
81	81	0 days 00:00:01.901991
82	82	0 days 00:00:01.824429
83	83	0 days 00:00:01.774544
84	84	0 days 00:00:01.760502
85	85	0 days 00:00:01.770881
86	86	0 days 00:00:01.765768
87	87	0 days 00:00:01.771796
88	88	0 days 00:00:01.782437
89	89	0 days 00:00:01.784008
90	90	0 days 00:00:01.784857
91	91	0 days 00:00:01.774396
92	92	0 days 00:00:01.771941
93	93	0 days 00:00:01.779877
94	94	0 days 00:00:01.778023
95	95	0 days 00:00:01.773207
96	96	0 days 00:00:01.785804
97	97	0 days 00:00:01.785899
98	98	0 days 00:00:01.921185
99	99	0 days 00:00:01.827641
