,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,-3.3306690738754696e-16,-0.04593596426629176,-0.13523188053536217,-0.0020490812486942955,-0.02986755372438632,-0.06720877568110561,-0.11603156254550784,-0.13255948090652558,-0.15844858759683533,-0.12684362899212798,-0.023530427616517025,0.028402530646944202,-0.006842150501864874,-0.01848892909960087,-0.1138185223792888,-0.089926891183157
1,-0.04593596426629176,0.0,-0.13736210253598224,-0.0971335485180349,-0.08753682884691272,-0.14817329501053478,-0.09625748548526258,-0.09591931008200605,-0.1209200278883037,-0.1097729990599513,-0.07643027200636598,-0.0209736502744875,-0.05166290151594244,-0.05039209010300438,-0.14158970785628633,-0.1395753100451318
2,-0.13523188053536217,-0.13736210253598224,0.0,-0.04106906179580794,-0.08087713275920716,-0.07702616418273012,-0.1066650774072655,-0.1387613643801383,-0.21587286720201104,-0.11245220555219049,-0.09029268482515873,-0.03373380980845042,-0.08943209414503706,-0.05543282835746777,-0.15308543759341542,-0.14684637571579762
3,-0.0020490812486942955,-0.0971335485180349,-0.04106906179580794,-2.220446049250313e-16,-0.10699311930699573,-0.18582073953798228,0.0032439472697717298,0.0200682395444719,0.005758298920834126,0.020635904452144582,-0.09193104620085102,-0.11406633884468032,-0.11333684586278747,-0.10516257405252749,-0.13545882334653947,-0.11503276393349071
4,-0.02986755372438632,-0.08753682884691272,-0.08087713275920716,-0.10699311930699573,2.220446049250313e-16,-0.1726412280702866,-0.045579581413740966,-0.027614298243599955,-0.06389250646549027,-0.06394296587703907,-0.12468542298658603,-0.1359160434228982,-0.11845678432746343,-0.10304774506704473,-0.1360583753314082,-0.12590771171915205
5,-0.06720877568110561,-0.14817329501053478,-0.07702616418273012,-0.18582073953798228,-0.1726412280702866,-2.220446049250313e-16,-0.0007577840615979881,0.005551971421175361,0.021799608288874284,0.06631013353585147,-0.037551522573300966,-0.054161908628902244,-0.02959178148938646,-0.004948968801363418,-0.20645743769512803,-0.17675775437903396
6,-0.11603156254550784,-0.09625748548526258,-0.1066650774072655,0.0032439472697717298,-0.045579581413740966,-0.0007577840615979881,0.0,-0.09688102349864525,-0.21545629748101713,-0.13011345993944956,-0.04424964306175194,-0.026352039683691264,-0.056214570515881634,-0.024010437973497,-0.08813630861057975,-0.07126866037321511
7,-0.13255948090652558,-0.09591931008200605,-0.1387613643801383,0.0200682395444719,-0.027614298243599955,0.005551971421175361,-0.09688102349864525,-4.440892098500626e-16,-0.20557632367620426,-0.09528582279028852,-0.0358820870771539,-0.006660906300022917,-0.021477995670596828,-0.004140213674167836,-0.06454790591389592,-0.06212163188886444
8,-0.15844858759683533,-0.1209200278883037,-0.21587286720201104,0.005758298920834126,-0.06389250646549027,0.021799608288874284,-0.21545629748101713,-0.20557632367620426,2.220446049250313e-16,-0.24193286754344412,-0.10216189344135018,-0.06802560179666095,-0.08554878421394585,-0.09939215694503267,-0.07101114158700306,-0.07711881479195537
9,-0.12684362899212798,-0.1097729990599513,-0.11245220555219049,0.020635904452144582,-0.06394296587703907,0.06631013353585147,-0.13011345993944956,-0.09528582279028852,-0.24193286754344412,-2.220446049250313e-16,-0.1378893031048758,-0.17902959454394018,-0.17643682965709595,-0.14590865140438525,-0.007892255268910464,0.008989492639241758
10,-0.023530427616517025,-0.07643027200636598,-0.09029268482515873,-0.09193104620085102,-0.12468542298658603,-0.037551522573300966,-0.04424964306175194,-0.0358820870771539,-0.10216189344135018,-0.1378893031048758,0.0,-0.20775337080952505,-0.14548403000617627,-0.17207251325761197,-0.04398746239794571,-0.015152439468346213
11,0.028402530646944202,-0.0209736502744875,-0.03373380980845042,-0.11406633884468032,-0.1359160434228982,-0.054161908628902244,-0.026352039683691264,-0.006660906300022917,-0.06802560179666095,-0.17902959454394018,-0.20775337080952505,2.220446049250313e-16,-0.1473275574088,-0.22568608747926733,0.024763626080512302,0.029328202302476458
12,-0.006842150501864874,-0.05166290151594244,-0.08943209414503706,-0.11333684586278747,-0.11845678432746343,-0.02959178148938646,-0.056214570515881634,-0.021477995670596828,-0.08554878421394585,-0.17643682965709595,-0.14548403000617627,-0.1473275574088,-2.220446049250313e-16,-0.14883413088028985,-0.019279660402548582,0.01327547309345678
13,-0.01848892909960087,-0.05039209010300438,-0.05543282835746777,-0.10516257405252749,-0.10304774506704473,-0.004948968801363418,-0.024010437973497,-0.004140213674167836,-0.09939215694503267,-0.14590865140438525,-0.17207251325761197,-0.22568608747926733,-0.14883413088028985,6.661338147750939e-16,0.010705074190539787,0.031080153488636242
14,-0.1138185223792888,-0.14158970785628633,-0.15308543759341542,-0.13545882334653947,-0.1360583753314082,-0.20645743769512803,-0.08813630861057975,-0.06454790591389592,-0.07101114158700306,-0.007892255268910464,-0.04398746239794571,0.024763626080512302,-0.019279660402548582,0.010705074190539787,1.1102230246251565e-16,-0.12722705709438942
15,-0.089926891183157,-0.1395753100451318,-0.14684637571579762,-0.11503276393349071,-0.12590771171915205,-0.17675775437903396,-0.07126866037321511,-0.06212163188886444,-0.07711881479195537,0.008989492639241758,-0.015152439468346213,0.029328202302476458,0.01327547309345678,0.031080153488636242,-0.12722705709438942,1.1102230246251565e-16
