	epoch	time
0	0	0 days 00:00:02.398243
1	1	0 days 00:00:01.765195
2	2	0 days 00:00:01.921540
3	3	0 days 00:00:01.853128
4	4	0 days 00:00:01.828527
5	5	0 days 00:00:01.842574
6	6	0 days 00:00:01.919623
7	7	0 days 00:00:01.822287
8	8	0 days 00:00:01.878298
9	9	0 days 00:00:01.820397
10	10	0 days 00:00:01.954027
11	11	0 days 00:00:01.894355
12	12	0 days 00:00:01.869729
13	13	0 days 00:00:01.854509
14	14	0 days 00:00:01.867576
15	15	0 days 00:00:01.865069
16	16	0 days 00:00:01.812636
17	17	0 days 00:00:01.838199
18	18	0 days 00:00:01.778590
19	19	0 days 00:00:02.170217
20	20	0 days 00:00:01.988522
21	21	0 days 00:00:02.038616
22	22	0 days 00:00:01.877544
23	23	0 days 00:00:01.807937
24	24	0 days 00:00:01.828055
25	25	0 days 00:00:01.821950
26	26	0 days 00:00:01.751146
27	27	0 days 00:00:01.817053
28	28	0 days 00:00:01.801349
29	29	0 days 00:00:01.745559
30	30	0 days 00:00:01.766981
31	31	0 days 00:00:01.756197
32	32	0 days 00:00:01.783171
33	33	0 days 00:00:01.816726
34	34	0 days 00:00:01.755463
35	35	0 days 00:00:01.753054
36	36	0 days 00:00:01.769453
37	37	0 days 00:00:01.750692
38	38	0 days 00:00:01.791507
39	39	0 days 00:00:01.750286
40	40	0 days 00:00:01.764041
41	41	0 days 00:00:01.772573
42	42	0 days 00:00:01.748350
43	43	0 days 00:00:01.743224
44	44	0 days 00:00:01.768218
45	45	0 days 00:00:01.749154
46	46	0 days 00:00:01.945308
47	47	0 days 00:00:01.753903
48	48	0 days 00:00:01.743683
49	49	0 days 00:00:01.771716
50	50	0 days 00:00:01.750543
51	51	0 days 00:00:01.741992
52	52	0 days 00:00:01.781224
53	53	0 days 00:00:01.746802
54	54	0 days 00:00:01.744080
55	55	0 days 00:00:01.780023
56	56	0 days 00:00:01.756589
57	57	0 days 00:00:01.768661
58	58	0 days 00:00:01.762711
59	59	0 days 00:00:01.754545
60	60	0 days 00:00:01.974303
61	61	0 days 00:00:01.760799
62	62	0 days 00:00:01.767241
63	63	0 days 00:00:01.783793
64	64	0 days 00:00:01.751882
65	65	0 days 00:00:01.753699
66	66	0 days 00:00:01.769139
67	67	0 days 00:00:01.751404
68	68	0 days 00:00:01.769778
69	69	0 days 00:00:01.752076
70	70	0 days 00:00:01.748661
71	71	0 days 00:00:01.785419
72	72	0 days 00:00:01.770331
73	73	0 days 00:00:01.756792
74	74	0 days 00:00:01.790304
75	75	0 days 00:00:01.956098
76	76	0 days 00:00:01.771703
77	77	0 days 00:00:01.760154
78	78	0 days 00:00:01.757799
79	79	0 days 00:00:01.781856
80	80	0 days 00:00:01.751778
81	81	0 days 00:00:01.746176
82	82	0 days 00:00:01.779513
83	83	0 days 00:00:01.747520
84	84	0 days 00:00:01.740897
85	85	0 days 00:00:01.771077
86	86	0 days 00:00:01.743990
87	87	0 days 00:00:01.772116
88	88	0 days 00:00:01.748644
89	89	0 days 00:00:01.744186
90	90	0 days 00:00:01.771437
91	91	0 days 00:00:01.992754
92	92	0 days 00:00:01.766874
93	93	0 days 00:00:01.781359
94	94	0 days 00:00:01.768345
95	95	0 days 00:00:01.780626
96	96	0 days 00:00:01.766987
97	97	0 days 00:00:01.753365
98	98	0 days 00:00:01.781473
99	99	0 days 00:00:01.762394
