name,time,values
MAIN__VAE_TRAINING_epoch,0 days 00:00:01.428834,"[Timedelta('0 days 00:00:01.451604'), Timedelta('0 days 00:00:01.405485'), Timedelta('0 days 00:00:01.394300'), Timedelta('0 days 00:00:01.393765'), Timedelta('0 days 00:00:01.391807'), Timedelta('0 days 00:00:01.393842'), Timedelta('0 days 00:00:01.388950'), Timedelta('0 days 00:00:01.396374'), Timedelta('0 days 00:00:01.427853'), Timedelta('0 days 00:00:01.406667'), Timedelta('0 days 00:00:01.619369'), Timedelta('0 days 00:00:01.452051'), Timedelta('0 days 00:00:01.477883'), Timedelta('0 days 00:00:01.403002'), Timedelta('0 days 00:00:01.411089'), Timedelta('0 days 00:00:01.407938'), Timedelta('0 days 00:00:01.400823'), Timedelta('0 days 00:00:01.396183'), Timedelta('0 days 00:00:01.882343'), Timedelta('0 days 00:00:01.412835'), Timedelta('0 days 00:00:01.406711'), Timedelta('0 days 00:00:01.432295'), Timedelta('0 days 00:00:01.408191'), Timedelta('0 days 00:00:01.407274'), Timedelta('0 days 00:00:01.412006'), Timedelta('0 days 00:00:01.400238'), Timedelta('0 days 00:00:01.411719'), Timedelta('0 days 00:00:01.392739'), Timedelta('0 days 00:00:01.401750'), Timedelta('0 days 00:00:01.382756'), Timedelta('0 days 00:00:01.384981'), Timedelta('0 days 00:00:01.402056'), Timedelta('0 days 00:00:01.397446'), Timedelta('0 days 00:00:01.387863'), Timedelta('0 days 00:00:01.387146'), Timedelta('0 days 00:00:01.395668'), Timedelta('0 days 00:00:01.395728'), Timedelta('0 days 00:00:01.387030'), Timedelta('0 days 00:00:01.400381'), Timedelta('0 days 00:00:01.398565'), Timedelta('0 days 00:00:01.401559'), Timedelta('0 days 00:00:01.801407'), Timedelta('0 days 00:00:01.408207'), Timedelta('0 days 00:00:01.407300'), Timedelta('0 days 00:00:01.414779'), Timedelta('0 days 00:00:01.408285'), Timedelta('0 days 00:00:01.397707'), Timedelta('0 days 00:00:01.406324'), Timedelta('0 days 00:00:01.402709'), Timedelta('0 days 00:00:01.400009'), Timedelta('0 days 00:00:01.401333'), Timedelta('0 days 00:00:01.430716'), Timedelta('0 days 00:00:01.406170'), Timedelta('0 days 00:00:01.402421'), Timedelta('0 days 00:00:01.404153'), Timedelta('0 days 00:00:01.414359'), Timedelta('0 days 00:00:01.407006'), Timedelta('0 days 00:00:01.401332'), Timedelta('0 days 00:00:01.408255'), Timedelta('0 days 00:00:01.401338'), Timedelta('0 days 00:00:01.407620'), Timedelta('0 days 00:00:01.409934'), Timedelta('0 days 00:00:01.397760'), Timedelta('0 days 00:00:01.402178'), Timedelta('0 days 00:00:01.398036'), Timedelta('0 days 00:00:01.402502'), Timedelta('0 days 00:00:01.408502'), Timedelta('0 days 00:00:01.881931'), Timedelta('0 days 00:00:01.472528'), Timedelta('0 days 00:00:01.411180'), Timedelta('0 days 00:00:01.401181'), Timedelta('0 days 00:00:01.409977'), Timedelta('0 days 00:00:01.397940'), Timedelta('0 days 00:00:01.406772'), Timedelta('0 days 00:00:01.406740'), Timedelta('0 days 00:00:01.424063'), Timedelta('0 days 00:00:01.408855'), Timedelta('0 days 00:00:01.404573'), Timedelta('0 days 00:00:01.406998'), Timedelta('0 days 00:00:01.421705'), Timedelta('0 days 00:00:01.409535'), Timedelta('0 days 00:00:01.425468'), Timedelta('0 days 00:00:01.398161'), Timedelta('0 days 00:00:01.396533'), Timedelta('0 days 00:00:01.402507'), Timedelta('0 days 00:00:01.398280'), Timedelta('0 days 00:00:01.398413'), Timedelta('0 days 00:00:01.392889'), Timedelta('0 days 00:00:01.401106'), Timedelta('0 days 00:00:01.433030'), Timedelta('0 days 00:00:01.390207'), Timedelta('0 days 00:00:01.404382'), Timedelta('0 days 00:00:01.447382'), Timedelta('0 days 00:00:01.394977'), Timedelta('0 days 00:00:01.399270'), Timedelta('0 days 00:00:02.040764'), Timedelta('0 days 00:00:01.429417'), Timedelta('0 days 00:00:01.402287'), Timedelta('0 days 00:00:01.410529'), Timedelta('0 days 00:00:01.395244')]"
MAIN__VAE_TRAINING_global,0 days 00:02:31.888355,[Timedelta('0 days 00:02:31.888355')]
COPULA_TRAINING,0 days 00:00:04.821667,[Timedelta('0 days 00:00:04.821667')]
COPULA_GENERATION,0 days 00:00:22.411961,[Timedelta('0 days 00:00:22.411961')]
