	epoch	time
0	0	0 days 00:00:01.601677
1	1	0 days 00:00:01.324948
2	2	0 days 00:00:01.408588
3	3	0 days 00:00:01.405420
4	4	0 days 00:00:01.671168
5	5	0 days 00:00:01.518993
6	6	0 days 00:00:01.508254
7	7	0 days 00:00:01.505127
8	8	0 days 00:00:01.461621
9	9	0 days 00:00:01.451016
10	10	0 days 00:00:01.723290
11	11	0 days 00:00:01.472063
12	12	0 days 00:00:01.463564
13	13	0 days 00:00:01.474357
14	14	0 days 00:00:01.429921
15	15	0 days 00:00:01.401164
16	16	0 days 00:00:01.383328
17	17	0 days 00:00:01.343534
18	18	0 days 00:00:01.414368
19	19	0 days 00:00:01.420355
20	20	0 days 00:00:01.390215
21	21	0 days 00:00:01.942136
22	22	0 days 00:00:01.456680
23	23	0 days 00:00:01.439454
24	24	0 days 00:00:01.434194
25	25	0 days 00:00:01.452809
26	26	0 days 00:00:01.479420
27	27	0 days 00:00:01.456098
28	28	0 days 00:00:01.483396
29	29	0 days 00:00:01.680809
30	30	0 days 00:00:01.382351
31	31	0 days 00:00:01.352434
32	32	0 days 00:00:01.398284
33	33	0 days 00:00:01.399491
34	34	0 days 00:00:01.484734
35	35	0 days 00:00:01.352370
36	36	0 days 00:00:01.342882
37	37	0 days 00:00:01.409813
38	38	0 days 00:00:01.490480
39	39	0 days 00:00:01.766017
40	40	0 days 00:00:01.565481
41	41	0 days 00:00:01.505603
42	42	0 days 00:00:01.665760
43	43	0 days 00:00:01.342024
44	44	0 days 00:00:01.617744
45	45	0 days 00:00:01.378737
46	46	0 days 00:00:01.838454
47	47	0 days 00:00:01.447920
48	48	0 days 00:00:01.307300
49	49	0 days 00:00:01.306835
50	50	0 days 00:00:01.296264
51	51	0 days 00:00:01.295424
52	52	0 days 00:00:01.360703
53	53	0 days 00:00:01.322186
54	54	0 days 00:00:01.303103
55	55	0 days 00:00:01.324662
56	56	0 days 00:00:01.301589
57	57	0 days 00:00:01.294042
58	58	0 days 00:00:01.309942
59	59	0 days 00:00:01.302843
60	60	0 days 00:00:01.603079
61	61	0 days 00:00:01.299300
62	62	0 days 00:00:01.306121
63	63	0 days 00:00:01.300851
64	64	0 days 00:00:01.293437
65	65	0 days 00:00:01.297859
66	66	0 days 00:00:01.310705
67	67	0 days 00:00:01.301024
68	68	0 days 00:00:01.296682
69	69	0 days 00:00:01.298138
70	70	0 days 00:00:01.294202
71	71	0 days 00:00:01.300786
72	72	0 days 00:00:01.297265
73	73	0 days 00:00:01.295928
74	74	0 days 00:00:01.306008
75	75	0 days 00:00:01.501358
76	76	0 days 00:00:01.302384
77	77	0 days 00:00:01.327078
78	78	0 days 00:00:01.302799
79	79	0 days 00:00:01.297323
80	80	0 days 00:00:01.296315
81	81	0 days 00:00:01.302909
82	82	0 days 00:00:01.304936
83	83	0 days 00:00:01.295811
84	84	0 days 00:00:01.295199
85	85	0 days 00:00:01.302074
86	86	0 days 00:00:01.296703
87	87	0 days 00:00:01.297673
88	88	0 days 00:00:01.306595
89	89	0 days 00:00:01.299779
90	90	0 days 00:00:01.291291
91	91	0 days 00:00:01.287978
92	92	0 days 00:00:01.292553
93	93	0 days 00:00:01.291873
94	94	0 days 00:00:01.292229
95	95	0 days 00:00:01.299541
96	96	0 days 00:00:01.293065
97	97	0 days 00:00:01.537442
98	98	0 days 00:00:01.515986
99	99	0 days 00:00:01.381114
