	epoch	time
0	0	0 days 00:00:00.754536
1	1	0 days 00:00:00.544844
2	2	0 days 00:00:00.615969
3	3	0 days 00:00:00.504905
4	4	0 days 00:00:00.494718
5	5	0 days 00:00:00.627194
6	6	0 days 00:00:00.499942
7	7	0 days 00:00:00.491354
8	8	0 days 00:00:00.618206
9	9	0 days 00:00:00.488666
10	10	0 days 00:00:00.489527
11	11	0 days 00:00:00.626468
12	12	0 days 00:00:00.491812
13	13	0 days 00:00:00.619974
14	14	0 days 00:00:00.488757
15	15	0 days 00:00:00.487340
16	16	0 days 00:00:00.490597
17	17	0 days 00:00:00.628646
18	18	0 days 00:00:00.483413
19	19	0 days 00:00:00.488422
20	20	0 days 00:00:00.630030
21	21	0 days 00:00:00.495114
22	22	0 days 00:00:00.492959
23	23	0 days 00:00:00.627865
24	24	0 days 00:00:00.489279
25	25	0 days 00:00:00.492106
26	26	0 days 00:00:00.634299
27	27	0 days 00:00:00.491893
28	28	0 days 00:00:00.492954
29	29	0 days 00:00:00.641860
30	30	0 days 00:00:00.494905
31	31	0 days 00:00:00.492980
32	32	0 days 00:00:00.641960
33	33	0 days 00:00:00.495284
34	34	0 days 00:00:00.491416
35	35	0 days 00:00:00.493019
36	36	0 days 00:00:00.646252
37	37	0 days 00:00:00.497844
38	38	0 days 00:00:00.493504
39	39	0 days 00:00:00.492601
40	40	0 days 00:00:00.643962
41	41	0 days 00:00:00.493565
42	42	0 days 00:00:00.493179
43	43	0 days 00:00:00.674824
44	44	0 days 00:00:00.491546
45	45	0 days 00:00:00.492921
46	46	0 days 00:00:00.494814
47	47	0 days 00:00:00.657108
48	48	0 days 00:00:00.492309
49	49	0 days 00:00:00.494612
50	50	0 days 00:00:00.503220
51	51	0 days 00:00:00.675079
52	52	0 days 00:00:00.541472
53	53	0 days 00:00:00.493134
54	54	0 days 00:00:00.662757
55	55	0 days 00:00:00.516714
56	56	0 days 00:00:00.485507
57	57	0 days 00:00:00.489709
58	58	0 days 00:00:00.672253
59	59	0 days 00:00:00.495082
60	60	0 days 00:00:00.498519
61	61	0 days 00:00:00.494880
62	62	0 days 00:00:00.666967
63	63	0 days 00:00:00.495612
64	64	0 days 00:00:00.489941
65	65	0 days 00:00:00.484354
66	66	0 days 00:00:00.667398
67	67	0 days 00:00:00.488637
68	68	0 days 00:00:00.490009
69	69	0 days 00:00:00.490476
70	70	0 days 00:00:00.673241
71	71	0 days 00:00:00.494110
72	72	0 days 00:00:00.490431
73	73	0 days 00:00:00.483556
74	74	0 days 00:00:00.583914
75	75	0 days 00:00:00.757976
76	76	0 days 00:00:00.486246
77	77	0 days 00:00:00.490899
78	78	0 days 00:00:00.493404
79	79	0 days 00:00:00.683936
80	80	0 days 00:00:00.489978
81	81	0 days 00:00:00.489468
82	82	0 days 00:00:00.516034
83	83	0 days 00:00:00.492333
84	84	0 days 00:00:00.490038
85	85	0 days 00:00:00.492334
86	86	0 days 00:00:00.491356
87	87	0 days 00:00:00.487586
88	88	0 days 00:00:00.780879
89	89	0 days 00:00:00.499308
90	90	0 days 00:00:00.493148
91	91	0 days 00:00:00.498129
92	92	0 days 00:00:00.683876
93	93	0 days 00:00:00.492882
94	94	0 days 00:00:00.485904
95	95	0 days 00:00:00.492214
96	96	0 days 00:00:00.490210
97	97	0 days 00:00:00.709510
98	98	0 days 00:00:00.488518
99	99	0 days 00:00:00.488895
