	epoch	time
0	0	0 days 00:00:01.512470
1	1	0 days 00:00:01.349963
2	2	0 days 00:00:01.353795
3	3	0 days 00:00:01.344371
4	4	0 days 00:00:01.356267
5	5	0 days 00:00:01.353544
6	6	0 days 00:00:01.372748
7	7	0 days 00:00:01.346896
8	8	0 days 00:00:01.357739
9	9	0 days 00:00:01.352815
10	10	0 days 00:00:01.482470
11	11	0 days 00:00:01.350560
12	12	0 days 00:00:01.358823
13	13	0 days 00:00:01.354038
14	14	0 days 00:00:01.349511
15	15	0 days 00:00:01.352928
16	16	0 days 00:00:01.362146
17	17	0 days 00:00:01.357786
18	18	0 days 00:00:01.359746
19	19	0 days 00:00:01.356234
20	20	0 days 00:00:01.354050
21	21	0 days 00:00:01.494554
22	22	0 days 00:00:01.352170
23	23	0 days 00:00:01.353901
24	24	0 days 00:00:01.355870
25	25	0 days 00:00:01.382545
26	26	0 days 00:00:01.359521
27	27	0 days 00:00:01.357398
28	28	0 days 00:00:01.349857
29	29	0 days 00:00:01.362302
30	30	0 days 00:00:01.354484
31	31	0 days 00:00:01.355283
32	32	0 days 00:00:01.361815
33	33	0 days 00:00:01.358214
34	34	0 days 00:00:01.354046
35	35	0 days 00:00:01.421488
36	36	0 days 00:00:01.359936
37	37	0 days 00:00:01.360667
38	38	0 days 00:00:01.356220
39	39	0 days 00:00:01.367235
40	40	0 days 00:00:01.405621
41	41	0 days 00:00:01.353793
42	42	0 days 00:00:01.350313
43	43	0 days 00:00:01.355134
44	44	0 days 00:00:01.355258
45	45	0 days 00:00:01.372910
46	46	0 days 00:00:01.618461
47	47	0 days 00:00:01.358697
48	48	0 days 00:00:01.391110
49	49	0 days 00:00:01.366532
50	50	0 days 00:00:01.359549
51	51	0 days 00:00:01.359622
52	52	0 days 00:00:01.358861
53	53	0 days 00:00:01.361293
54	54	0 days 00:00:01.363009
55	55	0 days 00:00:01.363317
56	56	0 days 00:00:01.361261
57	57	0 days 00:00:01.363718
58	58	0 days 00:00:01.356452
59	59	0 days 00:00:01.364968
60	60	0 days 00:00:01.562149
61	61	0 days 00:00:01.358569
62	62	0 days 00:00:01.358398
63	63	0 days 00:00:01.364476
64	64	0 days 00:00:01.348047
65	65	0 days 00:00:01.397517
66	66	0 days 00:00:01.365342
67	67	0 days 00:00:01.366996
68	68	0 days 00:00:01.358701
69	69	0 days 00:00:01.356974
70	70	0 days 00:00:01.365465
71	71	0 days 00:00:01.358513
72	72	0 days 00:00:01.360264
73	73	0 days 00:00:01.358117
74	74	0 days 00:00:01.385429
75	75	0 days 00:00:01.577941
76	76	0 days 00:00:01.356034
77	77	0 days 00:00:01.362564
78	78	0 days 00:00:01.358636
79	79	0 days 00:00:01.357642
80	80	0 days 00:00:01.376082
81	81	0 days 00:00:01.352893
82	82	0 days 00:00:01.350281
83	83	0 days 00:00:01.370293
84	84	0 days 00:00:01.366411
85	85	0 days 00:00:01.360312
86	86	0 days 00:00:01.351809
87	87	0 days 00:00:01.363151
88	88	0 days 00:00:01.377894
89	89	0 days 00:00:01.349942
90	90	0 days 00:00:01.360711
91	91	0 days 00:00:01.362161
92	92	0 days 00:00:01.366266
93	93	0 days 00:00:01.357940
94	94	0 days 00:00:01.357455
95	95	0 days 00:00:01.365663
96	96	0 days 00:00:01.367657
97	97	0 days 00:00:01.362124
98	98	0 days 00:00:01.368353
99	99	0 days 00:00:01.364631
