name,time,values
MAIN__VAE_TRAINING_epoch,0 days 00:00:01.363444,"[Timedelta('0 days 00:00:01.623069'), Timedelta('0 days 00:00:01.333019'), Timedelta('0 days 00:00:01.321672'), Timedelta('0 days 00:00:01.326054'), Timedelta('0 days 00:00:01.324431'), Timedelta('0 days 00:00:01.329315'), Timedelta('0 days 00:00:01.323568'), Timedelta('0 days 00:00:01.325446'), Timedelta('0 days 00:00:01.331784'), Timedelta('0 days 00:00:01.435842'), Timedelta('0 days 00:00:01.522360'), Timedelta('0 days 00:00:01.321020'), Timedelta('0 days 00:00:01.321976'), Timedelta('0 days 00:00:01.318086'), Timedelta('0 days 00:00:01.332059'), Timedelta('0 days 00:00:01.317513'), Timedelta('0 days 00:00:01.487132'), Timedelta('0 days 00:00:01.328308'), Timedelta('0 days 00:00:01.323525'), Timedelta('0 days 00:00:01.392630'), Timedelta('0 days 00:00:01.329633'), Timedelta('0 days 00:00:01.553220'), Timedelta('0 days 00:00:01.321079'), Timedelta('0 days 00:00:01.317900'), Timedelta('0 days 00:00:01.732032'), Timedelta('0 days 00:00:01.632966'), Timedelta('0 days 00:00:01.414820'), Timedelta('0 days 00:00:01.333743'), Timedelta('0 days 00:00:01.359123'), Timedelta('0 days 00:00:01.342925'), Timedelta('0 days 00:00:01.331136'), Timedelta('0 days 00:00:01.354305'), Timedelta('0 days 00:00:01.360239'), Timedelta('0 days 00:00:01.365708'), Timedelta('0 days 00:00:01.385925'), Timedelta('0 days 00:00:01.358725'), Timedelta('0 days 00:00:01.362780'), Timedelta('0 days 00:00:01.345911'), Timedelta('0 days 00:00:01.354642'), Timedelta('0 days 00:00:01.357307'), Timedelta('0 days 00:00:01.376115'), Timedelta('0 days 00:00:01.342989'), Timedelta('0 days 00:00:01.352098'), Timedelta('0 days 00:00:01.344834'), Timedelta('0 days 00:00:01.349451'), Timedelta('0 days 00:00:01.340903'), Timedelta('0 days 00:00:01.631639'), Timedelta('0 days 00:00:01.401458'), Timedelta('0 days 00:00:01.431329'), Timedelta('0 days 00:00:01.351506'), Timedelta('0 days 00:00:01.316764'), Timedelta('0 days 00:00:01.350416'), Timedelta('0 days 00:00:01.316292'), Timedelta('0 days 00:00:01.407182'), Timedelta('0 days 00:00:01.314268'), Timedelta('0 days 00:00:01.313033'), Timedelta('0 days 00:00:01.321346'), Timedelta('0 days 00:00:01.315051'), Timedelta('0 days 00:00:01.315883'), Timedelta('0 days 00:00:01.329837'), Timedelta('0 days 00:00:01.652126'), Timedelta('0 days 00:00:01.335965'), Timedelta('0 days 00:00:01.328143'), Timedelta('0 days 00:00:01.364128'), Timedelta('0 days 00:00:01.321859'), Timedelta('0 days 00:00:01.330182'), Timedelta('0 days 00:00:01.333462'), Timedelta('0 days 00:00:01.323908'), Timedelta('0 days 00:00:01.307574'), Timedelta('0 days 00:00:01.344918'), Timedelta('0 days 00:00:01.354952'), Timedelta('0 days 00:00:01.412581'), Timedelta('0 days 00:00:01.316894'), Timedelta('0 days 00:00:01.339055'), Timedelta('0 days 00:00:01.321745'), Timedelta('0 days 00:00:01.629663'), Timedelta('0 days 00:00:01.314124'), Timedelta('0 days 00:00:01.319298'), Timedelta('0 days 00:00:01.382595'), Timedelta('0 days 00:00:01.368794'), Timedelta('0 days 00:00:01.310469'), Timedelta('0 days 00:00:01.316138'), Timedelta('0 days 00:00:01.310392'), Timedelta('0 days 00:00:01.334609'), Timedelta('0 days 00:00:01.320838'), Timedelta('0 days 00:00:01.304933'), Timedelta('0 days 00:00:01.313193'), Timedelta('0 days 00:00:01.330317'), Timedelta('0 days 00:00:01.326477'), Timedelta('0 days 00:00:01.335302'), Timedelta('0 days 00:00:01.329420'), Timedelta('0 days 00:00:01.345120'), Timedelta('0 days 00:00:01.343922'), Timedelta('0 days 00:00:01.319368'), Timedelta('0 days 00:00:01.325401'), Timedelta('0 days 00:00:01.316452'), Timedelta('0 days 00:00:01.320322'), Timedelta('0 days 00:00:01.321642'), Timedelta('0 days 00:00:01.318039'), Timedelta('0 days 00:00:01.324719')]"
MAIN__VAE_TRAINING_global,0 days 00:02:25.862886,[Timedelta('0 days 00:02:25.862886')]
COPULA_TRAINING,0 days 00:00:05.271065,[Timedelta('0 days 00:00:05.271065')]
COPULA_GENERATION,0 days 00:00:23.737111,[Timedelta('0 days 00:00:23.737111')]
