	epoch	time
0	0	0 days 00:00:01.425540
1	1	0 days 00:00:01.329736
2	2	0 days 00:00:01.333760
3	3	0 days 00:00:01.331145
4	4	0 days 00:00:01.327316
5	5	0 days 00:00:01.341312
6	6	0 days 00:00:01.338492
7	7	0 days 00:00:01.330559
8	8	0 days 00:00:01.602615
9	9	0 days 00:00:01.336729
10	10	0 days 00:00:01.338332
11	11	0 days 00:00:01.346470
12	12	0 days 00:01:00.004912
13	13	0 days 00:00:01.418464
14	14	0 days 00:00:01.328629
15	15	0 days 00:00:01.331760
16	16	0 days 00:00:01.338499
17	17	0 days 00:00:01.342380
18	18	0 days 00:00:03.755628
19	19	0 days 00:00:01.342413
20	20	0 days 00:00:01.336990
21	21	0 days 00:00:01.334449
22	22	0 days 00:00:01.336855
23	23	0 days 00:00:01.333810
24	24	0 days 00:00:01.349883
25	25	0 days 00:00:01.335046
26	26	0 days 00:00:01.341214
27	27	0 days 00:00:01.335414
28	28	0 days 00:00:01.333472
29	29	0 days 00:00:01.360794
30	30	0 days 00:00:01.333438
31	31	0 days 00:00:01.328228
32	32	0 days 00:00:01.325822
33	33	0 days 00:00:01.328145
34	34	0 days 00:00:01.337850
35	35	0 days 00:00:01.327430
36	36	0 days 00:00:01.334173
37	37	0 days 00:00:01.332322
38	38	0 days 00:00:01.326358
39	39	0 days 00:00:01.338041
40	40	0 days 00:00:01.340893
41	41	0 days 00:00:01.342895
42	42	0 days 00:00:01.344628
43	43	0 days 00:06:55.253962
44	44	0 days 00:00:01.449592
45	45	0 days 00:00:01.366375
46	46	0 days 00:00:01.331390
47	47	0 days 00:00:01.325458
48	48	0 days 00:00:01.356828
49	49	0 days 00:00:01.346901
50	50	0 days 00:00:01.409208
51	51	0 days 00:00:01.338612
52	52	0 days 00:00:01.306640
53	53	0 days 00:00:01.344532
54	54	0 days 00:00:01.317529
55	55	0 days 00:00:01.307307
56	56	0 days 00:00:01.327024
57	57	0 days 00:00:01.389395
58	58	0 days 00:00:01.321303
59	59	0 days 00:00:01.306448
60	60	0 days 00:00:01.356163
61	61	0 days 00:00:01.316476
62	62	0 days 00:00:01.316763
63	63	0 days 00:00:01.311700
64	64	0 days 00:00:01.312085
65	65	0 days 00:00:01.393843
66	66	0 days 00:00:01.332804
67	67	0 days 00:00:01.315766
68	68	0 days 00:00:01.340149
69	69	0 days 00:00:01.318870
70	70	0 days 00:00:01.321574
71	71	0 days 00:00:01.328896
72	72	0 days 00:00:01.346036
73	73	0 days 00:00:01.323023
74	74	0 days 00:00:01.320930
75	75	0 days 00:00:01.339312
76	76	0 days 00:01:09.450686
77	77	0 days 00:00:01.387010
78	78	0 days 00:00:01.321373
79	79	0 days 00:00:01.318990
80	80	0 days 00:00:01.338474
81	81	0 days 00:00:01.320691
82	82	0 days 00:00:04.301450
83	83	0 days 00:00:01.333229
84	84	0 days 00:00:01.324717
85	85	0 days 00:00:01.363220
86	86	0 days 00:00:01.320626
87	87	0 days 00:00:01.324250
88	88	0 days 00:00:01.322986
89	89	0 days 00:00:01.338537
90	90	0 days 00:00:01.322081
91	91	0 days 00:00:01.337348
92	92	0 days 00:00:01.318985
93	93	0 days 00:00:01.324104
94	94	0 days 00:00:01.319388
95	95	0 days 00:00:01.323495
96	96	0 days 00:00:01.326607
97	97	0 days 00:00:01.318056
98	98	0 days 00:00:01.321558
99	99	0 days 00:00:01.321763
