name,time,values
MAIN__VAE_TRAINING_epoch,0 days 00:00:01.889318,"[Timedelta('0 days 00:00:01.817891'), Timedelta('0 days 00:00:01.773125'), Timedelta('0 days 00:00:01.769421'), Timedelta('0 days 00:00:01.781523'), Timedelta('0 days 00:00:01.782541'), Timedelta('0 days 00:00:01.786195'), Timedelta('0 days 00:00:01.778221'), Timedelta('0 days 00:00:01.784473'), Timedelta('0 days 00:00:01.812857'), Timedelta('0 days 00:00:01.864605'), Timedelta('0 days 00:00:01.806234'), Timedelta('0 days 00:00:01.828088'), Timedelta('0 days 00:00:01.804041'), Timedelta('0 days 00:00:01.783559'), Timedelta('0 days 00:00:01.797759'), Timedelta('0 days 00:00:01.782051'), Timedelta('0 days 00:00:01.790007'), Timedelta('0 days 00:00:01.793855'), Timedelta('0 days 00:00:01.782552'), Timedelta('0 days 00:00:01.818701'), Timedelta('0 days 00:00:01.849511'), Timedelta('0 days 00:00:01.922402'), Timedelta('0 days 00:00:01.973343'), Timedelta('0 days 00:00:01.849314'), Timedelta('0 days 00:00:01.994891'), Timedelta('0 days 00:00:01.904403'), Timedelta('0 days 00:00:01.857893'), Timedelta('0 days 00:00:01.910648'), Timedelta('0 days 00:00:01.862064'), Timedelta('0 days 00:00:01.928986'), Timedelta('0 days 00:00:01.966568'), Timedelta('0 days 00:00:02.126892'), Timedelta('0 days 00:00:02.212703'), Timedelta('0 days 00:00:02.044133'), Timedelta('0 days 00:00:02.292350'), Timedelta('0 days 00:00:02.214119'), Timedelta('0 days 00:00:02.204664'), Timedelta('0 days 00:00:01.902084'), Timedelta('0 days 00:00:01.787797'), Timedelta('0 days 00:00:01.829703'), Timedelta('0 days 00:00:02.018129'), Timedelta('0 days 00:00:02.915411'), Timedelta('0 days 00:00:01.795437'), Timedelta('0 days 00:00:01.829468'), Timedelta('0 days 00:00:01.808702'), Timedelta('0 days 00:00:01.791491'), Timedelta('0 days 00:00:01.793869'), Timedelta('0 days 00:00:01.859182'), Timedelta('0 days 00:00:01.911927'), Timedelta('0 days 00:00:01.832752'), Timedelta('0 days 00:00:01.805296'), Timedelta('0 days 00:00:01.784707'), Timedelta('0 days 00:00:01.784328'), Timedelta('0 days 00:00:01.847988'), Timedelta('0 days 00:00:01.812751'), Timedelta('0 days 00:00:01.801669'), Timedelta('0 days 00:00:02.266479'), Timedelta('0 days 00:00:01.853012'), Timedelta('0 days 00:00:02.000242'), Timedelta('0 days 00:00:01.823518'), Timedelta('0 days 00:00:01.828199'), Timedelta('0 days 00:00:01.814321'), Timedelta('0 days 00:00:01.805973'), Timedelta('0 days 00:00:01.794659'), Timedelta('0 days 00:00:01.894188'), Timedelta('0 days 00:00:01.902396'), Timedelta('0 days 00:00:01.880138'), Timedelta('0 days 00:00:01.831566'), Timedelta('0 days 00:00:01.870340'), Timedelta('0 days 00:00:01.854283'), Timedelta('0 days 00:00:01.882521'), Timedelta('0 days 00:00:01.795880'), Timedelta('0 days 00:00:01.865517'), Timedelta('0 days 00:00:01.908883'), Timedelta('0 days 00:00:01.886290'), Timedelta('0 days 00:00:01.816027'), Timedelta('0 days 00:00:01.793447'), Timedelta('0 days 00:00:01.800722'), Timedelta('0 days 00:00:01.811984'), Timedelta('0 days 00:00:01.857582'), Timedelta('0 days 00:00:01.804459'), Timedelta('0 days 00:00:01.867183'), Timedelta('0 days 00:00:01.826686'), Timedelta('0 days 00:00:01.828355'), Timedelta('0 days 00:00:01.847755'), Timedelta('0 days 00:00:01.830043'), Timedelta('0 days 00:00:01.789270'), Timedelta('0 days 00:00:01.817099'), Timedelta('0 days 00:00:01.795072'), Timedelta('0 days 00:00:01.854825'), Timedelta('0 days 00:00:03.028398'), Timedelta('0 days 00:00:01.814934'), Timedelta('0 days 00:00:01.832876'), Timedelta('0 days 00:00:01.924773'), Timedelta('0 days 00:00:01.921807'), Timedelta('0 days 00:00:01.956051'), Timedelta('0 days 00:00:01.839196'), Timedelta('0 days 00:00:01.856818'), Timedelta('0 days 00:00:01.875419'), Timedelta('0 days 00:00:01.817303')]"
MAIN__VAE_TRAINING_global,0 days 00:03:18.483723,[Timedelta('0 days 00:03:18.483723')]
COPULA_TRAINING,0 days 00:00:08.039144,[Timedelta('0 days 00:00:08.039144')]
COPULA_GENERATION,0 days 00:00:36.330199,[Timedelta('0 days 00:00:36.330199')]
