	epoch	time
0	0	0 days 00:00:02.972503
1	1	0 days 00:00:02.823185
2	2	0 days 00:00:02.508308
3	3	0 days 00:00:02.698551
4	4	0 days 00:00:02.057394
5	5	0 days 00:00:01.928686
6	6	0 days 00:00:02.011101
7	7	0 days 00:00:02.036530
8	8	0 days 00:00:01.824622
9	9	0 days 00:00:01.823882
10	10	0 days 00:00:01.819716
11	11	0 days 00:00:02.116260
12	12	0 days 00:00:01.838586
13	13	0 days 00:00:01.859402
14	14	0 days 00:00:01.859803
15	15	0 days 00:00:01.827984
16	16	0 days 00:00:01.838961
17	17	0 days 00:00:01.825563
18	18	0 days 00:00:01.847662
19	19	0 days 00:00:01.887379
20	20	0 days 00:00:01.845708
21	21	0 days 00:00:01.851262
22	22	0 days 00:00:01.823299
23	23	0 days 00:00:01.835682
24	24	0 days 00:00:01.824425
25	25	0 days 00:00:01.833713
26	26	0 days 00:00:01.830404
27	27	0 days 00:00:01.833081
28	28	0 days 00:00:01.916028
29	29	0 days 00:00:01.822965
30	30	0 days 00:00:01.825375
31	31	0 days 00:00:01.825809
32	32	0 days 00:00:01.828212
33	33	0 days 00:00:01.827234
34	34	0 days 00:00:01.833120
35	35	0 days 00:00:01.828589
36	36	0 days 00:00:01.829487
37	37	0 days 00:00:01.864352
38	38	0 days 00:00:01.814312
39	39	0 days 00:00:01.810646
40	40	0 days 00:00:01.865828
41	41	0 days 00:00:01.817627
42	42	0 days 00:00:01.820588
43	43	0 days 00:00:01.810260
44	44	0 days 00:00:01.803270
45	45	0 days 00:00:01.808371
46	46	0 days 00:00:01.880188
47	47	0 days 00:00:01.913753
48	48	0 days 00:00:01.886913
49	49	0 days 00:00:01.826502
50	50	0 days 00:00:01.855764
51	51	0 days 00:00:01.814221
52	52	0 days 00:00:01.835370
53	53	0 days 00:00:01.821063
54	54	0 days 00:00:01.813614
55	55	0 days 00:00:01.837840
56	56	0 days 00:00:01.833416
57	57	0 days 00:00:01.823867
58	58	0 days 00:00:01.825702
59	59	0 days 00:00:01.810707
60	60	0 days 00:00:01.810749
61	61	0 days 00:00:01.813456
62	62	0 days 00:00:01.813557
63	63	0 days 00:00:01.820373
64	64	0 days 00:00:01.822717
65	65	0 days 00:00:01.815634
66	66	0 days 00:00:01.822526
67	67	0 days 00:00:01.805894
68	68	0 days 00:00:01.822078
69	69	0 days 00:00:01.809220
70	70	0 days 00:00:01.895521
71	71	0 days 00:00:01.844265
72	72	0 days 00:00:01.816636
73	73	0 days 00:00:01.814405
74	74	0 days 00:00:01.813312
75	75	0 days 00:00:01.805311
76	76	0 days 00:00:01.819748
77	77	0 days 00:00:01.813074
78	78	0 days 00:00:01.805788
79	79	0 days 00:00:01.862816
80	80	0 days 00:00:01.802016
81	81	0 days 00:00:01.816183
82	82	0 days 00:00:01.809874
83	83	0 days 00:00:01.831177
84	84	0 days 00:00:01.803215
85	85	0 days 00:00:01.812074
86	86	0 days 00:00:01.800153
87	87	0 days 00:00:01.806391
88	88	0 days 00:00:01.811223
89	89	0 days 00:00:01.878399
90	90	0 days 00:00:01.808991
91	91	0 days 00:00:01.810658
92	92	0 days 00:00:01.812328
93	93	0 days 00:00:01.799503
94	94	0 days 00:00:01.806929
95	95	0 days 00:00:01.801144
96	96	0 days 00:00:01.805717
97	97	0 days 00:00:05.299406
98	98	0 days 00:00:01.852612
99	99	0 days 00:00:01.829132
