	epoch	time
0	0	0 days 00:00:01.551698
1	1	0 days 00:00:01.364396
2	2	0 days 00:00:01.322871
3	3	0 days 00:00:01.315030
4	4	0 days 00:00:01.316192
5	5	0 days 00:00:01.335472
6	6	0 days 00:00:01.319609
7	7	0 days 00:00:01.320870
8	8	0 days 00:00:01.318570
9	9	0 days 00:00:01.319212
10	10	0 days 00:00:01.509088
11	11	0 days 00:00:01.315087
12	12	0 days 00:00:01.324765
13	13	0 days 00:00:01.320433
14	14	0 days 00:00:01.328805
15	15	0 days 00:00:01.321407
16	16	0 days 00:00:01.332443
17	17	0 days 00:00:01.411233
18	18	0 days 00:00:01.377207
19	19	0 days 00:00:01.361894
20	20	0 days 00:00:01.322677
21	21	0 days 00:00:01.498791
22	22	0 days 00:00:01.319382
23	23	0 days 00:00:01.328252
24	24	0 days 00:00:01.323639
25	25	0 days 00:00:01.323139
26	26	0 days 00:00:01.331809
27	27	0 days 00:00:01.324278
28	28	0 days 00:00:01.325628
29	29	0 days 00:00:01.341622
30	30	0 days 00:00:01.332942
31	31	0 days 00:00:01.347960
32	32	0 days 00:00:01.350842
33	33	0 days 00:00:01.374245
34	34	0 days 00:00:01.414391
35	35	0 days 00:00:01.444479
36	36	0 days 00:00:01.441649
37	37	0 days 00:00:01.404417
38	38	0 days 00:00:01.397707
39	39	0 days 00:00:01.409188
40	40	0 days 00:00:01.358870
41	41	0 days 00:00:01.344534
42	42	0 days 00:00:01.521512
43	43	0 days 00:00:01.474101
44	44	0 days 00:00:01.510769
45	45	0 days 00:00:01.546033
46	46	0 days 00:00:01.779102
47	47	0 days 00:00:01.659344
48	48	0 days 00:00:01.680838
49	49	0 days 00:00:02.073737
50	50	0 days 00:00:01.563817
51	51	0 days 00:00:01.341746
52	52	0 days 00:00:01.431940
53	53	0 days 00:00:01.373689
54	54	0 days 00:00:01.356430
55	55	0 days 00:00:01.333643
56	56	0 days 00:00:01.347546
57	57	0 days 00:00:01.345237
58	58	0 days 00:00:01.336133
59	59	0 days 00:00:01.341423
60	60	0 days 00:00:01.669421
61	61	0 days 00:00:01.336082
62	62	0 days 00:00:01.337804
63	63	0 days 00:00:01.336124
64	64	0 days 00:00:01.334371
65	65	0 days 00:00:01.332580
66	66	0 days 00:00:01.334035
67	67	0 days 00:00:01.329499
68	68	0 days 00:00:01.458771
69	69	0 days 00:00:01.408916
70	70	0 days 00:00:01.339489
71	71	0 days 00:00:01.351750
72	72	0 days 00:00:01.329260
73	73	0 days 00:00:01.324939
74	74	0 days 00:00:01.319907
75	75	0 days 00:00:01.625740
76	76	0 days 00:00:01.324994
77	77	0 days 00:00:01.312832
78	78	0 days 00:00:01.324821
79	79	0 days 00:00:01.321919
80	80	0 days 00:00:01.312388
81	81	0 days 00:00:01.323152
82	82	0 days 00:00:01.311371
83	83	0 days 00:00:01.319403
84	84	0 days 00:00:01.310584
85	85	0 days 00:00:01.310681
86	86	0 days 00:00:01.323155
87	87	0 days 00:00:01.340655
88	88	0 days 00:00:01.315093
89	89	0 days 00:00:01.353490
90	90	0 days 00:00:01.322422
91	91	0 days 00:00:01.321545
92	92	0 days 00:00:01.316791
93	93	0 days 00:00:01.387734
94	94	0 days 00:00:01.451488
95	95	0 days 00:00:01.378302
96	96	0 days 00:00:01.557572
97	97	0 days 00:00:01.390002
98	98	0 days 00:00:01.429739
99	99	0 days 00:00:01.333095
