,x_input
23,"[14.99999905, 17.0, 14.99999905, 14.99999905, 20.0, 9.0, 19.0, 13.00000095, 17.0, 16.0, 18.0, 17.0, 14.0, 22.0, 19.0, 18.0]"
24,"[14.99999905, 17.0, 17.0, 14.99999905, 20.0, 10.0, 17.0, 14.0, 17.0, 14.99999905, 13.00000095, 14.99999905, 13.00000095, 26.00000191, 20.0, 16.0]"
25,"[16.0, 18.0, 14.99999905, 14.0, 20.0, 11.0, 21.0, 14.0, 17.0, 17.0, 14.99999905, 17.0, 16.0, 25.0, 19.0, 17.0]"
26,"[17.0, 19.0, 13.00000095, 17.0, 14.99999905, 12.0, 14.99999905, 17.0, 21.0, 19.0, 14.0, 19.0, 14.0, 29.0, 20.0, 19.0]"
27,"[14.99999905, 17.0, 14.0, 16.0, 19.0, 14.0, 18.0, 18.0, 21.0, 20.0, 17.0, 18.0, 16.0, 23.0, 21.0, 19.0]"
28,"[17.0, 19.0, 16.0, 19.0, 22.0, 16.0, 24.0, 23.0, 28.0, 22.0, 19.0, 22.0, 24.0, 26.00000191, 22.0, 26.00000191]"
29,"[18.0, 20.0, 16.0, 18.0, 24.0, 20.0, 27.0, 29.0, 34.0, 24.0, 20.0, 21.0, 27.0, 29.0, 25.0, 38.0]"
30,"[19.0, 19.0, 13.00000095, 22.0, 25.0, 14.99999905, 39.0, 29.99999809, 34.0, 22.0, 25.0, 27.0, 35.0, 28.0, 21.0, 22.0]"
31,"[23.0, 23.0, 23.0, 20.0, 20.0, 13.00000095, 37.0, 29.0, 34.0, 18.0, 21.0, 35.0, 34.0, 34.0, 25.0, 21.0]"
32,"[17.0, 22.0, 19.0, 20.0, 24.0, 18.0, 33.0, 28.0, 27.0, 22.0, 18.0, 38.0, 27.0, 32.0, 27.0, 23.0]"
33,"[20.0, 21.0, 22.0, 19.0, 24.0, 19.0, 19.0, 19.0, 25.0, 29.0, 14.0, 31.00000191, 23.0, 27.0, 29.0, 23.0]"
34,"[20.0, 27.0, 25.0, 17.0, 23.0, 10.0, 26.00000191, 21.0, 26.00000191, 26.00000191, 12.0, 26.00000191, 16.0, 6.0, 22.0, 19.0]"
35,"[22.0, 23.0, 18.0, 14.99999905, 16.0, 92.0, 26.00000191, 19.0, 28.0, 22.0, 16.0, 22.0, 16.0, 21.0, 25.0, 20.0]"
36,"[17.0, 20.0, 17.0, 13.00000095, 14.0, 24.0, 20.0, 14.99999905, 21.0, 18.0, 14.0, 19.0, 14.0, 22.0, 29.99999809, 24.0]"
37,"[16.0, 19.0, 0.0, 13.00000095, 19.0, 23.0, 21.0, 12.0, 18.0, 18.0, 12.0, 23.0, 16.0, 23.0, 29.99999809, 22.0]"
38,"[25.0, 25.0, 10.0, 16.0, 20.0, 24.0, 24.0, 21.0, 19.0, 17.0, 13.00000095, 19.0, 18.0, 24.0, 25.0, 25.0]"
39,"[27.0, 25.0, 22.0, 28.0, 27.0, 24.0, 25.0, 20.0, 25.0, 21.0, 16.0, 19.0, 21.0, 26.00000191, 25.0, 27.0]"
40,"[27.0, 27.0, 24.0, 28.0, 32.0, 27.0, 27.0, 23.0, 27.0, 26.00000191, 19.0, 24.0, 26.00000191, 29.99999809, 29.0, 27.0]"
41,"[29.99999809, 29.99999809, 28.0, 28.0, 38.0, 35.0, 31.00000191, 26.00000191, 33.0, 27.0, 19.0, 29.99999809, 27.0, 38.0, 34.0, 28.0]"
42,"[27.0, 31.00000191, 29.0, 25.0, 42.0, 35.0, 35.0, 28.0, 35.0, 28.0, 29.0, 29.0, 80.0, 36.0, 31.00000191, 28.0]"
43,"[28.0, 29.0, 26.00000191, 29.99999809, 38.0, 27.0, 27.0, 27.0, 36.0, 33.0, 25.0, 32.0, 25.0, 40.0, 29.99999809, 24.0]"
44,"[20.0, 19.0, 17.0, 23.0, 20.0, 24.0, 19.0, 28.0, 22.0, 27.0, 23.0, 26.00000191, 26.00000191, 35.0, 22.0, 16.0]"
45,"[18.0, 21.0, 18.0, 23.0, 28.0, 21.0, 18.0, 26.00000191, 22.0, 23.0, 19.0, 22.0, 22.0, 25.0, 21.0, 17.0]"
46,"[21.0, 26.00000191, 20.0, 20.0, 24.0, 18.0, 22.0, 27.0, 25.0, 22.0, 17.0, 23.0, 24.0, 27.0, 21.0, 16.0]"
47,"[20.0, 23.0, 19.0, 17.0, 22.0, 23.0, 18.0, 27.0, 21.0, 21.0, 19.0, 20.0, 14.0, 26.00000191, 19.0, 16.0]"
48,"[20.0, 23.0, 21.0, 14.99999905, 24.0, 21.0, 21.0, 21.0, 22.0, 21.0, 12.0, 22.0, 17.0, 31.00000191, 17.0, 16.0]"
49,"[19.0, 23.0, 20.0, 17.0, 24.0, 24.0, 24.0, 25.0, 22.0, 21.0, 18.0, 19.0, 18.0, 29.99999809, 19.0, 17.0]"
50,"[17.0, 21.0, 17.0, 16.0, 26.00000191, 27.0, 32.0, 31.00000191, 26.00000191, 22.0, 18.0, 19.0, 29.0, 33.0, 23.0, 20.0]"
51,"[21.0, 22.0, 21.0, 16.0, 19.0, 25.0, 36.0, 35.0, 37.0, 28.0, 18.0, 20.0, 43.0, 46.0, 25.0, 21.0]"
52,"[23.0, 20.0, 25.0, 73.5, 21.0, 14.99999905, 37.0, 48.0, 37.0, 20.0, 25.0, 29.0, 42.0, 39.0, 21.0, 22.0]"
53,"[32.0, 22.0, 29.99999809, 73.5, 0.0, 18.0, 45.0, 38.0, 46.0, 22.0, 22.0, 45.0, 32.0, 38.0, 28.0, 25.0]"
54,"[35.0, 24.0, 24.0, 19.0, 21.0, 21.0, 44.0, 42.0, 56.0, 26.00000191, 25.0, 43.0, 26.00000191, 29.99999809, 28.0, 20.0]"
55,"[20.0, 18.0, 16.0, 14.0, 19.0, 18.0, 35.0, 38.0, 39.0, 39.0, 31.00000191, 43.0, 29.99999809, 25.0, 26.00000191, 14.0]"
56,"[19.0, 21.0, 18.0, 20.0, 17.0, 11.0, 25.0, 20.0, 28.0, 35.0, 23.0, 44.0, 0.0, 0.0, 16.0, 18.0]"
57,"[21.0, 25.0, 16.0, 20.0, 20.0, 20.0, 27.0, 19.0, 29.0, 27.0, 14.99999905, 35.0, 32.0, 2.0, 16.0, 20.0]"
58,"[20.0, 19.0, 21.0, 21.0, 19.0, 10.0, 25.0, 20.0, 29.0, 23.0, 19.0, 0.0, 27.0, 42.0, 1.0, 9.0]"
59,"[21.0, 18.0, 18.0, 23.0, 21.0, 14.0, 25.0, 18.0, 25.0, 22.0, 16.0, 13.00000095, 21.0, 31.00000191, 0.0, 29.99999809]"
60,"[21.0, 17.0, 16.0, 23.0, 28.0, 20.0, 29.99999809, 19.0, 23.0, 21.0, 16.0, 33.0, 20.0, 35.0, 0.0, 28.0]"
61,"[21.0, 22.0, 18.0, 20.0, 29.99999809, 25.0, 18.0, 23.0, 23.0, 26.00000191, 18.0, 29.0, 20.0, 33.0, 17.0, 27.0]"
62,"[22.0, 24.0, 24.0, 23.0, 27.0, 16.0, 25.0, 26.00000191, 27.0, 25.0, 23.0, 26.00000191, 19.0, 26.00000191, 25.0, 22.0]"
63,"[21.0, 21.0, 20.0, 19.0, 26.00000191, 23.0, 29.0, 24.0, 26.00000191, 25.0, 31.00000191, 34.0, 25.0, 28.0, 21.0, 20.0]"
64,"[25.0, 25.0, 22.0, 19.0, 28.0, 24.0, 25.0, 88.0, 31.00000191, 28.0, 32.0, 33.0, 22.0, 35.0, 22.0, 21.0]"
65,"[25.0, 26.00000191, 22.0, 19.0, 31.00000191, 31.00000191, 24.0, 33.0, 41.0, 24.0, 25.0, 29.0, 21.0, 31.00000191, 25.0, 25.0]"
66,"[26.00000191, 23.0, 22.0, 26.00000191, 31.00000191, 37.0, 36.0, 44.0, 46.0, 29.0, 27.0, 29.0, 29.0, 34.0, 28.0, 28.0]"
67,"[29.0, 25.0, 27.0, 24.0, 28.0, 35.0, 48.0, 39.0, 46.0, 29.0, 28.0, 29.99999809, 28.0, 32.0, 28.0, 29.0]"
68,"[32.0, 28.0, 37.0, 25.0, 27.0, 29.99999809, 48.0, 37.0, 42.0, 33.0, 22.0, 29.99999809, 26.00000191, 33.0, 33.0, 32.0]"
69,"[31.00000191, 31.00000191, 40.0, 23.0, 29.0, 35.0, 48.0, 34.0, 40.0, 33.0, 31.00000191, 29.99999809, 29.99999809, 31.00000191, 33.0, 29.99999809]"
70,"[29.0, 31.00000191, 38.0, 21.0, 32.0, 33.0, 47.00000381, 35.0, 35.0, 35.0, 25.0, 32.0, 27.0, 36.0, 39.0, 32.0]"
71,"[28.0, 29.0, 31.00000191, 23.0, 33.0, 33.0, 40.0, 29.0, 37.0, 32.0, 23.0, 29.99999809, 29.99999809, 33.0, 38.0, 34.0]"
72,"[31.00000191, 29.99999809, 35.0, 23.0, 29.99999809, 35.0, 40.0, 36.0, 39.0, 33.0, 27.0, 32.0, 33.0, 35.0, 42.0, 35.0]"
73,"[29.99999809, 32.0, 33.0, 24.0, 31.00000191, 36.0, 38.0, 31.00000191, 38.0, 33.0, 25.0, 36.0, 35.0, 38.0, 37.0, 35.0]"
74,"[29.0, 37.0, 38.0, 18.0, 36.0, 35.0, 40.0, 32.0, 37.0, 39.0, 34.0, 34.0, 40.0, 44.0, 38.0, 37.0]"
75,"[29.99999809, 34.0, 32.0, 27.0, 47.00000381, 43.0, 40.0, 33.0, 47.00000381, 36.0, 33.0, 42.0, 48.0, 41.0, 54.99999619, 53.0]"
76,"[44.0, 52.00000381, 44.0, 42.0, 48.0, 44.0, 50.0, 48.0, 64.0, 48.0, 31.00000191, 53.0, 46.0, 57.00000381, 54.0, 49.0]"
77,"[42.0, 48.0, 45.0, 54.0, 61.0, 49.0, 54.0, 43.0, 57.00000381, 44.0, 37.0, 53.0, 49.0, 54.99999619, 50.0, 48.0]"
78,"[49.0, 54.0, 54.0, 57.00000381, 59.99999619, 54.99999619, 53.0, 59.0, 68.0, 51.0, 37.0, 61.0, 54.0, 66.0, 54.0, 51.0]"
79,"[53.0, 58.0, 59.0, 54.99999619, 62.00000381, 45.0, 59.0, 67.0, 73.0, 0.0, 45.0, 66.0, 56.0, 66.0, 43.0, 42.0]"
80,"[37.0, 38.0, 43.0, 37.0, 42.0, 36.0, 51.0, 88.0, 50.0, 48.0, 46.0, 46.0, 35.0, 62.00000381, 36.0, 36.0]"
81,"[36.0, 36.0, 41.0, 38.0, 48.0, 42.0, 46.0, 37.0, 47.00000381, 38.0, 33.0, 35.0, 36.0, 45.0, 41.0, 35.0]"
82,"[37.0, 34.0, 36.0, 34.0, 50.0, 41.0, 39.0, 40.0, 42.0, 36.0, 44.0, 44.0, 40.0, 52.00000381, 41.0, 38.0]"
83,"[40.0, 39.0, 43.0, 38.0, 49.0, 50.0, 44.0, 48.0, 44.0, 39.0, 40.0, 46.0, 46.0, 50.0, 45.0, 41.0]"
84,"[39.0, 43.0, 47.00000381, 42.0, 54.99999619, 54.0, 50.0, 50.0, 49.0, 43.0, 41.0, 47.00000381, 47.00000381, 53.0, 49.0, 51.0]"
85,"[42.0, 42.0, 48.0, 43.0, 62.00000381, 53.0, 57.00000381, 52.00000381, 54.0, 44.0, 43.0, 64.0, 76.0, 59.99999619, 57.00000381, 50.0]"
86,"[52.00000381, 52.00000381, 65.0, 48.0, 69.0, 59.99999619, 61.0, 81.0, 72.0, 61.0, 65.0, 77.375, 75.0, 79.0, 61.0, 50.0]"
87,"[65.0, 66.0, 77.5, 68.0, 82.0, 80.0, 85.0, 84.0, 84.5, 74.5, 65.0, 77.375, 80.0, 79.0, 76.0, 69.0]"
88,"[67.5, 66.0, 77.5, 73.5, 88.0, 92.0, 92.125, 88.0, 84.5, 74.5, 65.0, 77.375, 80.0, 79.0, 80.5, 77.0]"
89,"[67.5, 66.0, 77.5, 73.5, 88.0, 90.0, 92.125, 88.0, 84.5, 74.5, 65.0, 77.375, 80.0, 79.0, 80.5, 77.0]"
90,"[67.5, 66.0, 77.5, 73.5, 88.0, 70.0, 92.125, 85.0, 84.5, 74.5, 65.0, 77.375, 80.0, 79.0, 63.0, 51.0]"
91,"[61.0, 66.0, 69.0, 73.5, 87.0, 59.99999619, 83.0, 69.0, 77.0, 74.5, 61.0, 77.375, 65.0, 79.0, 48.0, 45.0]"
92,"[46.0, 62.00000381, 57.00000381, 50.0, 53.0, 52.00000381, 70.0, 64.0, 62.00000381, 73.0, 54.0, 74.0, 45.0, 79.0, 46.0, 42.0]"
93,"[33.0, 43.0, 42.0, 47.00000381, 44.0, 51.0, 42.0, 52.00000381, 45.0, 65.0, 49.0, 63.0, 38.0, 59.0, 45.0, 43.0]"
94,"[37.0, 36.0, 42.0, 47.00000381, 47.00000381, 43.0, 39.0, 34.0, 46.0, 56.0, 38.0, 48.0, 36.0, 57.00000381, 40.0, 39.0]"
95,"[36.0, 33.0, 35.0, 38.0, 46.0, 34.0, 44.0, 43.0, 49.0, 41.0, 32.0, 48.0, 43.0, 48.0, 29.99999809, 27.0]"
96,"[35.0, 36.0, 39.0, 37.0, 43.0, 34.0, 45.0, 29.0, 49.0, 33.0, 19.0, 36.0, 27.0, 36.0, 27.0, 26.00000191]"
97,"[29.99999809, 31.00000191, 32.0, 29.99999809, 36.0, 26.00000191, 43.0, 37.0, 44.0, 28.0, 24.0, 34.0, 33.0, 28.0, 25.0, 21.0]"
98,"[26.00000191, 23.0, 26.00000191, 29.99999809, 25.0, 16.0, 35.0, 26.00000191, 35.0, 29.99999809, 25.0, 32.0, 28.0, 36.0, 24.0, 18.0]"
99,"[21.0, 21.0, 21.0, 19.0, 12.0, 11.0, 26.00000191, 21.0, 32.0, 29.0, 20.0, 28.0, 22.0, 39.0, 14.99999905, 14.99999905]"
100,"[14.0, 18.0, 14.0, 11.0, 11.0, 10.0, 21.0, 20.0, 21.0, 21.0, 13.00000095, 20.0, 12.0, 32.0, 13.00000095, 11.0]"
101,"[14.0, 14.0, 11.0, 9.0, 8.0, 9.0, 14.0, 16.0, 16.0, 14.0, 13.00000095, 14.0, 13.00000095, 20.0, 14.0, 11.0]"
102,"[13.00000095, 10.0, 9.0, 9.0, 10.0, 8.0, 16.0, 88.0, 12.0, 13.00000095, 11.0, 17.0, 12.0, 18.0, 12.0, 13.00000095]"
103,"[14.0, 13.00000095, 10.0, 14.0, 12.0, 13.00000095, 8.0, 14.0, 13.00000095, 13.00000095, 11.0, 14.0, 11.0, 14.99999905, 12.0, 13.00000095]"
104,"[12.0, 12.0, 10.0, 13.00000095, 19.0, 18.0, 13.00000095, 14.0, 12.0, 13.00000095, 12.0, 14.0, 12.0, 13.00000095, 16.0, 17.0]"
105,"[13.00000095, 14.0, 11.0, 17.0, 16.0, 17.0, 11.0, 88.0, 13.00000095, 17.0, 14.99999905, 14.0, 12.0, 17.0, 16.0, 19.0]"
106,"[13.00000095, 14.0, 13.00000095, 17.0, 17.0, 19.0, 14.99999905, 17.0, 14.0, 14.0, 14.0, 20.0, 16.0, 14.0, 17.0, 19.0]"
107,"[16.0, 18.0, 16.0, 16.0, 23.0, 23.0, 26.00000191, 17.0, 18.0, 19.0, 18.0, 20.0, 19.0, 19.0, 22.0, 20.0]"
108,"[16.0, 19.0, 14.0, 14.0, 20.0, 25.0, 21.0, 27.0, 22.0, 20.0, 21.0, 20.0, 21.0, 22.0, 20.0, 21.0]"
109,"[16.0, 19.0, 20.0, 14.99999905, 20.0, 24.0, 22.0, 20.0, 23.0, 19.0, 22.0, 18.0, 16.0, 22.0, 23.0, 21.0]"
110,"[16.0, 17.0, 19.0, 14.99999905, 18.0, 24.0, 26.00000191, 22.0, 26.00000191, 21.0, 22.0, 18.0, 23.0, 24.0, 20.0, 20.0]"
111,"[18.0, 17.0, 18.0, 12.0, 18.0, 22.0, 23.0, 24.0, 27.0, 21.0, 21.0, 21.0, 21.0, 24.0, 23.0, 23.0]"
112,"[21.0, 20.0, 22.0, 16.0, 22.0, 22.0, 24.0, 21.0, 27.0, 24.0, 23.0, 22.0, 23.0, 32.0, 24.0, 22.0]"
113,"[19.0, 19.0, 20.0, 16.0, 22.0, 17.0, 20.0, 27.0, 28.0, 23.0, 22.0, 24.0, 22.0, 27.0, 26.00000191, 25.0]"
114,"[21.0, 22.0, 21.0, 17.0, 20.0, 21.0, 26.00000191, 27.0, 33.0, 27.0, 20.0, 29.0, 29.0, 31.00000191, 26.00000191, 24.0]"
115,"[21.0, 22.0, 22.0, 21.0, 24.0, 24.0, 27.0, 28.0, 32.0, 27.0, 25.0, 27.0, 26.00000191, 28.0, 25.0, 24.0]"
116,"[28.0, 29.0, 28.0, 22.0, 34.0, 29.99999809, 36.0, 28.0, 43.0, 22.0, 26.00000191, 39.0, 36.0, 36.0, 27.0, 23.0]"
117,"[27.0, 32.0, 33.0, 33.0, 38.0, 35.0, 36.0, 35.0, 49.0, 23.0, 21.0, 47.00000381, 37.0, 31.00000191, 28.0, 27.0]"
118,"[27.0, 33.0, 38.0, 23.0, 29.0, 26.00000191, 34.0, 37.0, 48.0, 32.0, 27.0, 49.0, 39.0, 38.0, 35.0, 27.0]"
119,"[17.0, 26.00000191, 34.0, 21.0, 26.00000191, 23.0, 31.00000191, 32.0, 31.00000191, 27.0, 13.00000095, 33.0, 24.0, 41.0, 23.0, 14.99999905]"
120,"[20.0, 20.0, 26.00000191, 22.0, 16.0, 8.0, 38.0, 32.0, 29.99999809, 24.0, 17.0, 26.00000191, 17.0, 31.00000191, 17.0, 12.0]"
121,"[13.00000095, 16.0, 19.0, 9.0, 11.0, 12.0, 32.0, 21.0, 22.0, 18.0, 16.0, 25.0, 16.0, 28.0, 19.0, 14.0]"
122,"[14.0, 13.00000095, 14.99999905, 10.0, 11.0, 14.99999905, 19.0, 17.0, 16.0, 16.0, 7.0, 22.0, 17.0, 26.00000191, 14.99999905, 14.0]"
123,"[10.0, 13.00000095, 13.00000095, 14.0, 12.0, 19.0, 17.0, 9.0, 12.0, 14.0, 10.0, 16.0, 9.0, 19.0, 17.0, 14.99999905]"
124,"[16.0, 14.99999905, 16.0, 17.0, 18.0, 19.0, 13.00000095, 13.00000095, 19.0, 14.99999905, 14.99999905, 17.0, 13.00000095, 23.0, 16.0, 17.0]"
125,"[14.99999905, 16.0, 14.99999905, 16.0, 21.0, 18.0, 17.0, 17.0, 18.0, 14.0, 21.0, 17.0, 14.99999905, 20.0, 19.0, 20.0]"
126,"[18.0, 18.0, 13.00000095, 14.99999905, 18.0, 23.0, 17.0, 19.0, 24.0, 20.0, 20.0, 17.0, 16.0, 25.0, 23.0, 23.0]"
127,"[16.0, 16.0, 16.0, 14.99999905, 23.0, 29.0, 21.0, 23.0, 24.0, 20.0, 16.0, 22.0, 17.0, 23.0, 23.0, 21.0]"
128,"[19.0, 17.0, 17.0, 16.0, 21.0, 34.0, 23.0, 31.00000191, 33.0, 22.0, 24.0, 22.0, 23.0, 24.0, 27.0, 23.0]"
129,"[23.0, 22.0, 23.0, 18.0, 23.0, 21.0, 29.0, 17.0, 32.0, 24.0, 24.0, 26.00000191, 36.0, 31.00000191, 28.0, 31.00000191]"
130,"[25.0, 23.0, 26.00000191, 18.0, 23.0, 27.0, 31.00000191, 27.0, 32.0, 28.0, 26.00000191, 27.0, 40.0, 41.0, 33.0, 34.0]"
131,"[24.0, 25.0, 26.00000191, 18.0, 29.0, 29.0, 27.0, 29.99999809, 32.0, 25.0, 34.0, 29.0, 41.0, 35.0, 43.0, 39.0]"
132,"[27.0, 29.99999809, 25.0, 26.00000191, 33.0, 29.99999809, 28.0, 34.0, 46.0, 29.0, 36.0, 36.0, 39.0, 41.0, 46.0, 45.0]"
133,"[32.0, 33.0, 25.0, 36.0, 38.0, 42.0, 34.0, 42.0, 53.0, 26.00000191, 42.0, 39.0, 46.0, 42.0, 35.0, 50.0]"
134,"[41.0, 43.0, 36.0, 36.0, 43.0, 45.0, 38.0, 48.0, 63.0, 33.0, 38.0, 62.00000381, 53.0, 54.0, 42.0, 48.0]"
135,"[28.0, 28.0, 34.0, 34.0, 28.0, 33.0, 44.0, 50.0, 57.00000381, 42.0, 39.0, 70.0, 46.0, 51.0, 36.0, 36.0]"
136,"[28.0, 31.00000191, 32.0, 28.0, 32.0, 53.0, 46.0, 42.0, 40.0, 45.0, 29.0, 51.0, 33.0, 50.0, 42.0, 32.0]"
137,"[33.0, 37.0, 40.0, 40.0, 43.0, 44.0, 38.0, 38.0, 46.0, 44.0, 26.00000191, 45.0, 35.0, 46.0, 38.0, 37.0]"
138,"[39.0, 45.0, 46.0, 46.0, 51.0, 47.00000381, 48.0, 46.0, 54.0, 47.00000381, 35.0, 49.0, 43.0, 54.0, 46.0, 47.00000381]"
139,"[46.0, 49.0, 52.00000381, 46.0, 54.99999619, 43.0, 57.00000381, 49.0, 63.0, 48.0, 37.0, 52.00000381, 28.0, 48.0, 43.0, 41.0]"
140,"[41.0, 46.0, 52.00000381, 44.0, 32.0, 38.0, 54.99999619, 47.00000381, 54.99999619, 50.0, 25.0, 47.00000381, 31.00000191, 45.0, 45.0, 45.0]"
141,"[28.0, 29.0, 36.0, 29.99999809, 37.0, 38.0, 49.0, 27.0, 36.0, 37.0, 29.0, 41.0, 32.0, 35.0, 42.0, 44.0]"
142,"[29.99999809, 32.0, 34.0, 34.0, 39.0, 46.0, 38.0, 31.00000191, 38.0, 33.0, 32.0, 39.0, 28.0, 36.0, 50.0, 48.0]"
143,"[37.0, 36.0, 39.0, 34.0, 47.00000381, 48.0, 38.0, 41.0, 46.0, 36.0, 40.0, 41.0, 38.0, 38.0, 52.00000381, 49.0]"
144,"[44.0, 40.0, 46.0, 43.0, 57.00000381, 51.0, 48.0, 46.0, 52.00000381, 44.0, 50.0, 45.0, 38.0, 47.00000381, 54.99999619, 50.0]"
145,"[42.0, 44.0, 47.00000381, 47.00000381, 58.0, 44.0, 50.0, 50.0, 53.0, 45.0, 59.0, 47.00000381, 44.0, 48.0, 53.0, 50.0]"
146,"[43.0, 42.0, 49.0, 43.0, 56.0, 53.0, 50.0, 48.0, 52.00000381, 58.0, 48.0, 51.0, 35.0, 54.99999619, 57.00000381, 51.0]"
147,"[35.0, 36.0, 39.0, 43.0, 51.0, 40.0, 43.0, 32.0, 39.0, 47.00000381, 27.0, 32.0, 20.0, 31.00000191, 52.00000381, 51.0]"
148,"[32.0, 36.0, 36.0, 43.0, 44.0, 43.0, 36.0, 34.0, 37.0, 35.0, 20.0, 21.0, 14.0, 19.0, 52.00000381, 47.00000381]"
149,"[27.0, 32.0, 33.0, 29.99999809, 32.0, 37.0, 31.00000191, 24.0, 29.99999809, 21.0, 14.99999905, 18.0, 13.00000095, 16.0, 38.0, 37.0]"
150,"[17.0, 25.0, 24.0, 27.0, 22.0, 27.0, 28.0, 17.0, 20.0, 14.99999905, 12.0, 20.0, 12.0, 14.99999905, 28.0, 21.0]"
151,"[13.00000095, 17.0, 14.99999905, 18.0, 20.0, 20.0, 16.0, 11.0, 13.00000095, 14.0, 10.0, 17.0, 10.0, 14.99999905, 19.0, 16.0]"
152,"[13.00000095, 17.0, 17.0, 17.0, 19.0, 17.0, 14.99999905, 19.0, 17.0, 16.0, 14.0, 17.0, 14.0, 19.0, 17.0, 14.99999905]"
153,"[14.0, 14.99999905, 17.0, 16.0, 18.0, 16.0, 18.0, 14.0, 17.0, 16.0, 14.0, 17.0, 13.00000095, 18.0, 18.0, 17.0]"
154,"[18.0, 19.0, 19.0, 19.0, 23.0, 16.0, 21.0, 18.0, 21.0, 17.0, 18.0, 24.0, 17.0, 23.0, 24.0, 24.0]"
