name,time,values
MAIN__VAE_TRAINING_epoch,0 days 00:00:01.400768,"[Timedelta('0 days 00:00:01.601677'), Timedelta('0 days 00:00:01.324948'), Timedelta('0 days 00:00:01.408588'), Timedelta('0 days 00:00:01.405420'), Timedelta('0 days 00:00:01.671168'), Timedelta('0 days 00:00:01.518993'), Timedelta('0 days 00:00:01.508254'), Timedelta('0 days 00:00:01.505127'), Timedelta('0 days 00:00:01.461621'), Timedelta('0 days 00:00:01.451016'), Timedelta('0 days 00:00:01.723290'), Timedelta('0 days 00:00:01.472063'), Timedelta('0 days 00:00:01.463564'), Timedelta('0 days 00:00:01.474357'), Timedelta('0 days 00:00:01.429921'), Timedelta('0 days 00:00:01.401164'), Timedelta('0 days 00:00:01.383328'), Timedelta('0 days 00:00:01.343534'), Timedelta('0 days 00:00:01.414368'), Timedelta('0 days 00:00:01.420355'), Timedelta('0 days 00:00:01.390215'), Timedelta('0 days 00:00:01.942136'), Timedelta('0 days 00:00:01.456680'), Timedelta('0 days 00:00:01.439454'), Timedelta('0 days 00:00:01.434194'), Timedelta('0 days 00:00:01.452809'), Timedelta('0 days 00:00:01.479420'), Timedelta('0 days 00:00:01.456098'), Timedelta('0 days 00:00:01.483396'), Timedelta('0 days 00:00:01.680809'), Timedelta('0 days 00:00:01.382351'), Timedelta('0 days 00:00:01.352434'), Timedelta('0 days 00:00:01.398284'), Timedelta('0 days 00:00:01.399491'), Timedelta('0 days 00:00:01.484734'), Timedelta('0 days 00:00:01.352370'), Timedelta('0 days 00:00:01.342882'), Timedelta('0 days 00:00:01.409813'), Timedelta('0 days 00:00:01.490480'), Timedelta('0 days 00:00:01.766017'), Timedelta('0 days 00:00:01.565481'), Timedelta('0 days 00:00:01.505603'), Timedelta('0 days 00:00:01.665760'), Timedelta('0 days 00:00:01.342024'), Timedelta('0 days 00:00:01.617744'), Timedelta('0 days 00:00:01.378737'), Timedelta('0 days 00:00:01.838454'), Timedelta('0 days 00:00:01.447920'), Timedelta('0 days 00:00:01.307300'), Timedelta('0 days 00:00:01.306835'), Timedelta('0 days 00:00:01.296264'), Timedelta('0 days 00:00:01.295424'), Timedelta('0 days 00:00:01.360703'), Timedelta('0 days 00:00:01.322186'), Timedelta('0 days 00:00:01.303103'), Timedelta('0 days 00:00:01.324662'), Timedelta('0 days 00:00:01.301589'), Timedelta('0 days 00:00:01.294042'), Timedelta('0 days 00:00:01.309942'), Timedelta('0 days 00:00:01.302843'), Timedelta('0 days 00:00:01.603079'), Timedelta('0 days 00:00:01.299300'), Timedelta('0 days 00:00:01.306121'), Timedelta('0 days 00:00:01.300851'), Timedelta('0 days 00:00:01.293437'), Timedelta('0 days 00:00:01.297859'), Timedelta('0 days 00:00:01.310705'), Timedelta('0 days 00:00:01.301024'), Timedelta('0 days 00:00:01.296682'), Timedelta('0 days 00:00:01.298138'), Timedelta('0 days 00:00:01.294202'), Timedelta('0 days 00:00:01.300786'), Timedelta('0 days 00:00:01.297265'), Timedelta('0 days 00:00:01.295928'), Timedelta('0 days 00:00:01.306008'), Timedelta('0 days 00:00:01.501358'), Timedelta('0 days 00:00:01.302384'), Timedelta('0 days 00:00:01.327078'), Timedelta('0 days 00:00:01.302799'), Timedelta('0 days 00:00:01.297323'), Timedelta('0 days 00:00:01.296315'), Timedelta('0 days 00:00:01.302909'), Timedelta('0 days 00:00:01.304936'), Timedelta('0 days 00:00:01.295811'), Timedelta('0 days 00:00:01.295199'), Timedelta('0 days 00:00:01.302074'), Timedelta('0 days 00:00:01.296703'), Timedelta('0 days 00:00:01.297673'), Timedelta('0 days 00:00:01.306595'), Timedelta('0 days 00:00:01.299779'), Timedelta('0 days 00:00:01.291291'), Timedelta('0 days 00:00:01.287978'), Timedelta('0 days 00:00:01.292553'), Timedelta('0 days 00:00:01.291873'), Timedelta('0 days 00:00:01.292229'), Timedelta('0 days 00:00:01.299541'), Timedelta('0 days 00:00:01.293065'), Timedelta('0 days 00:00:01.537442'), Timedelta('0 days 00:00:01.515986'), Timedelta('0 days 00:00:01.381114')]"
MAIN__VAE_TRAINING_global,0 days 00:02:30.050064,[Timedelta('0 days 00:02:30.050064')]
COPULA_TRAINING,0 days 00:00:05.479369,[Timedelta('0 days 00:00:05.479369')]
COPULA_GENERATION,0 days 00:00:24.939425,[Timedelta('0 days 00:00:24.939425')]
