,x_input
20,"[13.0, 16.0, 15.0, 16.0, 15.0, 11.0, 20.0, 14.0, 16.0, 16.0, 9.0, 18.0, 16.0, 19.0, 19.0, 16.0]"
21,"[15.0, 17.0, 15.0, 15.0, 20.0, 9.0, 19.0, 13.0, 17.0, 16.0, 18.0, 17.0, 14.0, 22.0, 19.0, 18.0]"
22,"[15.0, 17.0, 17.0, 15.0, 20.0, 10.0, 17.0, 14.0, 17.0, 15.0, 13.0, 15.0, 13.0, 26.0, 20.0, 16.0]"
23,"[16.0, 18.0, 15.0, 14.0, 20.0, 11.0, 21.0, 14.0, 17.0, 17.0, 15.0, 17.0, 16.0, 25.0, 19.0, 17.0]"
24,"[17.0, 19.0, 13.0, 17.0, 15.0, 12.0, 15.0, 17.0, 21.0, 19.0, 14.0, 19.0, 14.0, 29.0, 20.0, 19.0]"
25,"[15.0, 17.0, 14.0, 16.0, 19.0, 14.0, 18.0, 18.0, 21.0, 20.0, 17.0, 18.0, 16.0, 23.0, 21.0, 19.0]"
26,"[17.0, 20.0, 15.0, 19.0, 26.0, 15.0, 23.0, 21.0, 22.0, 21.0, 21.0, 21.0, 22.0, 27.0, 20.0, 20.0]"
27,"[17.0, 19.0, 16.0, 19.0, 22.0, 16.0, 24.0, 23.0, 28.0, 22.0, 19.0, 22.0, 24.0, 26.0, 22.0, 26.0]"
28,"[18.0, 20.0, 16.0, 18.0, 24.0, 20.0, 27.0, 29.0, 34.0, 24.0, 20.0, 21.0, 27.0, 29.0, 25.0, 38.0]"
29,"[19.0, 19.0, 13.0, 22.0, 25.0, 15.0, 39.0, 30.0, 34.0, 22.0, 25.0, 27.0, 35.0, 28.0, 21.0, 22.0]"
30,"[23.0, 23.0, 23.0, 20.0, 20.0, 13.0, 37.0, 29.0, 34.0, 18.0, 21.0, 35.0, 34.0, 34.0, 25.0, 21.0]"
31,"[20.0, 21.0, 22.0, 19.0, 24.0, 19.0, 19.0, 19.0, 25.0, 29.0, 14.0, 31.0, 23.0, 27.0, 29.0, 23.0]"
32,"[20.0, 27.0, 25.0, 17.0, 23.0, 10.0, 26.0, 21.0, 26.0, 26.0, 12.0, 26.0, 16.0, 6.0, 22.0, 19.0]"
33,"[17.0, 20.0, 17.0, 13.0, 14.0, 23.0, 20.0, 15.0, 21.0, 18.0, 14.0, 19.0, 14.0, 22.0, 30.0, 24.0]"
34,"[16.0, 19.0, 10.0, 13.0, 19.0, 24.0, 21.0, 12.0, 18.0, 18.0, 12.0, 23.0, 16.0, 23.0, 30.0, 22.0]"
35,"[25.0, 25.0, 22.0, 16.0, 20.0, 24.0, 24.0, 21.0, 19.0, 17.0, 13.0, 19.0, 18.0, 24.0, 25.0, 25.0]"
36,"[27.0, 25.0, 24.0, 28.0, 27.0, 27.0, 25.0, 20.0, 25.0, 21.0, 16.0, 19.0, 21.0, 26.0, 25.0, 27.0]"
37,"[27.0, 27.0, 28.0, 28.0, 32.0, 35.0, 27.0, 23.0, 27.0, 26.0, 19.0, 24.0, 26.0, 30.0, 29.0, 27.0]"
38,"[30.0, 30.0, 29.0, 28.0, 38.0, 35.0, 31.0, 26.0, 33.0, 27.0, 19.0, 30.0, 27.0, 38.0, 34.0, 28.0]"
39,"[27.0, 31.0, 26.0, 25.0, 42.0, 27.0, 35.0, 28.0, 35.0, 28.0, 29.0, 29.0, 25.0, 36.0, 31.0, 28.0]"
40,"[28.0, 29.0, 21.0, 30.0, 38.0, 27.0, 27.0, 27.0, 36.0, 33.0, 25.0, 32.0, 19.0, 40.0, 30.0, 24.0]"
41,"[23.0, 30.0, 17.0, 22.0, 22.0, 24.0, 27.0, 15.0, 27.0, 28.0, 21.0, 30.0, 26.0, 36.0, 25.0, 22.0]"
42,"[20.0, 19.0, 18.0, 23.0, 20.0, 21.0, 19.0, 28.0, 22.0, 27.0, 23.0, 26.0, 22.0, 35.0, 22.0, 16.0]"
43,"[18.0, 21.0, 20.0, 23.0, 28.0, 18.0, 18.0, 26.0, 22.0, 23.0, 19.0, 22.0, 24.0, 25.0, 21.0, 17.0]"
44,"[21.0, 26.0, 19.0, 20.0, 24.0, 23.0, 22.0, 27.0, 25.0, 22.0, 17.0, 23.0, 14.0, 27.0, 21.0, 16.0]"
45,"[20.0, 23.0, 20.0, 15.0, 24.0, 24.0, 21.0, 21.0, 22.0, 21.0, 12.0, 22.0, 18.0, 31.0, 17.0, 16.0]"
46,"[19.0, 23.0, 17.0, 17.0, 24.0, 20.0, 24.0, 25.0, 22.0, 21.0, 18.0, 19.0, 22.0, 30.0, 19.0, 17.0]"
47,"[18.0, 22.0, 17.0, 14.0, 23.0, 27.0, 23.0, 26.0, 23.0, 22.0, 17.0, 20.0, 29.0, 33.0, 20.0, 19.0]"
48,"[17.0, 21.0, 21.0, 16.0, 26.0, 25.0, 32.0, 31.0, 26.0, 22.0, 18.0, 19.0, 43.0, 33.0, 23.0, 20.0]"
49,"[21.0, 22.0, 25.0, 16.0, 19.0, 15.0, 36.0, 35.0, 37.0, 28.0, 18.0, 20.0, 42.0, 46.0, 25.0, 21.0]"
50,"[23.0, 20.0, 30.0, 19.0, 21.0, 18.0, 37.0, 47.99999619, 37.0, 20.0, 25.0, 29.0, 32.0, 39.0, 21.0, 22.0]"
51,"[32.0, 22.0, 24.0, 14.0, 21.0, 21.0, 45.0, 38.0, 46.0, 22.0, 22.0, 45.0, 26.0, 38.0, 28.0, 25.0]"
52,"[35.0, 24.0, 16.0, 20.0, 19.0, 18.0, 44.0, 42.0, 55.99999619, 26.0, 25.0, 43.0, 30.0, 30.0, 28.0, 20.0]"
53,"[19.0, 21.0, 16.0, 19.0, 20.0, 20.0, 25.0, 20.0, 28.0, 35.0, 23.0, 44.0, 25.0, 33.0, 16.0, 18.0]"
54,"[21.0, 25.0, 18.0, 21.0, 18.0, 11.0, 27.0, 19.0, 29.0, 27.0, 15.0, 35.0, 27.0, 42.0, 16.0, 20.0]"
55,"[22.0, 21.0, 21.0, 23.0, 19.0, 10.0, 22.0, 18.0, 31.0, 23.0, 17.0, 13.0, 21.0, 31.0, 18.0, 16.0]"
56,"[20.0, 19.0, 18.0, 23.0, 21.0, 14.0, 25.0, 20.0, 29.0, 23.0, 19.0, 33.0, 20.0, 35.0, 17.0, 9.0]"
57,"[21.0, 18.0, 16.0, 20.0, 28.0, 20.0, 25.0, 18.0, 25.0, 22.0, 16.0, 29.0, 20.0, 33.0, 25.0, 30.0]"
58,"[21.0, 17.0, 18.0, 23.0, 30.0, 25.0, 30.0, 19.0, 23.0, 21.0, 16.0, 26.0, 19.0, 26.0, 21.0, 28.0]"
59,"[21.0, 22.0, 24.0, 19.0, 27.0, 16.0, 18.0, 23.0, 23.0, 26.0, 18.0, 34.0, 25.0, 28.0, 22.0, 27.0]"
60,"[22.0, 24.0, 20.0, 19.0, 26.0, 23.0, 25.0, 26.0, 27.0, 25.0, 23.0, 33.0, 22.0, 35.0, 25.0, 22.0]"
61,"[25.0, 25.0, 22.0, 26.0, 31.0, 31.0, 25.0, 33.0, 31.0, 28.0, 32.0, 29.0, 29.0, 34.0, 28.0, 21.0]"
62,"[26.0, 23.0, 27.0, 25.0, 28.0, 35.0, 36.0, 39.0, 46.0, 29.0, 27.0, 30.0, 26.0, 33.0, 33.0, 28.0]"
63,"[29.0, 25.0, 37.0, 23.0, 27.0, 30.0, 47.99999619, 37.0, 46.0, 29.0, 28.0, 30.0, 30.0, 31.0, 39.0, 29.0]"
64,"[29.0, 31.0, 31.0, 23.0, 33.0, 33.0, 47.0, 29.0, 35.0, 35.0, 25.0, 32.0, 33.0, 35.0, 37.0, 32.0]"
65,"[28.0, 29.0, 35.0, 24.0, 30.0, 35.0, 40.0, 36.0, 37.0, 32.0, 23.0, 36.0, 35.0, 38.0, 38.0, 34.0]"
66,"[31.0, 30.0, 33.0, 18.0, 31.0, 36.0, 40.0, 31.0, 39.0, 33.0, 27.0, 34.0, 40.0, 44.0, 54.99999619, 35.0]"
67,"[30.0, 32.0, 38.0, 27.0, 36.0, 35.0, 38.0, 32.0, 38.0, 33.0, 25.0, 42.0, 47.99999619, 41.0, 65.0, 35.0]"
68,"[29.0, 37.0, 32.0, 39.0, 47.0, 43.0, 40.0, 33.0, 37.0, 39.0, 34.0, 53.99999619, 57.99999619, 51.99999619, 46.0, 37.0]"
69,"[30.0, 34.0, 43.0, 39.0, 40.0, 45.0, 40.0, 41.0, 47.0, 36.0, 33.0, 59.99999619, 43.0, 52.99999619, 53.99999619, 52.99999619]"
70,"[37.0, 43.0, 46.0, 42.0, 47.99999619, 40.0, 45.0, 44.0, 52.99999619, 42.0, 31.0, 52.99999619, 46.0, 56.99999619, 49.99999619, 60.99999619]"
71,"[41.0, 44.0, 44.0, 53.99999619, 47.99999619, 44.0, 45.0, 47.99999619, 57.99999619, 43.0, 29.0, 52.99999619, 48.99999619, 54.99999619, 53.99999619, 51.99999619]"
72,"[44.0, 51.99999619, 45.0, 56.99999619, 60.99999619, 48.99999619, 49.99999619, 43.0, 63.99999619, 47.99999619, 31.0, 60.99999619, 53.99999619, 66.0, 43.0, 48.99999619]"
73,"[42.0, 47.99999619, 53.99999619, 54.99999619, 59.99999619, 54.99999619, 53.99999619, 58.99999619, 56.99999619, 44.0, 37.0, 66.0, 55.99999619, 66.0, 42.0, 47.99999619]"
74,"[52.99999619, 57.99999619, 50.99999619, 37.0, 48.99999619, 42.0, 58.99999619, 47.0, 62.99999619, 34.0, 45.0, 46.0, 35.0, 61.99999619, 41.0, 42.0]"
75,"[48.99999619, 47.0, 43.0, 38.0, 42.0, 36.0, 61.99999619, 37.0, 49.99999619, 47.99999619, 54.99999619, 35.0, 36.0, 45.0, 40.0, 34.0]"
76,"[36.0, 36.0, 35.0, 34.0, 46.0, 62.99999619, 46.0, 40.0, 40.0, 35.0, 33.0, 44.0, 40.0, 51.99999619, 45.0, 35.0]"
77,"[33.0, 32.0, 36.0, 38.0, 49.99999619, 41.0, 36.0, 47.99999619, 42.0, 36.0, 29.0, 46.0, 46.0, 49.99999619, 48.99999619, 34.0]"
78,"[40.0, 39.0, 47.0, 43.0, 54.99999619, 53.99999619, 44.0, 51.99999619, 48.99999619, 43.0, 40.0, 63.99999619, 65.0, 59.99999619, 60.99999619, 41.0]"
79,"[39.0, 43.0, 47.99999619, 47.99999619, 61.99999619, 52.99999619, 49.99999619, 69.0, 53.99999619, 44.0, 41.0, 62.99999619, 45.0, 58.99999619, 62.99999619, 50.99999619]"
80,"[42.0, 42.0, 65.0, 68.0, 69.0, 59.99999619, 56.99999619, 63.99999619, 61.99999619, 60.99999619, 43.0, 47.99999619, 38.0, 56.99999619, 47.99999619, 49.99999619]"
81,"[51.99999619, 51.99999619, 69.0, 49.99999619, 52.99999619, 70.0, 60.99999619, 51.99999619, 45.0, 65.0, 60.99999619, 47.99999619, 36.0, 47.99999619, 46.0, 49.99999619]"
82,"[60.99999619, 61.99999619, 42.0, 47.0, 47.0, 51.99999619, 42.0, 43.0, 48.99999619, 41.0, 48.99999619, 34.0, 27.0, 28.0, 40.0, 50.99999619]"
83,"[46.0, 43.0, 42.0, 38.0, 46.0, 50.99999619, 39.0, 29.0, 48.99999619, 33.0, 38.0, 32.0, 33.0, 36.0, 30.0, 45.0]"
84,"[33.0, 36.0, 35.0, 37.0, 43.0, 43.0, 44.0, 37.0, 44.0, 28.0, 32.0, 28.0, 28.0, 39.0, 27.0, 42.0]"
85,"[37.0, 33.0, 39.0, 30.0, 36.0, 34.0, 45.0, 26.0, 35.0, 30.0, 19.0, 20.0, 22.0, 32.0, 25.0, 43.0]"
86,"[36.0, 36.0, 32.0, 30.0, 25.0, 34.0, 43.0, 21.0, 32.0, 29.0, 24.0, 13.0, 12.0, 21.0, 24.0, 39.0]"
87,"[35.0, 31.0, 26.0, 19.0, 12.0, 26.0, 35.0, 20.0, 21.0, 21.0, 25.0, 14.0, 12.0, 20.0, 15.0, 27.0]"
88,"[30.0, 23.0, 21.0, 11.0, 11.0, 16.0, 26.0, 14.0, 16.0, 17.0, 20.0, 17.0, 13.0, 18.0, 13.0, 26.0]"
89,"[21.0, 18.0, 13.0, 9.0, 8.0, 10.0, 17.0, 14.0, 12.0, 13.0, 13.0, 14.0, 11.0, 13.0, 14.0, 18.0]"
90,"[14.0, 12.0, 11.0, 9.0, 10.0, 9.0, 14.0, 14.0, 13.0, 13.0, 13.0, 14.0, 12.0, 17.0, 12.0, 15.0]"
91,"[12.0, 14.0, 9.0, 14.0, 12.0, 9.0, 16.0, 17.0, 12.0, 13.0, 11.0, 20.0, 12.0, 14.0, 12.0, 11.0]"
92,"[14.0, 10.0, 10.0, 13.0, 19.0, 8.0, 8.0, 17.0, 13.0, 17.0, 11.0, 21.0, 16.0, 19.0, 16.0, 11.0]"
93,"[13.0, 13.0, 10.0, 17.0, 16.0, 13.0, 13.0, 17.0, 14.0, 14.0, 12.0, 20.0, 17.0, 19.0, 16.0, 11.0]"
94,"[14.0, 12.0, 11.0, 17.0, 17.0, 18.0, 11.0, 27.0, 14.0, 17.0, 15.0, 20.0, 19.0, 22.0, 17.0, 13.0]"
95,"[12.0, 14.0, 13.0, 17.0, 24.0, 17.0, 15.0, 20.0, 18.0, 19.0, 14.0, 18.0, 21.0, 22.0, 22.0, 13.0]"
96,"[13.0, 14.0, 15.0, 16.0, 23.0, 19.0, 15.0, 22.0, 22.0, 20.0, 18.0, 18.0, 16.0, 24.0, 22.0, 17.0]"
97,"[13.0, 21.0, 16.0, 14.0, 20.0, 23.0, 26.0, 24.0, 23.0, 19.0, 18.0, 21.0, 23.0, 24.0, 20.0, 19.0]"
98,"[16.0, 19.0, 20.0, 15.0, 18.0, 25.0, 22.0, 27.0, 27.0, 21.0, 22.0, 24.0, 23.0, 27.0, 20.0, 21.0]"
99,"[16.0, 17.0, 18.0, 16.0, 22.0, 24.0, 23.0, 28.0, 28.0, 23.0, 21.0, 27.0, 29.0, 28.0, 24.0, 21.0]"
100,"[18.0, 20.0, 20.0, 17.0, 20.0, 22.0, 20.0, 26.0, 32.0, 27.0, 22.0, 34.0, 30.0, 31.0, 26.0, 20.0]"
101,"[21.0, 19.0, 21.0, 21.0, 24.0, 17.0, 26.0, 28.0, 37.0, 22.0, 20.0, 39.0, 34.0, 36.0, 25.0, 23.0]"
102,"[21.0, 22.0, 25.0, 22.0, 35.0, 24.0, 27.0, 37.0, 43.0, 22.0, 22.0, 48.99999619, 37.0, 38.0, 25.0, 25.0]"
103,"[21.0, 25.0, 24.0, 22.0, 34.0, 25.0, 35.0, 30.0, 48.99999619, 23.0, 29.0, 44.0, 39.0, 44.0, 27.0, 24.0]"
104,"[22.0, 25.0, 28.0, 33.0, 38.0, 29.0, 36.0, 32.0, 47.99999619, 32.0, 26.0, 33.0, 34.0, 41.0, 28.0, 24.0]"
105,"[28.0, 32.0, 38.0, 21.0, 18.0, 35.0, 34.0, 21.0, 31.0, 27.0, 27.0, 25.0, 17.0, 28.0, 34.0, 25.0]"
106,"[27.0, 33.0, 25.0, 21.0, 26.0, 26.0, 38.0, 17.0, 30.0, 24.0, 15.0, 22.0, 16.0, 26.0, 23.0, 23.0]"
107,"[27.0, 21.0, 34.0, 22.0, 16.0, 30.0, 31.0, 9.0, 22.0, 18.0, 13.0, 16.0, 17.0, 19.0, 17.0, 27.0]"
108,"[19.0, 26.0, 26.0, 9.0, 11.0, 23.0, 38.0, 20.0, 16.0, 16.0, 17.0, 12.0, 9.0, 15.0, 19.0, 27.0]"
109,"[17.0, 20.0, 19.0, 10.0, 11.0, 8.0, 32.0, 13.0, 12.0, 14.0, 16.0, 17.0, 13.0, 23.0, 15.0, 27.0]"
110,"[20.0, 16.0, 15.0, 14.0, 12.0, 12.0, 19.0, 17.0, 12.0, 13.0, 7.0, 17.0, 13.0, 20.0, 17.0, 15.0]"
111,"[14.0, 13.0, 12.0, 17.0, 18.0, 19.0, 18.0, 23.0, 18.0, 14.0, 7.0, 22.0, 16.0, 23.0, 16.0, 14.0]"
112,"[10.0, 13.0, 16.0, 16.0, 21.0, 17.0, 13.0, 27.0, 24.0, 20.0, 15.0, 20.0, 17.0, 25.0, 19.0, 14.0]"
113,"[11.0, 15.0, 15.0, 15.0, 18.0, 19.0, 17.0, 31.0, 24.0, 20.0, 21.0, 22.0, 23.0, 24.0, 23.0, 15.0]"
114,"[16.0, 16.0, 13.0, 15.0, 23.0, 18.0, 17.0, 29.0, 31.0, 25.0, 20.0, 25.0, 23.0, 27.0, 23.0, 17.0]"
115,"[15.0, 18.0, 16.0, 11.0, 25.0, 23.0, 21.0, 25.0, 33.0, 22.0, 16.0, 23.0, 24.0, 27.0, 23.0, 17.0]"
116,"[18.0, 16.0, 17.0, 16.0, 21.0, 29.0, 19.0, 28.0, 31.0, 23.0, 20.0, 24.0, 26.0, 32.0, 27.0, 20.0]"
117,"[16.0, 18.0, 17.0, 16.0, 25.0, 33.0, 23.0, 17.0, 32.0, 24.0, 24.0, 26.0, 28.0, 31.0, 23.0, 23.0]"
118,"[19.0, 17.0, 19.0, 16.0, 25.0, 34.0, 27.0, 27.0, 30.0, 28.0, 21.0, 27.0, 36.0, 41.0, 30.0, 21.0]"
119,"[20.0, 20.0, 22.0, 18.0, 23.0, 21.0, 25.0, 34.0, 32.0, 28.0, 25.0, 36.0, 41.0, 41.0, 28.0, 23.0]"
120,"[23.0, 24.0, 23.0, 18.0, 23.0, 23.0, 29.0, 42.0, 32.0, 25.0, 24.0, 39.0, 39.0, 42.0, 33.0, 25.0]"
121,"[23.0, 23.0, 26.0, 26.0, 33.0, 27.0, 27.0, 49.99999619, 52.99999619, 26.0, 34.0, 70.0, 52.99999619, 50.99999619, 46.0, 31.0]"
122,"[25.0, 25.0, 25.0, 36.0, 38.0, 29.0, 28.0, 42.0, 62.99999619, 33.0, 36.0, 50.99999619, 46.0, 49.99999619, 35.0, 31.0]"
123,"[24.0, 30.0, 25.0, 36.0, 43.0, 30.0, 34.0, 38.0, 56.99999619, 42.0, 42.0, 45.0, 33.0, 46.0, 42.0, 34.0]"
124,"[27.0, 33.0, 36.0, 34.0, 28.0, 42.0, 38.0, 46.0, 40.0, 45.0, 38.0, 48.99999619, 35.0, 53.99999619, 36.0, 39.0]"
125,"[32.0, 43.0, 34.0, 28.0, 32.0, 45.0, 44.0, 48.99999619, 46.0, 44.0, 39.0, 51.99999619, 43.0, 47.99999619, 42.0, 45.0]"
126,"[41.0, 28.0, 32.0, 40.0, 43.0, 33.0, 46.0, 47.0, 53.99999619, 47.0, 29.0, 47.0, 28.0, 45.0, 38.0, 49.99999619]"
127,"[28.0, 31.0, 40.0, 46.0, 50.99999619, 52.99999619, 38.0, 27.0, 62.99999619, 47.99999619, 26.0, 41.0, 31.0, 35.0, 46.0, 47.99999619]"
128,"[28.0, 37.0, 46.0, 46.0, 54.99999619, 44.0, 47.99999619, 31.0, 54.99999619, 49.99999619, 35.0, 39.0, 32.0, 36.0, 43.0, 36.0]"
129,"[39.0, 48.99999619, 51.99999619, 30.0, 37.0, 43.0, 54.99999619, 46.0, 38.0, 33.0, 25.0, 45.0, 38.0, 47.0, 42.0, 37.0]"
130,"[41.0, 29.0, 34.0, 34.0, 47.0, 38.0, 38.0, 47.99999619, 51.99999619, 44.0, 32.0, 50.99999619, 44.0, 54.99999619, 51.99999619, 41.0]"
131,"[28.0, 32.0, 39.0, 43.0, 56.99999619, 46.0, 38.0, 32.0, 52.99999619, 45.0, 40.0, 32.0, 35.0, 31.0, 54.99999619, 45.0]"
132,"[30.0, 36.0, 46.0, 47.0, 57.99999619, 47.99999619, 47.99999619, 34.0, 51.99999619, 57.99999619, 49.99999619, 21.0, 20.0, 19.0, 52.99999619, 44.0]"
133,"[37.0, 40.0, 47.0, 43.0, 55.99999619, 50.99999619, 49.99999619, 24.0, 39.0, 47.0, 58.99999619, 18.0, 14.0, 16.0, 56.99999619, 47.99999619]"
134,"[44.0, 44.0, 48.99999619, 43.0, 50.99999619, 44.0, 49.99999619, 17.0, 37.0, 35.0, 47.99999619, 20.0, 13.0, 15.0, 51.99999619, 48.99999619]"
135,"[42.0, 42.0, 39.0, 43.0, 44.0, 52.99999619, 43.0, 11.0, 30.0, 21.0, 27.0, 17.0, 12.0, 15.0, 51.99999619, 49.99999619]"
136,"[43.0, 36.0, 36.0, 30.0, 32.0, 40.0, 36.0, 19.0, 20.0, 15.0, 20.0, 17.0, 10.0, 19.0, 38.0, 49.99999619]"
137,"[35.0, 36.0, 33.0, 27.0, 22.0, 43.0, 31.0, 14.0, 13.0, 14.0, 15.0, 17.0, 14.0, 18.0, 28.0, 50.99999619]"
138,"[32.0, 32.0, 24.0, 18.0, 20.0, 37.0, 28.0, 16.0, 17.0, 16.0, 12.0, 20.0, 13.0, 22.0, 19.0, 50.99999619]"
139,"[27.0, 25.0, 15.0, 17.0, 19.0, 27.0, 16.0, 18.0, 17.0, 16.0, 10.0, 24.0, 14.0, 23.0, 17.0, 47.0]"
140,"[17.0, 17.0, 17.0, 16.0, 18.0, 20.0, 15.0, 21.0, 20.0, 16.0, 14.0, 26.0, 17.0, 27.0, 18.0, 37.0]"
141,"[13.0, 17.0, 17.0, 19.0, 21.0, 17.0, 18.0, 20.0, 21.0, 17.0, 14.0, 24.0, 23.0, 25.0, 19.0, 21.0]"
142,"[13.0, 15.0, 16.0, 19.0, 23.0, 16.0, 14.0, 23.0, 27.0, 21.0, 12.0, 28.0, 18.0, 27.0, 24.0, 16.0]"
143,"[14.0, 18.0, 19.0, 20.0, 27.0, 20.0, 21.0, 20.0, 27.0, 18.0, 18.0, 31.0, 20.0, 26.0, 26.0, 15.0]"
144,"[17.0, 19.0, 21.0, 21.0, 23.0, 16.0, 23.0, 22.0, 31.0, 23.0, 19.0, 29.0, 24.0, 33.0, 26.0, 17.0]"
145,"[18.0, 22.0, 18.0, 27.0, 24.0, 25.0, 23.0, 19.0, 33.0, 23.0, 17.0, 26.0, 18.0, 27.0, 29.0, 20.0]"
146,"[20.0, 21.0, 25.0, 27.0, 20.0, 24.0, 27.0, 17.0, 30.0, 25.0, 13.0, 17.0, 15.0, 26.0, 27.0, 24.0]"
147,"[16.0, 27.0, 23.0, 17.0, 22.0, 25.0, 25.0, 14.0, 24.0, 21.0, 18.0, 16.0, 11.0, 19.0, 29.0, 28.0]"
148,"[20.0, 22.0, 22.0, 13.0, 17.0, 19.0, 25.0, 13.0, 22.0, 9.0, 18.0, 16.0, 12.0, 20.0, 22.0, 25.0]"
149,"[22.0, 18.0, 20.0, 11.0, 14.0, 17.0, 26.0, 9.0, 17.0, 7.0, 17.0, 9.0, 10.0, 12.0, 18.0, 24.0]"
150,"[22.0, 20.0, 17.0, 13.0, 13.0, 20.0, 21.0, 8.0, 19.0, 13.0, 14.0, 6.0, 6.0, 9.0, 16.0, 25.0]"
151,"[19.0, 20.0, 14.0, 13.0, 12.0, 16.0, 25.0, 15.0, 9.0, 23.0, 13.0, 8.0, 11.0, 6.0, 16.0, 25.0]"
152,"[15.0, 16.0, 11.0, 8.0, 6.0, 8.0, 22.0, 10.0, 12.0, 8.0, 8.0, 15.0, 8.0, 13.0, 11.0, 19.0]"
153,"[14.0, 11.0, 6.0, 7.0, 6.0, 10.0, 12.0, 12.0, 13.0, 15.0, 7.0, 14.0, 10.0, 13.0, 12.0, 13.0]"
154,"[12.0, 8.0, 7.0, 7.0, 14.0, 11.0, 12.0, 12.0, 11.0, 14.0, 8.0, 13.0, 7.0, 14.0, 15.0, 15.0]"
155,"[8.0, 8.0, 14.0, 9.0, 12.0, 10.0, 11.0, 11.0, 12.0, 15.0, 11.0, 12.0, 8.0, 17.0, 14.0, 16.0]"
156,"[10.0, 12.0, 12.0, 13.0, 13.0, 10.0, 10.0, 15.0, 13.0, 12.0, 13.0, 13.0, 11.0, 16.0, 14.0, 12.0]"
157,"[13.0, 12.0, 12.0, 11.0, 12.0, 15.0, 11.0, 14.0, 12.0, 13.0, 12.0, 13.0, 12.0, 17.0, 14.0, 11.0]"
158,"[13.0, 13.0, 11.0, 10.0, 14.0, 13.0, 10.0, 16.0, 12.0, 13.0, 11.0, 17.0, 14.0, 16.0, 14.0, 12.0]"
159,"[11.0, 12.0, 11.0, 12.0, 15.0, 12.0, 22.0, 10.0, 15.0, 12.0, 12.0, 16.0, 15.0, 16.0, 13.0, 13.0]"
