name,time,values
MAIN__VAE_TRAINING_epoch,0 days 00:00:01.808583,"[Timedelta('0 days 00:00:01.866389'), Timedelta('0 days 00:00:01.817622'), Timedelta('0 days 00:00:01.827504'), Timedelta('0 days 00:00:01.799779'), Timedelta('0 days 00:00:01.807445'), Timedelta('0 days 00:00:01.797121'), Timedelta('0 days 00:00:01.800963'), Timedelta('0 days 00:00:01.796276'), Timedelta('0 days 00:00:01.800565'), Timedelta('0 days 00:00:01.825387'), Timedelta('0 days 00:00:01.798165'), Timedelta('0 days 00:00:01.791182'), Timedelta('0 days 00:00:01.796026'), Timedelta('0 days 00:00:01.793559'), Timedelta('0 days 00:00:01.798625'), Timedelta('0 days 00:00:01.791397'), Timedelta('0 days 00:00:01.794687'), Timedelta('0 days 00:00:01.807333'), Timedelta('0 days 00:00:01.894806'), Timedelta('0 days 00:00:01.922419'), Timedelta('0 days 00:00:01.804082'), Timedelta('0 days 00:00:01.790028'), Timedelta('0 days 00:00:02.264308'), Timedelta('0 days 00:00:01.792018'), Timedelta('0 days 00:00:01.785028'), Timedelta('0 days 00:00:01.796931'), Timedelta('0 days 00:00:01.785646'), Timedelta('0 days 00:00:01.791237'), Timedelta('0 days 00:00:01.780728'), Timedelta('0 days 00:00:01.775662'), Timedelta('0 days 00:00:01.810257'), Timedelta('0 days 00:00:01.779213'), Timedelta('0 days 00:00:01.773209'), Timedelta('0 days 00:00:01.811702'), Timedelta('0 days 00:00:01.801491'), Timedelta('0 days 00:00:01.823456'), Timedelta('0 days 00:00:01.774689'), Timedelta('0 days 00:00:01.769508'), Timedelta('0 days 00:00:01.785217'), Timedelta('0 days 00:00:01.778191'), Timedelta('0 days 00:00:01.781158'), Timedelta('0 days 00:00:01.797169'), Timedelta('0 days 00:00:01.782439'), Timedelta('0 days 00:00:01.798092'), Timedelta('0 days 00:00:01.778946'), Timedelta('0 days 00:00:01.797389'), Timedelta('0 days 00:00:01.788899'), Timedelta('0 days 00:00:02.356749'), Timedelta('0 days 00:00:01.790519'), Timedelta('0 days 00:00:01.792406'), Timedelta('0 days 00:00:01.789211'), Timedelta('0 days 00:00:01.801008'), Timedelta('0 days 00:00:01.785981'), Timedelta('0 days 00:00:01.783483'), Timedelta('0 days 00:00:01.798309'), Timedelta('0 days 00:00:01.785553'), Timedelta('0 days 00:00:01.794863'), Timedelta('0 days 00:00:01.791775'), Timedelta('0 days 00:00:01.790505'), Timedelta('0 days 00:00:01.799148'), Timedelta('0 days 00:00:01.792101'), Timedelta('0 days 00:00:01.799847'), Timedelta('0 days 00:00:01.800485'), Timedelta('0 days 00:00:01.792402'), Timedelta('0 days 00:00:01.810982'), Timedelta('0 days 00:00:01.821034'), Timedelta('0 days 00:00:01.822109'), Timedelta('0 days 00:00:01.824983'), Timedelta('0 days 00:00:01.795568'), Timedelta('0 days 00:00:01.798224'), Timedelta('0 days 00:00:01.818588'), Timedelta('0 days 00:00:01.894858'), Timedelta('0 days 00:00:01.958472'), Timedelta('0 days 00:00:01.820707'), Timedelta('0 days 00:00:01.819557'), Timedelta('0 days 00:00:01.806761'), Timedelta('0 days 00:00:01.938526'), Timedelta('0 days 00:00:01.794715'), Timedelta('0 days 00:00:01.779312'), Timedelta('0 days 00:00:01.780472'), Timedelta('0 days 00:00:01.839573'), Timedelta('0 days 00:00:01.788012'), Timedelta('0 days 00:00:01.777033'), Timedelta('0 days 00:00:01.773576'), Timedelta('0 days 00:00:01.764038'), Timedelta('0 days 00:00:01.780152'), Timedelta('0 days 00:00:01.770722'), Timedelta('0 days 00:00:01.766211'), Timedelta('0 days 00:00:01.779836'), Timedelta('0 days 00:00:01.757653'), Timedelta('0 days 00:00:01.757758'), Timedelta('0 days 00:00:01.743081'), Timedelta('0 days 00:00:01.757024'), Timedelta('0 days 00:00:01.750862'), Timedelta('0 days 00:00:01.755024'), Timedelta('0 days 00:00:01.753123'), Timedelta('0 days 00:00:01.779811'), Timedelta('0 days 00:00:01.772993'), Timedelta('0 days 00:00:01.761107'), Timedelta('0 days 00:00:01.777540')]"
MAIN__VAE_TRAINING_global,0 days 00:03:10.222096,[Timedelta('0 days 00:03:10.222096')]
COPULA_TRAINING,0 days 00:00:08.022574,[Timedelta('0 days 00:00:08.022574')]
COPULA_GENERATION,0 days 00:00:41.345538,[Timedelta('0 days 00:00:41.345538')]
