name,time,values
MAIN__VAE_TRAINING_epoch,0 days 00:00:02.238598,"[Timedelta('0 days 00:00:02.472865'), Timedelta('0 days 00:00:02.502008'), Timedelta('0 days 00:00:02.831585'), Timedelta('0 days 00:00:02.302183'), Timedelta('0 days 00:00:02.278902'), Timedelta('0 days 00:00:01.877953'), Timedelta('0 days 00:00:02.335940'), Timedelta('0 days 00:00:02.228863'), Timedelta('0 days 00:00:02.146923'), Timedelta('0 days 00:00:03.522917'), Timedelta('0 days 00:00:03.086985'), Timedelta('0 days 00:00:01.992638'), Timedelta('0 days 00:00:01.925314'), Timedelta('0 days 00:00:02.419045'), Timedelta('0 days 00:00:02.785664'), Timedelta('0 days 00:00:01.973342'), Timedelta('0 days 00:00:02.928787'), Timedelta('0 days 00:00:01.996270'), Timedelta('0 days 00:00:01.925016'), Timedelta('0 days 00:00:02.635568'), Timedelta('0 days 00:00:03.117147'), Timedelta('0 days 00:00:03.690181'), Timedelta('0 days 00:00:03.682410'), Timedelta('0 days 00:00:02.425753'), Timedelta('0 days 00:00:02.194102'), Timedelta('0 days 00:00:02.124008'), Timedelta('0 days 00:00:02.200787'), Timedelta('0 days 00:00:02.221449'), Timedelta('0 days 00:00:02.743551'), Timedelta('0 days 00:00:02.200915'), Timedelta('0 days 00:00:01.970613'), Timedelta('0 days 00:00:01.973093'), Timedelta('0 days 00:00:01.910490'), Timedelta('0 days 00:00:01.859905'), Timedelta('0 days 00:00:02.097200'), Timedelta('0 days 00:00:02.469373'), Timedelta('0 days 00:00:02.410454'), Timedelta('0 days 00:00:01.885299'), Timedelta('0 days 00:00:01.909223'), Timedelta('0 days 00:00:01.874038'), Timedelta('0 days 00:00:01.853891'), Timedelta('0 days 00:00:03.666771'), Timedelta('0 days 00:00:02.496676'), Timedelta('0 days 00:00:02.238350'), Timedelta('0 days 00:00:02.158488'), Timedelta('0 days 00:00:01.991691'), Timedelta('0 days 00:00:02.262096'), Timedelta('0 days 00:00:02.175469'), Timedelta('0 days 00:00:02.176709'), Timedelta('0 days 00:00:02.193188'), Timedelta('0 days 00:00:02.254074'), Timedelta('0 days 00:00:01.946854'), Timedelta('0 days 00:00:01.960775'), Timedelta('0 days 00:00:02.140497'), Timedelta('0 days 00:00:02.250748'), Timedelta('0 days 00:00:02.195391'), Timedelta('0 days 00:00:02.311972'), Timedelta('0 days 00:00:02.791200'), Timedelta('0 days 00:00:02.298518'), Timedelta('0 days 00:00:02.060302'), Timedelta('0 days 00:00:02.318751'), Timedelta('0 days 00:00:02.100038'), Timedelta('0 days 00:00:01.971202'), Timedelta('0 days 00:00:01.884905'), Timedelta('0 days 00:00:02.222994'), Timedelta('0 days 00:00:02.270093'), Timedelta('0 days 00:00:01.983119'), Timedelta('0 days 00:00:01.934111'), Timedelta('0 days 00:00:01.899494'), Timedelta('0 days 00:00:01.937582'), Timedelta('0 days 00:00:01.881281'), Timedelta('0 days 00:00:02.044114'), Timedelta('0 days 00:00:02.237513'), Timedelta('0 days 00:00:02.266250'), Timedelta('0 days 00:00:02.511263'), Timedelta('0 days 00:00:02.115572'), Timedelta('0 days 00:00:02.124753'), Timedelta('0 days 00:00:02.091682'), Timedelta('0 days 00:00:02.111818'), Timedelta('0 days 00:00:02.167192'), Timedelta('0 days 00:00:01.927803'), Timedelta('0 days 00:00:02.519057'), Timedelta('0 days 00:00:02.124852'), Timedelta('0 days 00:00:02.178338'), Timedelta('0 days 00:00:02.359787'), Timedelta('0 days 00:00:02.433102'), Timedelta('0 days 00:00:01.878244'), Timedelta('0 days 00:00:01.848980'), Timedelta('0 days 00:00:01.865618'), Timedelta('0 days 00:00:01.883929'), Timedelta('0 days 00:00:03.172782'), Timedelta('0 days 00:00:01.921057'), Timedelta('0 days 00:00:01.963633'), Timedelta('0 days 00:00:01.900932'), Timedelta('0 days 00:00:01.900024'), Timedelta('0 days 00:00:01.855882'), Timedelta('0 days 00:00:01.874357'), Timedelta('0 days 00:00:01.858560'), Timedelta('0 days 00:00:01.883687'), Timedelta('0 days 00:00:01.883060')]"
MAIN__VAE_TRAINING_global,0 days 00:03:55.624547,[Timedelta('0 days 00:03:55.624547')]
COPULA_TRAINING,0 days 00:00:09.297251,[Timedelta('0 days 00:00:09.297251')]
COPULA_GENERATION,0 days 00:00:42.590930,[Timedelta('0 days 00:00:42.590930')]
