name,time,values
MAIN__VAE_TRAINING_epoch,0 days 00:00:01.863535,"[Timedelta('0 days 00:00:01.882356'), Timedelta('0 days 00:00:01.795752'), Timedelta('0 days 00:00:01.800254'), Timedelta('0 days 00:00:01.837657'), Timedelta('0 days 00:00:01.801952'), Timedelta('0 days 00:00:01.921759'), Timedelta('0 days 00:00:01.839550'), Timedelta('0 days 00:00:01.788509'), Timedelta('0 days 00:00:01.861493'), Timedelta('0 days 00:00:01.846954'), Timedelta('0 days 00:00:01.882893'), Timedelta('0 days 00:00:01.929956'), Timedelta('0 days 00:00:01.804817'), Timedelta('0 days 00:00:01.901813'), Timedelta('0 days 00:00:02.254753'), Timedelta('0 days 00:00:01.994397'), Timedelta('0 days 00:00:02.115504'), Timedelta('0 days 00:00:02.293537'), Timedelta('0 days 00:00:02.180051'), Timedelta('0 days 00:00:01.815531'), Timedelta('0 days 00:00:02.026971'), Timedelta('0 days 00:00:01.891874'), Timedelta('0 days 00:00:01.963216'), Timedelta('0 days 00:00:02.209147'), Timedelta('0 days 00:00:02.074177'), Timedelta('0 days 00:00:01.859628'), Timedelta('0 days 00:00:01.780250'), Timedelta('0 days 00:00:01.813978'), Timedelta('0 days 00:00:01.891335'), Timedelta('0 days 00:00:01.884315'), Timedelta('0 days 00:00:01.903378'), Timedelta('0 days 00:00:01.791143'), Timedelta('0 days 00:00:01.821254'), Timedelta('0 days 00:00:01.788202'), Timedelta('0 days 00:00:01.771036'), Timedelta('0 days 00:00:01.928591'), Timedelta('0 days 00:00:01.782389'), Timedelta('0 days 00:00:01.779895'), Timedelta('0 days 00:00:01.820852'), Timedelta('0 days 00:00:01.781055'), Timedelta('0 days 00:00:01.787631'), Timedelta('0 days 00:00:01.783402'), Timedelta('0 days 00:00:01.790424'), Timedelta('0 days 00:00:01.802094'), Timedelta('0 days 00:00:01.771823'), Timedelta('0 days 00:00:01.775257'), Timedelta('0 days 00:00:01.816008'), Timedelta('0 days 00:00:01.765670'), Timedelta('0 days 00:00:01.895664'), Timedelta('0 days 00:00:01.812579'), Timedelta('0 days 00:00:01.785173'), Timedelta('0 days 00:00:01.816078'), Timedelta('0 days 00:00:01.791233'), Timedelta('0 days 00:00:01.767384'), Timedelta('0 days 00:00:01.809511'), Timedelta('0 days 00:00:01.767046'), Timedelta('0 days 00:00:01.793134'), Timedelta('0 days 00:00:01.783021'), Timedelta('0 days 00:00:01.769160'), Timedelta('0 days 00:00:01.790774'), Timedelta('0 days 00:00:01.770645'), Timedelta('0 days 00:00:01.762543'), Timedelta('0 days 00:00:01.829517'), Timedelta('0 days 00:00:01.765923'), Timedelta('0 days 00:00:01.782771'), Timedelta('0 days 00:00:01.772242'), Timedelta('0 days 00:00:01.765700'), Timedelta('0 days 00:00:01.801445'), Timedelta('0 days 00:00:01.776461'), Timedelta('0 days 00:00:01.770758'), Timedelta('0 days 00:00:01.810606'), Timedelta('0 days 00:00:01.783000'), Timedelta('0 days 00:00:01.771741'), Timedelta('0 days 00:00:01.802639'), Timedelta('0 days 00:00:01.778248'), Timedelta('0 days 00:00:01.800841'), Timedelta('0 days 00:00:01.790168'), Timedelta('0 days 00:00:01.794078'), Timedelta('0 days 00:00:01.825064'), Timedelta('0 days 00:00:01.769869'), Timedelta('0 days 00:00:01.802634'), Timedelta('0 days 00:00:01.798731'), Timedelta('0 days 00:00:01.762749'), Timedelta('0 days 00:00:01.804435'), Timedelta('0 days 00:00:01.790023'), Timedelta('0 days 00:00:01.769890'), Timedelta('0 days 00:00:04.176845'), Timedelta('0 days 00:00:01.847410'), Timedelta('0 days 00:00:01.817622'), Timedelta('0 days 00:00:01.795852'), Timedelta('0 days 00:00:01.841792'), Timedelta('0 days 00:00:01.801627'), Timedelta('0 days 00:00:01.940560'), Timedelta('0 days 00:00:01.868081'), Timedelta('0 days 00:00:01.822049'), Timedelta('0 days 00:00:01.814062'), Timedelta('0 days 00:00:01.772671'), Timedelta('0 days 00:00:01.828202'), Timedelta('0 days 00:00:01.816252'), Timedelta('0 days 00:00:01.772533')]"
MAIN__VAE_TRAINING_global,0 days 00:03:16.047746,[Timedelta('0 days 00:03:16.047746')]
COPULA_TRAINING,0 days 00:00:07.283349,[Timedelta('0 days 00:00:07.283349')]
COPULA_GENERATION,0 days 00:00:25.425947,[Timedelta('0 days 00:00:25.425947')]
