,x_input
171,"[20.2694912, 23.25364685, 18.55061531, 21.49539566, 20.54864311, 18.82203674, 21.49539566, 20.2694912, 20.54864311, 20.54864311, 20.83813477, 20.2694912, 20.2694912, 20.2694912, 18.82203674, 19.39068031, 19.10808182, 19.98046494, 18.40847969, 20.54864311, 19.10808182, 19.98046494, 20.54864311, 20.83813477, 19.39068031]"
172,"[19.98046494, 21.8074646, 20.2694912, 20.2694912, 20.2694912, 17.85599136, 20.2694912, 20.54864311, 19.98046494, 19.98046494, 19.68270874, 19.10808182, 20.54864311, 20.54864311, 19.10808182, 19.98046494, 19.68270874, 19.10808182, 18.40847969, 19.39068031, 18.13277435, 19.39068031, 18.82203674, 20.83813477, 18.82203674]"
173,"[19.39068031, 18.82203674, 18.55061531, 17.85599136, 17.54592705, 16.42340088, 18.13277435, 19.68270874, 18.82203674, 19.98046494, 18.40847969, 18.55061531, 19.10808182, 18.82203674, 18.13277435, 17.85599136, 18.13277435, 9.62036705, 17.85599136, 19.10808182, 17.85599136, 17.85599136, 17.54592705, 20.2694912, 17.85599136]"
174,"[16.42340088, 16.92640877, 16.92640877, 16.92640877, 16.07157898, 16.07157898, 16.92640877, 17.22476578, 16.42340088, 19.98046494, 16.42340088, 17.85599136, 17.22476578, 16.07157898, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 16.42340088, 9.62036705, 16.42340088, 16.92640877, 16.07157898, 19.10808182, 17.85599136]"
175,"[14.35023308, 14.35023308, 15.50184059, 16.07157898, 15.50184059, 15.50184059, 16.07157898, 11.13674736, 14.35023308, 16.07157898, 14.35023308, 17.85599136, 16.07157898, 11.13674736, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 16.07157898, 14.35023308, 16.07157898, 14.35023308, 14.35023308, 14.35023308]"
176,"[15.50184059, 14.35023308, 15.50184059, 16.42340088, 16.07157898, 15.50184059, 16.92640877, 14.35023308, 16.07157898, 16.07157898, 15.50184059, 9.62036705, 15.50184059, 15.50184059, 14.35023308, 16.42340088, 14.35023308, 14.35023308, 16.42340088, 16.07157898, 16.07157898, 15.50184059, 15.50184059, 15.50184059, 14.35023308]"
177,"[16.92640877, 16.42340088, 16.42340088, 17.85599136, 17.54592705, 16.07157898, 16.92640877, 16.42340088, 9.62036705, 16.42340088, 16.42340088, 17.22476578, 16.92640877, 16.92640877, 16.07157898, 9.62036705, 15.50184059, 16.07157898, 16.92640877, 16.92640877, 16.42340088, 16.42340088, 15.50184059, 16.07157898, 16.42340088]"
178,"[17.85599136, 9.62036705, 9.62036705, 17.54592705, 17.22476578, 16.42340088, 17.22476578, 17.22476578, 17.54592705, 17.22476578, 17.54592705, 17.54592705, 17.54592705, 9.62036705, 16.42340088, 9.62036705, 17.22476578, 17.85599136, 16.42340088, 18.13277435, 17.54592705, 9.62036705, 16.07157898, 9.62036705, 16.92640877]"
179,"[17.54592705, 17.22476578, 17.54592705, 17.85599136, 18.13277435, 9.62036705, 9.62036705, 18.40847969, 17.85599136, 18.55061531, 17.85599136, 18.55061531, 19.39068031, 18.40847969, 16.42340088, 16.92640877, 15.50184059, 18.55061531, 16.92640877, 17.22476578, 16.92640877, 16.92640877, 16.92640877, 17.22476578, 17.85599136]"
180,"[18.13277435, 17.54592705, 17.85599136, 18.40847969, 18.13277435, 17.54592705, 18.13277435, 19.39068031, 18.13277435, 19.68270874, 18.13277435, 18.40847969, 19.39068031, 19.68270874, 9.62036705, 9.62036705, 16.07157898, 18.13277435, 9.62036705, 17.22476578, 9.62036705, 9.62036705, 9.62036705, 17.54592705, 18.55061531]"
181,"[18.40847969, 17.54592705, 17.54592705, 18.55061531, 17.85599136, 17.22476578, 17.85599136, 18.82203674, 18.55061531, 18.82203674, 18.40847969, 18.82203674, 18.55061531, 18.55061531, 17.22476578, 9.62036705, 16.07157898, 17.85599136, 16.07157898, 17.22476578, 9.62036705, 9.62036705, 17.54592705, 17.85599136, 19.39068031]"
182,"[17.22476578, 9.62036705, 16.42340088, 17.54592705, 9.62036705, 16.92640877, 9.62036705, 9.62036705, 17.85599136, 17.85599136, 17.54592705, 18.13277435, 17.85599136, 17.54592705, 16.42340088, 16.42340088, 16.07157898, 17.22476578, 17.22476578, 9.62036705, 16.92640877, 16.42340088, 16.92640877, 17.22476578, 18.82203674]"
183,"[15.50184059, 16.07157898, 15.50184059, 16.92640877, 16.07157898, 16.07157898, 16.07157898, 15.50184059, 16.42340088, 16.42340088, 16.07157898, 16.92640877, 16.92640877, 16.42340088, 15.50184059, 16.07157898, 14.35023308, 16.42340088, 16.92640877, 16.07157898, 16.07157898, 16.07157898, 15.50184059, 17.85599136, 16.42340088]"
184,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 15.50184059, 15.50184059, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 15.50184059, 15.50184059, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
185,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 15.50184059, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
186,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 15.50184059, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
187,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
188,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
189,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 15.50184059, 14.35023308, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
190,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 15.50184059, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
191,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 9.62036705, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
192,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 9.62036705, 14.35023308, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
193,"[15.50184059, 14.35023308, 11.13674736, 9.62036705, 16.92640877, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 16.07157898, 11.13674736, 11.13674736, 16.42340088, 15.50184059, 14.35023308, 16.07157898, 14.35023308, 14.35023308, 14.35023308]"
194,"[16.42340088, 16.42340088, 15.50184059, 9.62036705, 16.07157898, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 14.35023308, 17.54592705, 11.13674736, 14.35023308, 16.42340088, 16.42340088, 15.50184059, 16.42340088, 14.35023308, 14.35023308, 14.35023308]"
195,"[16.07157898, 17.54592705, 16.92640877, 9.62036705, 17.22476578, 16.42340088, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 15.50184059, 16.42340088, 11.13674736, 14.35023308, 17.22476578, 16.07157898, 15.50184059, 16.42340088, 15.50184059, 14.35023308, 14.35023308]"
196,"[14.35023308, 16.42340088, 16.07157898, 16.92640877, 15.50184059, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 9.62036705, 16.07157898, 11.13674736, 14.35023308, 17.54592705, 17.22476578, 9.62036705, 16.07157898, 15.50184059, 14.35023308, 14.35023308]"
197,"[14.35023308, 16.42340088, 14.35023308, 16.07157898, 16.07157898, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 15.50184059, 16.07157898, 11.13674736, 14.35023308, 17.22476578, 17.22476578, 16.07157898, 15.50184059, 14.35023308, 14.35023308, 14.35023308]"
198,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 15.50184059, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 15.50184059, 15.50184059, 11.13674736, 15.50184059, 16.42340088, 15.50184059, 16.07157898, 15.50184059, 14.35023308, 14.35023308, 14.35023308]"
199,"[14.35023308, 15.50184059, 14.35023308, 16.07157898, 15.50184059, 15.50184059, 15.50184059, 11.13674736, 15.50184059, 14.35023308, 15.50184059, 15.50184059, 16.07157898, 14.35023308, 14.35023308, 9.62036705, 14.35023308, 15.50184059, 16.92640877, 16.07157898, 16.07157898, 16.07157898, 14.35023308, 14.35023308, 14.35023308]"
200,"[14.35023308, 15.50184059, 15.50184059, 16.42340088, 16.07157898, 16.07157898, 15.50184059, 14.35023308, 16.07157898, 16.07157898, 15.50184059, 9.62036705, 16.42340088, 14.35023308, 15.50184059, 15.50184059, 14.35023308, 16.07157898, 16.42340088, 16.92640877, 16.42340088, 16.07157898, 15.50184059, 15.50184059, 14.35023308]"
201,"[15.50184059, 15.50184059, 15.50184059, 16.42340088, 16.07157898, 16.07157898, 15.50184059, 14.35023308, 16.07157898, 16.07157898, 15.50184059, 16.07157898, 16.07157898, 15.50184059, 16.07157898, 16.42340088, 14.35023308, 16.92640877, 16.92640877, 9.62036705, 16.42340088, 16.07157898, 15.50184059, 15.50184059, 15.50184059]"
202,"[16.07157898, 16.42340088, 16.07157898, 17.54592705, 16.92640877, 18.13277435, 16.42340088, 15.50184059, 16.92640877, 16.42340088, 16.42340088, 16.92640877, 16.92640877, 16.42340088, 17.22476578, 17.54592705, 15.50184059, 17.54592705, 16.92640877, 18.13277435, 9.62036705, 17.54592705, 16.42340088, 16.42340088, 16.07157898]"
203,"[17.54592705, 18.40847969, 17.22476578, 18.82203674, 17.54592705, 9.62036705, 9.62036705, 16.07157898, 17.22476578, 9.62036705, 16.92640877, 17.54592705, 17.22476578, 17.22476578, 9.62036705, 9.62036705, 16.07157898, 17.22476578, 16.92640877, 17.85599136, 9.62036705, 9.62036705, 9.62036705, 17.22476578, 16.42340088]"
204,"[9.62036705, 9.62036705, 16.42340088, 18.13277435, 17.22476578, 16.42340088, 17.22476578, 16.07157898, 17.54592705, 17.22476578, 17.54592705, 19.98046494, 20.2694912, 18.40847969, 16.42340088, 16.92640877, 15.50184059, 16.92640877, 17.22476578, 17.22476578, 16.92640877, 16.42340088, 16.42340088, 16.92640877, 16.92640877]"
205,"[14.35023308, 17.54592705, 16.42340088, 19.39068031, 18.13277435, 17.85599136, 9.62036705, 16.92640877, 17.22476578, 17.85599136, 17.54592705, 19.98046494, 20.2694912, 19.68270874, 17.22476578, 19.10808182, 16.07157898, 17.22476578, 17.22476578, 9.62036705, 9.62036705, 16.92640877, 16.92640877, 16.92640877, 16.92640877]"
206,"[40.00827789, 19.10808182, 16.92640877, 19.68270874, 19.10808182, 18.82203674, 9.62036705, 16.42340088, 18.55061531, 18.55061531, 18.55061531, 20.83813477, 20.83813477, 19.10808182, 18.40847969, 18.40847969, 9.62036705, 18.55061531, 17.54592705, 18.55061531, 18.13277435, 17.54592705, 9.62036705, 9.62036705, 9.62036705]"
207,"[9.62036705, 17.85599136, 16.07157898, 19.39068031, 18.40847969, 9.62036705, 16.42340088, 16.07157898, 17.85599136, 17.54592705, 18.55061531, 19.68270874, 19.68270874, 18.13277435, 16.92640877, 9.62036705, 16.42340088, 17.85599136, 9.62036705, 18.40847969, 17.85599136, 9.62036705, 16.42340088, 16.92640877, 16.07157898]"
208,"[15.50184059, 16.07157898, 11.13674736, 17.54592705, 9.62036705, 15.50184059, 14.35023308, 11.13674736, 16.07157898, 17.22476578, 17.54592705, 19.39068031, 19.39068031, 17.85599136, 14.35023308, 15.50184059, 14.35023308, 16.92640877, 16.92640877, 16.92640877, 16.07157898, 15.50184059, 15.50184059, 14.35023308, 14.35023308]"
209,"[16.07157898, 14.35023308, 11.13674736, 16.07157898, 16.07157898, 15.50184059, 14.35023308, 11.13674736, 17.22476578, 16.07157898, 16.07157898, 17.85599136, 18.13277435, 9.62036705, 11.13674736, 15.50184059, 11.13674736, 14.35023308, 16.92640877, 16.07157898, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
210,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 15.50184059, 16.07157898, 15.50184059, 18.55061531, 17.54592705, 16.42340088, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
211,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 17.54592705, 9.62036705, 16.42340088, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
212,"[14.35023308, 11.13674736, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 15.50184059, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
213,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
214,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
215,"[14.35023308, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
216,"[14.35023308, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 11.13674736, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
217,"[14.35023308, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
218,"[14.35023308, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 9.62036705, 11.13674736, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
219,"[14.35023308, 11.13674736, 11.13674736, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 11.13674736, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
220,"[14.35023308, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
221,"[14.35023308, 14.35023308, 11.13674736, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 11.13674736, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
222,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308]"
223,"[16.42340088, 16.92640877, 15.50184059, 17.85599136, 17.85599136, 16.42340088, 9.62036705, 16.42340088, 16.42340088, 17.22476578, 16.42340088, 16.42340088, 16.42340088, 16.07157898, 15.50184059, 16.07157898, 14.35023308, 16.42340088, 16.92640877, 16.92640877, 16.07157898, 16.42340088, 16.07157898, 16.07157898, 16.42340088]"
224,"[17.85599136, 17.85599136, 17.54592705, 19.98046494, 19.98046494, 17.22476578, 19.39068031, 18.13277435, 17.85599136, 19.98046494, 9.62036705, 18.13277435, 18.13277435, 18.13277435, 9.62036705, 17.22476578, 16.07157898, 17.85599136, 16.92640877, 17.54592705, 16.92640877, 18.13277435, 16.42340088, 16.92640877, 18.13277435]"
225,"[19.68270874, 18.55061531, 19.68270874, 20.54864311, 19.98046494, 19.10808182, 21.14830399, 19.10808182, 19.98046494, 21.8074646, 19.39068031, 20.2694912, 19.68270874, 19.98046494, 17.85599136, 17.54592705, 16.92640877, 18.13277435, 9.62036705, 18.55061531, 18.13277435, 18.55061531, 17.54592705, 17.54592705, 19.68270874]"
226,"[19.98046494, 19.39068031, 18.82203674, 20.2694912, 19.10808182, 18.13277435, 19.10808182, 18.55061531, 20.83813477, 20.83813477, 19.68270874, 21.14830399, 21.14830399, 20.2694912, 17.54592705, 17.54592705, 16.42340088, 18.55061531, 17.22476578, 18.82203674, 17.85599136, 18.40847969, 17.85599136, 18.13277435, 19.39068031]"
227,"[18.40847969, 18.55061531, 17.85599136, 18.55061531, 18.40847969, 17.22476578, 18.13277435, 18.13277435, 18.13277435, 19.98046494, 18.82203674, 21.14830399, 21.14830399, 20.54864311, 9.62036705, 9.62036705, 16.42340088, 18.40847969, 16.92640877, 17.85599136, 17.22476578, 17.22476578, 9.62036705, 17.85599136, 19.10808182]"
228,"[9.62036705, 9.62036705, 9.62036705, 17.54592705, 17.85599136, 16.92640877, 17.54592705, 17.54592705, 17.22476578, 18.82203674, 17.54592705, 19.10808182, 19.98046494, 19.10808182, 16.42340088, 16.42340088, 16.07157898, 17.22476578, 16.92640877, 17.22476578, 16.92640877, 16.92640877, 16.92640877, 17.54592705, 18.13277435]"
229,"[16.42340088, 9.62036705, 16.42340088, 9.62036705, 16.42340088, 16.07157898, 17.22476578, 9.62036705, 16.92640877, 18.40847969, 16.92640877, 18.13277435, 18.13277435, 18.55061531, 15.50184059, 15.50184059, 15.50184059, 16.07157898, 16.92640877, 16.92640877, 16.07157898, 16.07157898, 16.07157898, 9.62036705, 18.13277435]"
230,"[15.50184059, 15.50184059, 15.50184059, 16.07157898, 15.50184059, 14.35023308, 16.92640877, 16.42340088, 15.50184059, 17.54592705, 15.50184059, 15.50184059, 16.07157898, 17.54592705, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 15.50184059, 15.50184059, 16.42340088]"
231,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 15.50184059, 9.62036705, 16.42340088, 16.07157898, 17.54592705, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 15.50184059, 14.35023308, 16.07157898, 16.07157898, 14.35023308]"
232,"[14.35023308, 11.13674736, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 17.85599136, 16.07157898, 14.35023308, 9.62036705, 14.35023308, 16.07157898, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 16.42340088, 14.35023308]"
233,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 15.50184059, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 16.07157898, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
234,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 15.50184059, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
235,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 15.50184059, 14.35023308, 16.07157898, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
236,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 15.50184059, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
237,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 11.13674736, 9.62036705, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
238,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 16.07157898, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 11.13674736, 11.13674736, 11.13674736, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
239,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 16.07157898, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 14.35023308]"
240,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 14.35023308, 16.42340088, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
241,"[14.35023308, 14.35023308, 11.13674736, 16.07157898, 14.35023308, 14.35023308, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 11.13674736, 11.13674736, 16.92640877, 15.50184059, 14.35023308, 14.35023308, 14.35023308, 14.35023308, 14.35023308]"
242,"[15.50184059, 15.50184059, 11.13674736, 16.07157898, 15.50184059, 14.35023308, 14.35023308, 11.13674736, 15.50184059, 15.50184059, 14.35023308, 15.50184059, 15.50184059, 14.35023308, 11.13674736, 14.35023308, 14.35023308, 14.35023308, 16.92640877, 15.50184059, 15.50184059, 14.35023308, 14.35023308, 15.50184059, 14.35023308]"
243,"[15.50184059, 15.50184059, 14.35023308, 9.62036705, 16.42340088, 16.07157898, 16.07157898, 14.35023308, 16.07157898, 16.42340088, 15.50184059, 16.42340088, 16.42340088, 15.50184059, 16.07157898, 16.92640877, 15.50184059, 15.50184059, 16.42340088, 16.07157898, 15.50184059, 15.50184059, 16.07157898, 16.07157898, 16.07157898]"
244,"[16.92640877, 16.42340088, 16.42340088, 18.55061531, 18.40847969, 18.13277435, 16.42340088, 15.50184059, 16.92640877, 16.42340088, 16.92640877, 9.62036705, 16.92640877, 16.42340088, 18.13277435, 18.13277435, 16.92640877, 16.92640877, 16.92640877, 17.22476578, 16.92640877, 16.42340088, 16.92640877, 16.07157898, 16.07157898]"
245,"[18.82203674, 17.85599136, 17.54592705, 21.49539566, 20.54864311, 20.2694912, 17.54592705, 16.07157898, 17.54592705, 16.42340088, 17.85599136, 17.22476578, 17.22476578, 17.54592705, 19.39068031, 19.39068031, 18.13277435, 18.40847969, 17.85599136, 18.13277435, 17.85599136, 17.85599136, 17.85599136, 16.92640877, 16.42340088]"
246,"[20.2694912, 20.2694912, 19.68270874, 21.14830399, 20.54864311, 20.54864311, 19.68270874, 18.13277435, 20.54864311, 9.62036705, 20.54864311, 19.68270874, 18.13277435, 9.62036705, 21.14830399, 22.13050461, 19.68270874, 20.2694912, 18.55061531, 19.68270874, 19.68270874, 19.68270874, 19.98046494, 19.39068031, 17.54592705]"
247,"[21.8074646, 23.67345047, 20.54864311, 24.08553505, 22.85423088, 21.8074646, 20.54864311, 19.39068031, 21.14830399, 19.10808182, 21.49539566, 25.86476898, 25.86476898, 20.54864311, 22.13050461, 23.67345047, 21.14830399, 22.13050461, 19.10808182, 23.25364685, 21.49539566, 19.98046494, 19.68270874, 19.10808182, 19.39068031]"
