	epoch	time
0	0	0 days 00:00:01.472459
1	1	0 days 00:00:01.327963
2	2	0 days 00:00:01.327155
3	3	0 days 00:00:01.320976
4	4	0 days 00:00:01.321705
5	5	0 days 00:00:01.329039
6	6	0 days 00:00:01.334464
7	7	0 days 00:00:01.327132
8	8	0 days 00:00:01.331886
9	9	0 days 00:00:01.582216
10	10	0 days 00:00:01.883331
11	11	0 days 00:00:01.619838
12	12	0 days 00:00:01.422942
13	13	0 days 00:00:01.359212
14	14	0 days 00:00:01.406711
15	15	0 days 00:00:01.344949
16	16	0 days 00:00:01.334277
17	17	0 days 00:00:01.328353
18	18	0 days 00:00:01.354944
19	19	0 days 00:00:01.354030
20	20	0 days 00:00:01.429693
21	21	0 days 00:00:01.612441
22	22	0 days 00:00:01.320685
23	23	0 days 00:00:01.348769
24	24	0 days 00:00:01.329675
25	25	0 days 00:00:01.332088
26	26	0 days 00:00:01.351072
27	27	0 days 00:00:01.497742
28	28	0 days 00:00:01.388574
29	29	0 days 00:00:01.333802
30	30	0 days 00:00:01.313367
31	31	0 days 00:00:01.321895
32	32	0 days 00:00:01.319497
33	33	0 days 00:00:01.314779
34	34	0 days 00:00:01.315356
35	35	0 days 00:00:01.333689
36	36	0 days 00:00:01.324322
37	37	0 days 00:00:01.335491
38	38	0 days 00:00:01.327963
39	39	0 days 00:00:01.340601
40	40	0 days 00:00:01.331312
41	41	0 days 00:00:01.317449
42	42	0 days 00:00:01.322850
43	43	0 days 00:00:01.340761
44	44	0 days 00:00:01.348900
45	45	0 days 00:00:01.408501
46	46	0 days 00:00:01.516241
47	47	0 days 00:00:01.349980
48	48	0 days 00:00:01.352821
49	49	0 days 00:00:01.338790
50	50	0 days 00:00:01.721290
51	51	0 days 00:00:01.354587
52	52	0 days 00:00:01.326417
53	53	0 days 00:00:01.349826
54	54	0 days 00:00:01.320588
55	55	0 days 00:00:01.327873
56	56	0 days 00:00:01.834935
57	57	0 days 00:00:01.340729
58	58	0 days 00:00:01.331554
59	59	0 days 00:00:01.314658
60	60	0 days 00:00:01.653285
61	61	0 days 00:00:01.344535
62	62	0 days 00:00:01.326245
63	63	0 days 00:00:01.349983
64	64	0 days 00:00:01.499777
65	65	0 days 00:00:01.490902
66	66	0 days 00:00:01.361337
67	67	0 days 00:00:01.344972
68	68	0 days 00:00:01.327343
69	69	0 days 00:00:01.333580
70	70	0 days 00:00:01.357362
71	71	0 days 00:00:01.387046
72	72	0 days 00:00:01.477838
73	73	0 days 00:00:01.397813
74	74	0 days 00:00:01.395226
75	75	0 days 00:00:02.065489
76	76	0 days 00:00:01.382949
77	77	0 days 00:00:01.383624
78	78	0 days 00:00:01.416144
79	79	0 days 00:00:01.382934
80	80	0 days 00:00:01.331402
81	81	0 days 00:00:01.322950
82	82	0 days 00:00:01.449808
83	83	0 days 00:00:01.389180
84	84	0 days 00:00:01.452089
85	85	0 days 00:00:01.421752
86	86	0 days 00:00:01.359373
87	87	0 days 00:00:01.455624
88	88	0 days 00:00:01.412863
89	89	0 days 00:00:01.339482
90	90	0 days 00:00:01.393236
91	91	0 days 00:00:01.450288
92	92	0 days 00:00:01.483099
93	93	0 days 00:00:01.347658
94	94	0 days 00:00:01.324391
95	95	0 days 00:00:01.359687
96	96	0 days 00:00:01.405627
97	97	0 days 00:00:01.422980
98	98	0 days 00:00:01.347571
99	99	0 days 00:00:01.385442
