	epoch	time
0	0	0 days 00:00:01.425631
1	1	0 days 00:00:01.376018
2	2	0 days 00:00:01.394415
3	3	0 days 00:00:01.345826
4	4	0 days 00:00:01.350275
5	5	0 days 00:00:01.357137
6	6	0 days 00:00:01.366900
7	7	0 days 00:00:01.357351
8	8	0 days 00:00:01.366712
9	9	0 days 00:00:01.533732
10	10	0 days 00:00:01.414547
11	11	0 days 00:00:01.358874
12	12	0 days 00:00:01.449265
13	13	0 days 00:00:01.486338
14	14	0 days 00:00:01.361879
15	15	0 days 00:00:01.363684
16	16	0 days 00:00:01.360118
17	17	0 days 00:00:01.350833
18	18	0 days 00:00:01.340013
19	19	0 days 00:00:01.349460
20	20	0 days 00:00:01.352203
21	21	0 days 00:00:01.354674
22	22	0 days 00:00:01.364223
23	23	0 days 00:00:01.347970
24	24	0 days 00:00:01.348359
25	25	0 days 00:00:01.342051
26	26	0 days 00:00:01.359618
27	27	0 days 00:00:01.341275
28	28	0 days 00:00:01.353502
29	29	0 days 00:00:01.355523
30	30	0 days 00:00:01.344629
31	31	0 days 00:00:01.342552
32	32	0 days 00:00:01.367113
33	33	0 days 00:00:01.357186
34	34	0 days 00:00:01.367525
35	35	0 days 00:00:01.469720
36	36	0 days 00:00:01.413762
37	37	0 days 00:00:01.362895
38	38	0 days 00:00:01.347258
39	39	0 days 00:00:01.415956
40	40	0 days 00:14:59.910425
41	41	0 days 00:00:01.503729
42	42	0 days 00:00:01.380102
43	43	0 days 00:00:01.327131
44	44	0 days 00:00:01.336020
45	45	0 days 00:00:01.427086
46	46	0 days 00:00:01.327147
47	47	0 days 00:00:01.319546
48	48	0 days 00:00:01.359032
49	49	0 days 00:00:01.327394
50	50	0 days 00:00:01.400847
51	51	0 days 00:00:01.517402
52	52	0 days 00:00:01.363402
53	53	0 days 00:00:01.318682
54	54	0 days 00:00:01.311783
55	55	0 days 00:00:01.325772
56	56	0 days 00:00:01.311035
57	57	0 days 00:00:01.336991
58	58	0 days 00:00:01.318458
59	59	0 days 00:00:01.308595
60	60	0 days 00:00:01.311064
61	61	0 days 00:00:01.308236
62	62	0 days 00:00:01.355881
63	63	0 days 00:00:01.317642
64	64	0 days 00:00:01.314714
65	65	0 days 00:00:01.323040
66	66	0 days 00:00:01.312299
67	67	0 days 00:00:01.321238
68	68	0 days 00:00:01.323022
69	69	0 days 00:00:01.328165
70	70	0 days 00:00:01.315907
71	71	0 days 00:00:01.311076
72	72	0 days 00:00:01.320333
73	73	0 days 00:00:01.334786
74	74	0 days 00:14:59.756025
75	75	0 days 00:00:01.609628
76	76	0 days 00:00:01.435766
77	77	0 days 00:00:01.329986
78	78	0 days 00:00:01.340941
79	79	0 days 00:00:01.314328
80	80	0 days 00:00:01.307976
81	81	0 days 00:00:01.332724
82	82	0 days 00:00:01.360131
83	83	0 days 00:00:01.313060
84	84	0 days 00:00:01.360081
85	85	0 days 00:00:01.320942
86	86	0 days 00:00:01.315101
87	87	0 days 00:00:01.312380
88	88	0 days 00:00:01.335193
89	89	0 days 00:00:01.325539
90	90	0 days 00:00:01.311952
91	91	0 days 00:00:01.313862
92	92	0 days 00:00:01.323442
93	93	0 days 00:00:01.401159
94	94	0 days 00:00:01.339513
95	95	0 days 00:00:01.330718
96	96	0 days 00:00:01.350695
97	97	0 days 00:00:01.330919
98	98	0 days 00:00:01.335127
99	99	0 days 00:00:01.324002
