	epoch	time
0	0	0 days 00:00:01.602501
1	1	0 days 00:00:01.453483
2	2	0 days 00:00:01.407947
3	3	0 days 00:00:01.399216
4	4	0 days 00:00:01.415398
5	5	0 days 00:00:01.472717
6	6	0 days 00:00:01.451952
7	7	0 days 00:00:01.429963
8	8	0 days 00:00:01.399557
9	9	0 days 00:00:01.409945
10	10	0 days 00:00:01.408526
11	11	0 days 00:00:01.400607
12	12	0 days 00:00:01.399041
13	13	0 days 00:00:01.423505
14	14	0 days 00:00:01.401124
15	15	0 days 00:00:01.395833
16	16	0 days 00:00:01.387160
17	17	0 days 00:00:01.392476
18	18	0 days 00:00:01.392134
19	19	0 days 00:00:01.379860
20	20	0 days 00:00:01.424532
21	21	0 days 00:00:01.481677
22	22	0 days 00:00:01.962672
23	23	0 days 00:00:01.490279
24	24	0 days 00:00:01.526575
25	25	0 days 00:00:01.551446
26	26	0 days 00:00:01.437721
27	27	0 days 00:00:01.416029
28	28	0 days 00:00:01.383577
29	29	0 days 00:00:01.382497
30	30	0 days 00:00:01.411692
31	31	0 days 00:00:01.385453
32	32	0 days 00:00:01.373875
33	33	0 days 00:00:01.379804
34	34	0 days 00:00:01.523235
35	35	0 days 00:00:01.377222
36	36	0 days 00:00:01.372106
37	37	0 days 00:00:01.366047
38	38	0 days 00:00:01.426641
39	39	0 days 00:00:01.535324
40	40	0 days 00:00:01.479203
41	41	0 days 00:00:01.392521
42	42	0 days 00:00:01.389065
43	43	0 days 00:00:01.407402
44	44	0 days 00:00:01.425978
45	45	0 days 00:00:01.423421
46	46	0 days 00:00:01.420035
47	47	0 days 00:00:01.443641
48	48	0 days 00:00:01.420672
49	49	0 days 00:00:01.422442
50	50	0 days 00:00:01.436041
51	51	0 days 00:00:01.431699
52	52	0 days 00:00:01.428660
53	53	0 days 00:00:01.424564
54	54	0 days 00:00:01.440901
55	55	0 days 00:00:01.443499
56	56	0 days 00:00:01.432692
57	57	0 days 00:00:01.436218
58	58	0 days 00:00:01.429522
59	59	0 days 00:00:01.431111
60	60	0 days 00:00:01.438741
61	61	0 days 00:00:01.447715
62	62	0 days 00:00:01.439795
63	63	0 days 00:00:01.448490
64	64	0 days 00:00:01.439804
65	65	0 days 00:00:01.434104
66	66	0 days 00:00:01.469053
67	67	0 days 00:00:01.442046
68	68	0 days 00:00:01.407448
69	69	0 days 00:00:01.413157
70	70	0 days 00:00:01.415795
71	71	0 days 00:00:01.417533
72	72	0 days 00:00:01.408194
73	73	0 days 00:00:01.415743
74	74	0 days 00:00:01.415692
75	75	0 days 00:00:01.402723
76	76	0 days 00:00:01.420794
77	77	0 days 00:00:01.418830
78	78	0 days 00:00:01.407732
79	79	0 days 00:00:01.413714
80	80	0 days 00:00:01.443445
81	81	0 days 00:00:01.414006
82	82	0 days 00:00:03.745229
83	83	0 days 00:00:01.432989
84	84	0 days 00:00:01.432936
85	85	0 days 00:00:01.435845
86	86	0 days 00:00:01.434371
87	87	0 days 00:00:01.430488
88	88	0 days 00:00:01.452551
89	89	0 days 00:00:01.433439
90	90	0 days 00:00:01.423807
91	91	0 days 00:00:01.425957
92	92	0 days 00:00:01.428005
93	93	0 days 00:00:01.418369
94	94	0 days 00:00:01.421047
95	95	0 days 00:00:01.424694
96	96	0 days 00:00:01.442512
97	97	0 days 00:00:01.426847
98	98	0 days 00:00:01.422863
99	99	0 days 00:00:01.425738
