	epoch	time
0	0	0 days 00:00:02.123296
1	1	0 days 00:00:02.202376
2	2	0 days 00:00:02.039977
3	3	0 days 00:00:01.994280
4	4	0 days 00:00:01.862988
5	5	0 days 00:00:02.296266
6	6	0 days 00:00:01.908574
7	7	0 days 00:00:02.198702
8	8	0 days 00:00:01.952394
9	9	0 days 00:00:01.957020
10	10	0 days 00:00:01.972156
11	11	0 days 00:00:01.986002
12	12	0 days 00:00:01.987266
13	13	0 days 00:00:02.049181
14	14	0 days 00:00:01.948914
15	15	0 days 00:00:01.891797
16	16	0 days 00:00:01.816539
17	17	0 days 00:00:01.829248
18	18	0 days 00:00:01.963456
19	19	0 days 00:00:02.065546
20	20	0 days 00:00:01.828359
21	21	0 days 00:00:01.805009
22	22	0 days 00:00:01.809340
23	23	0 days 00:00:01.898528
24	24	0 days 00:00:01.799176
25	25	0 days 00:00:01.805429
26	26	0 days 00:00:01.792115
27	27	0 days 00:00:01.766563
28	28	0 days 00:00:01.803562
29	29	0 days 00:00:02.652574
30	30	0 days 00:00:01.878715
31	31	0 days 00:00:01.780545
32	32	0 days 00:00:01.818006
33	33	0 days 00:00:01.808488
34	34	0 days 00:00:01.770426
35	35	0 days 00:00:01.778710
36	36	0 days 00:00:01.815941
37	37	0 days 00:00:01.796718
38	38	0 days 00:00:01.774656
39	39	0 days 00:00:01.789573
40	40	0 days 00:00:01.795811
41	41	0 days 00:00:01.766209
42	42	0 days 00:00:01.801182
43	43	0 days 00:00:01.831301
44	44	0 days 00:00:01.852631
45	45	0 days 00:00:01.784134
46	46	0 days 00:00:01.836122
47	47	0 days 00:00:01.811962
48	48	0 days 00:00:01.772260
49	49	0 days 00:00:01.803654
50	50	0 days 00:00:01.810727
51	51	0 days 00:00:01.786688
52	52	0 days 00:00:01.801208
53	53	0 days 00:00:01.796229
54	54	0 days 00:00:01.782818
55	55	0 days 00:00:01.772281
56	56	0 days 00:00:01.801137
57	57	0 days 00:00:01.801405
58	58	0 days 00:00:01.764984
59	59	0 days 00:00:01.808548
60	60	0 days 00:00:01.792564
61	61	0 days 00:00:01.768249
62	62	0 days 00:00:01.793345
63	63	0 days 00:00:01.802393
64	64	0 days 00:00:01.793213
65	65	0 days 00:00:01.768532
66	66	0 days 00:00:02.674862
67	67	0 days 00:00:01.850162
68	68	0 days 00:00:01.808107
69	69	0 days 00:00:01.855662
70	70	0 days 00:00:02.035902
71	71	0 days 00:00:01.831592
72	72	0 days 00:00:01.787061
73	73	0 days 00:00:01.830472
74	74	0 days 00:00:01.784453
75	75	0 days 00:00:01.789121
76	76	0 days 00:00:01.780031
77	77	0 days 00:00:01.779432
78	78	0 days 00:00:01.772898
79	79	0 days 00:00:01.866639
80	80	0 days 00:00:01.787081
81	81	0 days 00:00:01.783162
82	82	0 days 00:00:01.794028
83	83	0 days 00:00:01.780660
84	84	0 days 00:00:01.772886
85	85	0 days 00:00:01.773441
86	86	0 days 00:00:01.769779
87	87	0 days 00:00:01.776840
88	88	0 days 00:00:01.775095
89	89	0 days 00:00:01.766185
90	90	0 days 00:00:01.772308
91	91	0 days 00:00:01.777077
92	92	0 days 00:00:01.759422
93	93	0 days 00:00:01.779131
94	94	0 days 00:00:01.765977
95	95	0 days 00:00:01.768182
96	96	0 days 00:00:01.780280
97	97	0 days 00:00:01.786267
98	98	0 days 00:00:01.789401
99	99	0 days 00:00:01.793866
