,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1.0,0.869901321824945,0.668998814667984,-0.040465476077586875,0.17981897156337998,0.13210210610629325,0.7421731467896934,0.685004092810171,0.6369850586715016,0.17260072700106224,0.6224562389772134,0.6029900948016294,0.07431605556392189,0.07431604974709682,0.5024560057425774,0.5754934406220179,0.2791843425593861,0.729898867886696,0.44859952421258054,0.7892560069673838,0.1802205394503403,0.5363311379310345,-0.2916109568714803,0.6387836731973761,0.6223655351434807
1,0.869901321824945,1.0,0.7955291777411354,0.1312943734553892,0.3921672942251339,-0.03647921044740825,0.7304231397226829,0.42284867415110916,0.6164042190483191,-0.17962703152075904,0.7748321854695224,0.8174270865056803,0.27090232026930394,0.27090231628859074,0.3408556635585602,0.5358850515747834,0.14258654738467025,0.8412028319232642,0.5346283605500683,0.8891711362484639,0.1610336169989899,0.6533719639294893,-0.331922973485456,0.6043704237841965,0.576699109288886
2,0.668998814667984,0.7955291777411354,0.9999999999999999,0.26361553297993556,0.1900909233027533,0.16380870934018582,0.7895024738165192,0.4177685652975656,0.36943968851894377,-0.046360007705135646,0.7230687950615547,0.784979297132206,0.5047020726044591,0.5047020706583318,0.2748246334005833,0.4852651219126459,0.19705102388471366,0.6210035694074919,0.43700712465819197,0.7993338743453692,0.11595396057770509,0.7625878337526865,0.2785302012518201,0.737961211182533,0.5349935897804586
3,-0.040465476077586875,0.1312943734553892,0.26361553297993556,0.9999999999999998,0.7254310793440307,0.36455701827100156,0.25818815714706067,0.06539599436954385,0.4456515221230978,0.29728771686759947,0.6816370894756971,0.5119431768507104,0.23570336396338407,0.23570336673888376,0.11055259628627817,0.12085875087997931,0.12657508871006395,0.06544989315378553,0.40726253404632734,0.33532813398573197,0.14317022531543544,0.38638010092458247,0.15401760893293065,0.41005847553836133,-0.18209053632395353
4,0.17981897156337998,0.3921672942251339,0.1900909233027533,0.7254310793440307,0.9999999999999996,0.2524786722793505,0.07146374570322285,0.21517629255316903,0.4101551152748868,0.07117518490231803,0.6942039508001651,0.5463233247089327,0.09039090581412339,0.09039090777687694,0.17069089735154247,0.20971265702085912,-0.264573297990424,0.4967987368811877,0.19262350796330668,0.5705927067217107,0.2252141925857626,0.34641512977377753,-0.3425142259422621,0.41559885809188574,0.1464648856051986
5,0.13210210610629325,-0.03647921044740825,0.16380870934018582,0.36455701827100156,0.2524786722793505,0.9999999999999996,0.050011999860627494,0.24463020261195317,-0.07221354827315753,0.3842640128674462,0.16458205620927063,0.09553127053776224,0.1057676679290688,0.1057676691736258,0.76420442237196,0.5688789450595154,0.14071310302192067,0.15706827778228918,-0.07115061794529377,0.300729292949093,0.09998705158276171,0.15954441775740946,0.3250832959193056,0.17691285429758472,-0.015760320772920382
6,0.7421731467896934,0.7304231397226829,0.7895024738165192,0.25818815714706067,0.07146374570322285,0.050011999860627494,0.9999999999999999,0.3814672432505214,0.725380732187472,0.15833027405748296,0.6621208040211918,0.7099696259211195,0.2184552333290587,0.21845522834112524,0.17253853680841513,0.5999474044979884,0.29997734823928024,0.30936666837096555,0.4860156333510532,0.6064104726843389,-0.2153169060384843,0.5918608057917878,0.06093074120907159,0.643663385976299,0.2840800243688501
7,0.685004092810171,0.42284867415110916,0.4177685652975656,0.06539599436954385,0.21517629255316903,0.24463020261195317,0.3814672432505214,1.0000000000000002,0.4263465825035121,0.699423069433228,0.4937903457476615,0.365552865814995,0.1494179647021712,0.14941796101922258,0.2945998316016813,0.16951962625495232,0.14905619903844164,0.47339733016524377,0.12890778843290362,0.48743973617139486,0.3198053464506232,0.2522335001949258,-0.04725554772742424,0.7300729832290983,0.7822638104419996
8,0.6369850586715016,0.6164042190483191,0.36943968851894377,0.4456515221230978,0.4101551152748868,-0.07221354827315753,0.725380732187472,0.4263465825035121,1.0,0.3703830997264426,0.7513834887685634,0.6983821167435581,0.13978811000463537,0.13978810499457614,0.12952997081331089,0.3618498090078091,0.3632766159734798,0.28295400377007907,0.6134671512349471,0.44420159440908186,-0.06310335503698962,0.25198338762643574,-0.46636553813130477,0.4491205255369424,0.24473402001022584
9,0.17260072700106224,-0.17962703152075904,-0.046360007705135646,0.29728771686759947,0.07117518490231803,0.3842640128674462,0.15833027405748296,0.699423069433228,0.3703830997264426,0.9999999999999996,0.20656209333091818,0.04009543657904333,0.05214582259694286,0.052145820430012244,0.1467800080793766,0.0003110316774511144,0.28073214898053006,-0.19331049237290285,0.013784092153509573,-0.07299863284488504,0.07039364686887861,-0.15772584005712256,0.13242570617524688,0.36776712533098294,0.24564269809963293
10,0.6224562389772134,0.7748321854695224,0.7230687950615547,0.6816370894756971,0.6942039508001651,0.16458205620927063,0.6621208040211918,0.4937903457476615,0.7513834887685634,0.20656209333091818,1.0,0.9169435962393436,0.4301402821807118,0.43014028035742957,0.28692597819624555,0.36181940257301703,0.25163842709012507,0.6448443470052062,0.6486730251364731,0.8003040207377684,0.2725539337488095,0.6257717955293931,-0.15578666417356665,0.7231045893032958,0.44495590490625214
11,0.6029900948016294,0.8174270865056803,0.784979297132206,0.5119431768507104,0.5463233247089327,0.09553127053776224,0.7099696259211195,0.365552865814995,0.6983821167435581,0.04009543657904333,0.9169435962393436,1.0,0.6442725631213381,0.6442725605104991,0.23068470620177742,0.5060511718714601,0.20506641003424306,0.6210425169111251,0.5393249267596846,0.729210343454316,0.014934170614040107,0.4716150868168012,-0.19709341848698755,0.5549154348623563,0.5225837915269201
12,0.07431605556392189,0.27090232026930394,0.5047020726044591,0.23570336396338407,0.09039090581412339,0.1057676679290688,0.2184552333290587,0.1494179647021712,0.13978811000463537,0.05214582259694286,0.4301402821807118,0.6442725631213381,1.0000000000000002,0.9999999999999927,0.10749760384682891,0.1407410374189824,0.3182212504681112,0.2611303993123336,0.2611298809377417,0.16897270066634565,0.01770638017398911,-0.052178069462671554,0.11552012696758147,0.0731778739723739,0.5132089426394574
13,0.07431604974709682,0.27090231628859074,0.5047020706583318,0.23570336673888376,0.09039090777687694,0.1057676691736258,0.21845522834112524,0.14941796101922258,0.13978810499457614,0.052145820430012244,0.43014028035742957,0.6442725605104991,0.9999999999999927,1.0000000000000002,0.10749760259344,0.14074103390082965,0.3182212480880922,0.26113039780081787,0.2611298791754294,0.16897269896083186,0.01770638235484176,-0.05217806930136612,0.11552013043172228,0.0731778723975949,0.5132089393822834
14,0.5024560057425774,0.3408556635585602,0.2748246334005833,0.11055259628627817,0.17069089735154247,0.76420442237196,0.17253853680841513,0.2945998316016813,0.12952997081331089,0.1467800080793766,0.28692597819624555,0.23068470620177742,0.10749760384682891,0.10749760259344,0.9999999999999997,0.5773346670391114,0.4843829215036079,0.541191159598778,0.3562279598874437,0.5185458181036948,0.4039899727709983,0.2679985662799756,-0.05493869779596177,0.12005275191974732,0.16948916986610416
