name,time,values
MAIN__VAE_TRAINING_epoch,0 days 00:00:02.092624,"[Timedelta('0 days 00:00:02.392790'), Timedelta('0 days 00:00:01.907559'), Timedelta('0 days 00:00:01.972510'), Timedelta('0 days 00:00:01.839049'), Timedelta('0 days 00:00:02.078507'), Timedelta('0 days 00:00:02.039446'), Timedelta('0 days 00:00:01.990300'), Timedelta('0 days 00:00:02.038137'), Timedelta('0 days 00:00:01.976385'), Timedelta('0 days 00:00:01.936331'), Timedelta('0 days 00:00:02.171948'), Timedelta('0 days 00:00:02.025067'), Timedelta('0 days 00:00:01.869975'), Timedelta('0 days 00:00:01.851214'), Timedelta('0 days 00:00:01.891721'), Timedelta('0 days 00:00:01.814668'), Timedelta('0 days 00:00:01.858215'), Timedelta('0 days 00:00:02.200715'), Timedelta('0 days 00:00:02.644663'), Timedelta('0 days 00:00:01.768767'), Timedelta('0 days 00:00:03.709231'), Timedelta('0 days 00:00:03.495342'), Timedelta('0 days 00:00:01.745836'), Timedelta('0 days 00:00:01.747894'), Timedelta('0 days 00:00:01.751527'), Timedelta('0 days 00:00:03.517502'), Timedelta('0 days 00:00:02.097140'), Timedelta('0 days 00:00:02.008471'), Timedelta('0 days 00:00:02.391155'), Timedelta('0 days 00:00:01.799024'), Timedelta('0 days 00:00:01.740926'), Timedelta('0 days 00:00:03.632037'), Timedelta('0 days 00:00:01.930664'), Timedelta('0 days 00:00:01.895506'), Timedelta('0 days 00:00:01.813692'), Timedelta('0 days 00:00:01.836127'), Timedelta('0 days 00:00:01.808199'), Timedelta('0 days 00:00:01.816347'), Timedelta('0 days 00:00:02.711720'), Timedelta('0 days 00:00:02.075903'), Timedelta('0 days 00:00:01.899558'), Timedelta('0 days 00:00:01.968160'), Timedelta('0 days 00:00:02.083434'), Timedelta('0 days 00:00:01.828793'), Timedelta('0 days 00:00:01.730389'), Timedelta('0 days 00:00:01.733626'), Timedelta('0 days 00:00:02.352443'), Timedelta('0 days 00:00:01.984017'), Timedelta('0 days 00:00:01.732814'), Timedelta('0 days 00:00:02.875820'), Timedelta('0 days 00:00:01.739005'), Timedelta('0 days 00:00:03.433619'), Timedelta('0 days 00:00:03.525430'), Timedelta('0 days 00:00:03.594015'), Timedelta('0 days 00:00:01.967482'), Timedelta('0 days 00:00:01.909663'), Timedelta('0 days 00:00:01.904834'), Timedelta('0 days 00:00:01.893253'), Timedelta('0 days 00:00:01.901714'), Timedelta('0 days 00:00:01.845896'), Timedelta('0 days 00:00:02.143746'), Timedelta('0 days 00:00:02.805652'), Timedelta('0 days 00:00:02.595081'), Timedelta('0 days 00:00:02.031700'), Timedelta('0 days 00:00:01.997949'), Timedelta('0 days 00:00:01.900563'), Timedelta('0 days 00:00:01.877620'), Timedelta('0 days 00:00:02.077952'), Timedelta('0 days 00:00:01.760460'), Timedelta('0 days 00:00:01.875163'), Timedelta('0 days 00:00:03.238701'), Timedelta('0 days 00:00:02.132204'), Timedelta('0 days 00:00:01.925155'), Timedelta('0 days 00:00:01.943658'), Timedelta('0 days 00:00:02.067505'), Timedelta('0 days 00:00:02.246484'), Timedelta('0 days 00:00:01.947412'), Timedelta('0 days 00:00:01.951369'), Timedelta('0 days 00:00:02.039009'), Timedelta('0 days 00:00:01.915720'), Timedelta('0 days 00:00:01.771022'), Timedelta('0 days 00:00:01.856961'), Timedelta('0 days 00:00:01.829611'), Timedelta('0 days 00:00:01.852921'), Timedelta('0 days 00:00:01.800495'), Timedelta('0 days 00:00:01.817492'), Timedelta('0 days 00:00:01.935209'), Timedelta('0 days 00:00:01.818554'), Timedelta('0 days 00:00:01.777749'), Timedelta('0 days 00:00:01.790334'), Timedelta('0 days 00:00:01.895811'), Timedelta('0 days 00:00:02.229814'), Timedelta('0 days 00:00:01.787560'), Timedelta('0 days 00:00:01.988062'), Timedelta('0 days 00:00:01.886497'), Timedelta('0 days 00:00:01.848731'), Timedelta('0 days 00:00:01.772761'), Timedelta('0 days 00:00:01.834601'), Timedelta('0 days 00:00:01.832812'), Timedelta('0 days 00:00:01.766107')]"
MAIN__VAE_TRAINING_global,0 days 00:03:40.038839,[Timedelta('0 days 00:03:40.038839')]
COPULA_TRAINING,0 days 00:00:07.996968,[Timedelta('0 days 00:00:07.996968')]
COPULA_GENERATION,0 days 00:00:36.383504,[Timedelta('0 days 00:00:36.383504')]
