name,time,values
MAIN__VAE_TRAINING_epoch,0 days 00:00:01.839382,"[Timedelta('0 days 00:00:01.835612'), Timedelta('0 days 00:00:01.873322'), Timedelta('0 days 00:00:01.839552'), Timedelta('0 days 00:00:01.815379'), Timedelta('0 days 00:00:01.868156'), Timedelta('0 days 00:00:01.836306'), Timedelta('0 days 00:00:01.870092'), Timedelta('0 days 00:00:01.829289'), Timedelta('0 days 00:00:01.868551'), Timedelta('0 days 00:00:01.887046'), Timedelta('0 days 00:00:01.833666'), Timedelta('0 days 00:00:01.824475'), Timedelta('0 days 00:00:01.847741'), Timedelta('0 days 00:00:01.815828'), Timedelta('0 days 00:00:01.867612'), Timedelta('0 days 00:00:01.806610'), Timedelta('0 days 00:00:01.801855'), Timedelta('0 days 00:00:01.840335'), Timedelta('0 days 00:00:02.347161'), Timedelta('0 days 00:00:01.868219'), Timedelta('0 days 00:00:01.826874'), Timedelta('0 days 00:00:01.807360'), Timedelta('0 days 00:00:01.857211'), Timedelta('0 days 00:00:01.809534'), Timedelta('0 days 00:00:01.804999'), Timedelta('0 days 00:00:01.823367'), Timedelta('0 days 00:00:01.808831'), Timedelta('0 days 00:00:01.829823'), Timedelta('0 days 00:00:01.804947'), Timedelta('0 days 00:00:01.814094'), Timedelta('0 days 00:00:01.818411'), Timedelta('0 days 00:00:01.787772'), Timedelta('0 days 00:00:01.794230'), Timedelta('0 days 00:00:01.826477'), Timedelta('0 days 00:00:01.786553'), Timedelta('0 days 00:00:01.824006'), Timedelta('0 days 00:00:01.786256'), Timedelta('0 days 00:00:01.800723'), Timedelta('0 days 00:00:01.818334'), Timedelta('0 days 00:00:01.785031'), Timedelta('0 days 00:00:01.781631'), Timedelta('0 days 00:00:01.815480'), Timedelta('0 days 00:00:02.341490'), Timedelta('0 days 00:00:01.825080'), Timedelta('0 days 00:00:01.795430'), Timedelta('0 days 00:00:01.814197'), Timedelta('0 days 00:00:01.813220'), Timedelta('0 days 00:00:01.792633'), Timedelta('0 days 00:00:01.805926'), Timedelta('0 days 00:00:01.785496'), Timedelta('0 days 00:00:01.785571'), Timedelta('0 days 00:00:01.818560'), Timedelta('0 days 00:00:01.783096'), Timedelta('0 days 00:00:01.834085'), Timedelta('0 days 00:00:01.820402'), Timedelta('0 days 00:00:01.787624'), Timedelta('0 days 00:00:01.801315'), Timedelta('0 days 00:00:01.804331'), Timedelta('0 days 00:00:01.782375'), Timedelta('0 days 00:00:01.826590'), Timedelta('0 days 00:00:01.776236'), Timedelta('0 days 00:00:01.789749'), Timedelta('0 days 00:00:01.811789'), Timedelta('0 days 00:00:01.775483'), Timedelta('0 days 00:00:01.783062'), Timedelta('0 days 00:00:01.803940'), Timedelta('0 days 00:00:01.782205'), Timedelta('0 days 00:00:01.805196'), Timedelta('0 days 00:00:01.787048'), Timedelta('0 days 00:00:02.373688'), Timedelta('0 days 00:00:01.829528'), Timedelta('0 days 00:00:01.808322'), Timedelta('0 days 00:00:01.826848'), Timedelta('0 days 00:00:01.815402'), Timedelta('0 days 00:00:01.816320'), Timedelta('0 days 00:00:01.847891'), Timedelta('0 days 00:00:01.942545'), Timedelta('0 days 00:00:01.824789'), Timedelta('0 days 00:00:01.815039'), Timedelta('0 days 00:00:01.806138'), Timedelta('0 days 00:00:01.828431'), Timedelta('0 days 00:00:01.804290'), Timedelta('0 days 00:00:01.807547'), Timedelta('0 days 00:00:01.829378'), Timedelta('0 days 00:00:01.802571'), Timedelta('0 days 00:00:01.800202'), Timedelta('0 days 00:00:01.834960'), Timedelta('0 days 00:00:01.804173'), Timedelta('0 days 00:00:01.810411'), Timedelta('0 days 00:00:01.830867'), Timedelta('0 days 00:00:01.803817'), Timedelta('0 days 00:00:01.817953'), Timedelta('0 days 00:00:01.803060'), Timedelta('0 days 00:00:01.800159'), Timedelta('0 days 00:00:01.809425'), Timedelta('0 days 00:00:01.803957'), Timedelta('0 days 00:00:01.836099'), Timedelta('0 days 00:00:02.454781'), Timedelta('0 days 00:00:01.799702'), Timedelta('0 days 00:00:01.829043')]"
MAIN__VAE_TRAINING_global,0 days 00:03:12.582576,[Timedelta('0 days 00:03:12.582576')]
COPULA_TRAINING,0 days 00:00:07.879986,[Timedelta('0 days 00:00:07.879986')]
COPULA_GENERATION,0 days 00:01:00.349444,[Timedelta('0 days 00:01:00.349444')]
