	epoch	time
0	0	0 days 00:00:01.573704
1	1	0 days 00:00:01.485780
2	2	0 days 00:00:01.341206
3	3	0 days 00:00:01.334782
4	4	0 days 00:00:01.322345
5	5	0 days 00:00:01.324757
6	6	0 days 00:00:01.314187
7	7	0 days 00:00:01.312808
8	8	0 days 00:00:01.316469
9	9	0 days 00:00:01.323109
10	10	0 days 00:00:01.470874
11	11	0 days 00:00:01.328815
12	12	0 days 00:00:01.330557
13	13	0 days 00:00:01.317907
14	14	0 days 00:00:01.320383
15	15	0 days 00:00:01.317644
16	16	0 days 00:00:01.326067
17	17	0 days 00:00:01.321374
18	18	0 days 00:00:01.328359
19	19	0 days 00:00:01.332869
20	20	0 days 00:00:01.322185
21	21	0 days 00:00:01.479248
22	22	0 days 00:00:01.505095
23	23	0 days 00:00:01.533895
24	24	0 days 00:00:01.491891
25	25	0 days 00:00:01.319411
26	26	0 days 00:00:01.389307
27	27	0 days 00:00:01.364252
28	28	0 days 00:00:01.325279
29	29	0 days 00:00:01.347843
30	30	0 days 00:00:01.322588
31	31	0 days 00:00:01.321597
32	32	0 days 00:00:01.320554
33	33	0 days 00:00:01.580978
34	34	0 days 00:00:01.343680
35	35	0 days 00:00:01.343859
36	36	0 days 00:00:01.333757
37	37	0 days 00:00:01.329082
38	38	0 days 00:00:01.323159
39	39	0 days 00:00:01.329519
40	40	0 days 00:00:01.335163
41	41	0 days 00:00:01.327142
42	42	0 days 00:00:01.328932
43	43	0 days 00:00:01.345813
44	44	0 days 00:00:01.333188
45	45	0 days 00:00:01.440619
46	46	0 days 00:00:01.335054
47	47	0 days 00:00:01.339857
48	48	0 days 00:00:01.325794
49	49	0 days 00:00:01.324317
50	50	0 days 00:00:01.331802
51	51	0 days 00:00:01.324313
52	52	0 days 00:00:01.321209
53	53	0 days 00:00:01.331517
54	54	0 days 00:00:01.330130
55	55	0 days 00:00:01.321259
56	56	0 days 00:00:01.321163
57	57	0 days 00:00:01.325901
58	58	0 days 00:00:01.319732
59	59	0 days 00:00:01.332308
60	60	0 days 00:00:01.325353
61	61	0 days 00:00:01.338646
62	62	0 days 00:00:01.315802
63	63	0 days 00:00:01.320724
64	64	0 days 00:00:01.329715
65	65	0 days 00:00:01.313220
66	66	0 days 00:00:01.313197
67	67	0 days 00:00:01.360537
68	68	0 days 00:00:01.411025
69	69	0 days 00:00:01.347801
70	70	0 days 00:00:01.311943
71	71	0 days 00:00:01.320798
72	72	0 days 00:00:01.312056
73	73	0 days 00:00:01.314028
74	74	0 days 00:00:01.362012
75	75	0 days 00:00:01.628085
76	76	0 days 00:00:01.320871
77	77	0 days 00:00:01.320222
78	78	0 days 00:00:01.321122
79	79	0 days 00:00:01.319553
80	80	0 days 00:00:01.319087
81	81	0 days 00:00:01.322549
82	82	0 days 00:00:01.326451
83	83	0 days 00:00:01.323216
84	84	0 days 00:00:01.319193
85	85	0 days 00:00:01.330752
86	86	0 days 00:00:01.321420
87	87	0 days 00:00:01.320333
88	88	0 days 00:00:01.319193
89	89	0 days 00:00:01.323196
90	90	0 days 00:00:01.319052
91	91	0 days 00:00:01.557065
92	92	0 days 00:00:01.333782
93	93	0 days 00:00:01.326960
94	94	0 days 00:00:01.328175
95	95	0 days 00:00:01.439731
96	96	0 days 00:00:01.363130
97	97	0 days 00:00:01.325508
98	98	0 days 00:00:01.325276
99	99	0 days 00:00:01.325751
