	epoch	time
0	0	0 days 00:00:01.403905
1	1	0 days 00:00:01.360583
2	2	0 days 00:00:01.377021
3	3	0 days 00:00:01.359121
4	4	0 days 00:00:01.396853
5	5	0 days 00:00:01.416702
6	6	0 days 00:00:01.393718
7	7	0 days 00:00:01.421022
8	8	0 days 00:00:01.567277
9	9	0 days 00:00:01.541770
10	10	0 days 00:00:01.404478
11	11	0 days 00:00:01.393305
12	12	0 days 00:00:01.376037
13	13	0 days 00:00:01.367727
14	14	0 days 00:00:01.357587
15	15	0 days 00:00:01.360732
16	16	0 days 00:00:01.352396
17	17	0 days 00:00:01.379076
18	18	0 days 00:00:01.907729
19	19	0 days 00:00:01.390163
20	20	0 days 00:00:01.371493
21	21	0 days 00:00:01.381537
22	22	0 days 00:00:01.387192
23	23	0 days 00:00:01.388774
24	24	0 days 00:00:01.633586
25	25	0 days 00:00:01.494133
26	26	0 days 00:00:01.563832
27	27	0 days 00:00:01.410673
28	28	0 days 00:00:01.413781
29	29	0 days 00:00:01.555608
30	30	0 days 00:00:01.481750
31	31	0 days 00:00:01.466046
32	32	0 days 00:00:01.621021
33	33	0 days 00:00:01.383601
34	34	0 days 00:00:01.357294
35	35	0 days 00:00:01.375922
36	36	0 days 00:00:01.444575
37	37	0 days 00:00:01.436916
38	38	0 days 00:00:01.545697
39	39	0 days 00:00:01.432660
40	40	0 days 00:00:01.441391
41	41	0 days 00:00:02.156538
42	42	0 days 00:00:01.476680
43	43	0 days 00:00:01.432855
44	44	0 days 00:00:01.415349
45	45	0 days 00:00:01.395645
46	46	0 days 00:00:01.556340
47	47	0 days 00:00:01.425300
48	48	0 days 00:00:01.379481
49	49	0 days 00:00:01.347862
50	50	0 days 00:00:01.424692
51	51	0 days 00:00:01.357599
52	52	0 days 00:00:01.424875
53	53	0 days 00:00:01.379857
54	54	0 days 00:00:01.377958
55	55	0 days 00:00:01.379522
56	56	0 days 00:00:01.370440
57	57	0 days 00:00:01.391088
58	58	0 days 00:00:01.445674
59	59	0 days 00:00:01.491171
60	60	0 days 00:00:01.615993
61	61	0 days 00:00:01.525834
62	62	0 days 00:00:01.534806
63	63	0 days 00:00:01.431417
64	64	0 days 00:00:01.382971
65	65	0 days 00:00:01.362220
66	66	0 days 00:00:01.392096
67	67	0 days 00:00:02.057467
68	68	0 days 00:00:01.456601
69	69	0 days 00:00:01.485370
70	70	0 days 00:00:01.490340
71	71	0 days 00:00:01.430455
72	72	0 days 00:00:01.359471
73	73	0 days 00:00:01.398916
74	74	0 days 00:00:01.402977
75	75	0 days 00:00:01.451466
76	76	0 days 00:00:01.370559
77	77	0 days 00:00:01.543957
78	78	0 days 00:00:01.373715
79	79	0 days 00:00:01.360144
80	80	0 days 00:00:01.383838
81	81	0 days 00:00:01.401657
82	82	0 days 00:00:01.353222
83	83	0 days 00:00:01.473415
84	84	0 days 00:00:01.386902
85	85	0 days 00:00:01.405552
86	86	0 days 00:00:01.373381
87	87	0 days 00:00:01.392952
88	88	0 days 00:00:01.388488
89	89	0 days 00:00:01.396865
90	90	0 days 00:00:01.376074
91	91	0 days 00:00:01.376231
92	92	0 days 00:00:01.428496
93	93	0 days 00:00:01.375461
94	94	0 days 00:00:01.368915
95	95	0 days 00:00:02.041405
96	96	0 days 00:00:01.391704
97	97	0 days 00:00:01.380932
98	98	0 days 00:00:01.376944
99	99	0 days 00:00:01.377493
