	epoch	time
0	0	0 days 00:00:01.716044
1	1	0 days 00:00:01.635765
2	2	0 days 00:00:01.713009
3	3	0 days 00:00:01.447614
4	4	0 days 00:00:01.590328
5	5	0 days 00:00:01.453413
6	6	0 days 00:00:01.604112
7	7	0 days 00:00:01.386632
8	8	0 days 00:00:01.340770
9	9	0 days 00:00:01.394661
10	10	0 days 00:00:01.378175
11	11	0 days 00:00:01.453378
12	12	0 days 00:00:01.453828
13	13	0 days 00:00:01.482076
14	14	0 days 00:00:01.379653
15	15	0 days 00:00:01.393245
16	16	0 days 00:00:01.491598
17	17	0 days 00:00:01.384457
18	18	0 days 00:00:01.423443
19	19	0 days 00:00:01.372364
20	20	0 days 00:00:01.387212
21	21	0 days 00:00:01.578006
22	22	0 days 00:00:01.886662
23	23	0 days 00:00:01.501099
24	24	0 days 00:00:01.713355
25	25	0 days 00:00:01.677870
26	26	0 days 00:00:01.666506
27	27	0 days 00:00:01.726319
28	28	0 days 00:00:01.624878
29	29	0 days 00:00:01.369815
30	30	0 days 00:00:01.356396
31	31	0 days 00:00:01.503927
32	32	0 days 00:00:01.582942
33	33	0 days 00:00:01.556519
34	34	0 days 00:00:01.474700
35	35	0 days 00:00:01.558244
36	36	0 days 00:00:01.492235
37	37	0 days 00:00:01.417026
38	38	0 days 00:00:01.411787
39	39	0 days 00:00:02.581489
40	40	0 days 00:00:01.422045
41	41	0 days 00:00:01.476025
42	42	0 days 00:00:01.461510
43	43	0 days 00:00:01.450386
44	44	0 days 00:00:01.475381
45	45	0 days 00:00:01.360000
46	46	0 days 00:00:01.671490
47	47	0 days 00:00:01.525067
48	48	0 days 00:00:01.706495
49	49	0 days 00:00:01.660189
50	50	0 days 00:00:01.645673
51	51	0 days 00:00:01.648649
52	52	0 days 00:00:01.384971
53	53	0 days 00:00:01.698783
54	54	0 days 00:00:01.729918
55	55	0 days 00:00:01.746883
56	56	0 days 00:00:01.693472
57	57	0 days 00:00:01.665568
58	58	0 days 00:00:01.742467
59	59	0 days 00:00:01.751557
60	60	0 days 00:00:01.698636
61	61	0 days 00:00:01.695392
62	62	0 days 00:00:01.732028
63	63	0 days 00:00:01.717185
64	64	0 days 00:00:01.715969
65	65	0 days 00:00:01.733292
66	66	0 days 00:00:01.713888
67	67	0 days 00:00:01.739446
68	68	0 days 00:00:01.699926
69	69	0 days 00:00:01.743408
70	70	0 days 00:00:01.731726
71	71	0 days 00:00:01.691194
72	72	0 days 00:00:01.686084
73	73	0 days 00:00:01.731968
74	74	0 days 00:00:01.722175
75	75	0 days 00:00:01.718285
76	76	0 days 00:00:01.723240
77	77	0 days 00:00:01.703826
78	78	0 days 00:00:01.750951
79	79	0 days 00:00:01.664510
80	80	0 days 00:00:01.347625
81	81	0 days 00:00:01.363534
82	82	0 days 00:00:01.388686
83	83	0 days 00:00:01.351107
84	84	0 days 00:00:01.353263
85	85	0 days 00:00:01.441545
86	86	0 days 00:00:02.755951
87	87	0 days 00:00:01.403080
88	88	0 days 00:00:01.532603
89	89	0 days 00:00:01.498711
90	90	0 days 00:00:01.418766
91	91	0 days 00:00:01.401620
92	92	0 days 00:00:01.385717
93	93	0 days 00:00:01.410995
94	94	0 days 00:00:01.359053
95	95	0 days 00:00:01.340428
96	96	0 days 00:00:01.359465
97	97	0 days 00:00:01.364528
98	98	0 days 00:00:01.345421
99	99	0 days 00:00:01.378050
