ref,PM10
0,"[18, 19, 18, 19, 19, 19, 18, 19, 19, 17, 16, 18, 19, 19, 18, 17, 17, 16, 17, 17, 14, 15, 14, 15, 15, 15, 15, 15, 15, 14, 15, 16, 17, 18, 17, 17, 18, 18, 17, 17, 19, 20, 20, 20, 20, 20, 18, 17, 17, 17, 17, 17, 16, 16, 16, 17, 19, 21, 22, 19, 18, 19, 20, 20, 18, 18, 19, 18, 18, 19, 19, 20, 20, 21, 21, 20, 20, 20, 20, 20, 21, 23, 23, 24, 23, 26, 27, 26, 23, 22, 21, 22, 23, 23, 23, 25, 27, 31, 32, 30, 27, 25, 22, 22, 23, 22, 22, 21, 20, 19, 18, 18, 18, 17, 17, 18, 18, 19, 19, 20, 20, 19, 21, 21, 21, 21, 21, 21, 21, 22, 23, 24, 21, 21, 20, 17, 16, 14, 14, 15, 16, 16, 16, 18, 17, 18, 19, 19, 18, 20, 19, 20, 21, 24, 22, 22, 22, 24, 25, 24, 21, 21, 23, 24, 24, 24, 22, 20, 19, 16, 14, 16, 15, 16, 17, 18, 18, 19, 19, 19, 20, 21, 22, 24, 20, 16, 18, 21, 18, 18, 17, 18, 17, 17, 16, 16, 17, 17, 17, 18, 19, 20, 21, 22, 21, 21, 20, 22, 23, 23, 23, 23, 22, 21, 21, 22, 21, 21, 19, 19, 19, 20, 22, 23, 24, 26, 25, 25, 21, 10, 47, 18, 22, 21, 22, 23, 23, 22, 22, 22, 22, 22, 22, 23, 23, 22, 22, 23, 23, 25, 25, 26, 26, 27, 27, 27, 26, 26, 26, 28, 27, 27, 26, 27, 27, 27, 27, 28, 27, 28, 28, 28, 28, 30, 31, 31, 29, 29, 26, 27, 27, 26, 26, 27, 26, 26, 26, 27, 26, 28, 27, 27, 28, 29, 28, 29, 29, 30, 30, 31, 30, 28, 26, 28, 29, 32, 32, 33, 33, 33, 33, 34, 33, 33, 32, 33, 32, 33, 33, 33, 34, 35, 36, 37, 37, 38, 38, 38, 37, 39, 39, 37, 35, 35, 35, 35, 35, 35, 35, 36, 36, 36, 36, 35, 35, 33, 33, 34, 31, 28, 28, 28, 27, 25, 25, 24, 26, 27, 26, 26, 24, 23, 22, 21, 21, 20, 20, 20, 20, 21, 21, 20, 19, 17, 15, 17, 17, 17, 17, 18, 16, 17, 17, 16, 18, 17, 17, 18, 18, 18, 19, 21, 22, 23, 22, 20, 17, 18, 17, 19, 19, 20, 20, 20, 19, 18, 18, 17, 14, 13, 13, 13, 13, 14, 16, 17, 17, 20, 22, 21, 21, 23, 26, 27, 26, 27, 28, 29, 28, 27, 28, 28, 27, 28, 27, 28, 27, 28, 27, 28, 29, 30, 31, 31, 31, 28, 26, 24, 23, 23, 23, 24, 25, 26, 23, 24, 27, 30, 31, 30, 25, 23, 23, 22, 21, 20, 21, 21, 20, 21, 23, 22, 20, 20, 20, 20, 19, 19, 17, 17, 16, 16, 15, 16, 15, 17, 18, 19, 20, 19, 20, 20, 20, 20, 22, 23, 23, 23, 23, 23, 21, 21, 21, 22, 21, 22, 21, 22, 23, 25, 22, 23, 23, 24, 26, 25, 23, 22, 23, 23, 24, 24, 24, 25, 24, 24, 25, 26, 26, 26, 26, 26, 26, 27, 27, 28, 28, 31, 29, 26, 21, 20, 21, 20, 20, 17, 19, 20, 19, 20, 19, 19, 19, 19, 19, 18, 18, 17, 18, 19, 20, 21, 22, 20, 19, 20, 19, 18, 19, 17, 18, 16, 15, 14, 13, 13, 13, 14, 14, 16, 13, 14, 15, 17, 17, 18, 19, 19, 21, 21, 21, 21, 23, 25, 26, 26, 25, 25, 23, 21, 20, 19, 18, 17, 17, 17, 17, 17, 17, 18, 18, 20, 20, 19, 20, 20, 19, 18, 19, 19, 19, 20, 20, 20, 19, 19, 18, 18, 18, 20, 20, 20, 21, 21, 20, 19, 19, 18, 16, 16, 15, 15, 13, 13, 13, 14, 15, 15, 16, 18, 17, 18, 20, 23, 25, 26, 27, 30, 28, 29, 29, 30, 28, 27, 27, 27, 28, 27, 26, 25, 23, 24, 23, 23, 23, 23, 22, 22, 23, 23, 23, 24, 24, 24, 23, 23, 23, 23, 24, 25, 21, 21, 21, 22, 21, 22, 21, 21, 21, 21, 21, 21, 22, 23, 23, 25, 25, 22, 21, 22, 22, 24, 23, 21, 22, 21, 21, 22, 22, 24, 25, 25, 25, 24, 23, 22, 21, 21, 22, 24, 25, 25, 24, 22, 46, 20, 25, 24, 25, 24, 23, 21, 20, 19, 17, 16, 16, 16, 15, 15, 16, 18, 20, 21, 19, 19, 20, 21, 19, 19, 19, 19, 19, 19, 19, 19, 19, 20, 19, 19, 19, 20, 20, 20, 20, 21, 21, 21, 22, 23, 23, 23, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 23, 23, 23, 23, 22, 22, 19, 21, 18, 16, 14, 14, 14, 16, 15, 13, 12, 12, 13, 17, 18, 18, 21, 27, 33, 33, 31, 30, 28, 28, 27, 27, 26, 26, 24, 21, 19, 19, 19, 19, 18, 19, 19, 19, 19, 20, 19, 20, 19, 19, 19, 19, 19, 20, 19, 20, 20, 22, 24, 26, 27, 29, 30, 30, 30, 30, 30, 30, 28, 28, 28, 28, 28, 28, 27, 27, 28, 28, 27, 28, 27, 28, 28, 28, 28, 27, 27, 25, 24, 24, 23, 24, 24, 26, 28, 28, 29, 30, 29, 28, 31, 31, 29, 26, 23, 20, 18, 15, 17, 19, 21, 18, 16, 15, 15, 15, 15, 15, 14, 14, 14, 14, 13, 14, 14, 14, 14, 14, 15, 17, 17, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 18, 18, 19, 18, 17, 16, 16, 16, 16, 16, 17, 17, 17, 17, 18, 18, 18, 19, 17, 17, 18, 19, 20, 19, 20, 19, 18, 18, 18, 18, 18, 18, 19, 19, 20, 19, 21, 20, 19, 20, 20, 19, 18, 17, 18, 17, 19, 19, 21, 20, 20, 19, 18, 17, 17, 16, 18, 17, 16, 17, 17, 15, 17, 18, 18, 17, 19, 19, 19, 19, 18, 17, 18, 19, 20, 19, 20, 20, 21, 21, 22, 23, 23, 24, 24, 24, 24, 23, 23, 21, 20, 21, 21, 22, 22, 21, 20, 20, 20, 20, 19, 17, 17, 17, 18, 18, 18, 18, 17, 14, 15, 16, 17, 16, 17, 17, 17, 17, 18, 17, 18, 18, 19, 19, 19, 19, 20, 20, 21, 20, 19, 18, 17, 19, 19, 20, 30, 41, 23, 23, 22, 21, 23, 21, 20, 20, 19, 20, 19, 19, 16, 17, 15, 17, 19, 17, 16, 18, 20, 18, 19, 18, 19, 19, 18, 17, 16, 17, 17, 19, 22, 22, 21, 20, 21, 22, 22, 23, 23, 23, 23, 23, 23, 23, 23, 23, 24, 23, 23, 21, 21, 20, 20, 20, 19, 19, 17, 17, 15, 15, 15, 15, 17, 17, 18, 17, 15, 15, 16, 16, 17, 17, 18, 18, 18, 17, 16, 14, 14, 15, 16, 15, 16, 16, 16, 18, 20, 19, 18, 20, 21, 22, 21, 20, 19, 19, 19, 19, 19, 19, 20, 19, 20, 19, 18, 18, 18, 19, 19, 20, 19, 19, 19, 20, 20, 20, 16, 16, 17, 17, 18, 17, 18, 18, 18, 18, 18, 15, 14, 14, 15, 15, 17, 21, 22, 25, 25, 24, 23, 23, 24, 25, 26, 27, 27, 26, 26, 26, 26, 25, 25, 24, 25, 25, 25, 25, 27, 27, 27, 27, 28, 26, 25, 24, 24, 24, 23, 22, 23, 23, 23, 22, 23, 23, 23, 23, 23, 23, 23, 24, 25, 26, 27, 26, 26, 27, 24, 22, 23, 21, 21, 21, 22, 22, 22, 22, 21, 21, 22, 22, 23, 23, 23, 23, 23, 24, 22, 19, 17, 16, 16, 14, 15, 15, 17, 18, 22, 21, 20, 20, 19, 19, 20, 19, 18, 19, 19, 18, 18, 20, 22, 23, 25, 24, 26, 21, 21, 20, 23, 25, 26, 28, 27, 24, 26, 28, 29, 28, 27, 27, 27, 27, 28, 26, 26, 26, 25, 26, 26, 23, 23, 24, 23, 22, 22, 21, 21, 20, 20, 20, 20, 20, 20, 20, 20, 20, 21, 22, 25, 23, 22, 21, 20, 20, 20, 19, 19, 20, 20, 20, 19, 20, 20, 20, 20, 21, 21, 21, 20, 21, 22, 21, 22, 23, 23, 24, 25, 28, 28, 23, 22, 23, 25, 22, 22, 21, 21, 21, 21, 21, 21, 21, 21, 23, 25, 25, 27, 27, 28, 20, 22, 31, 33, 30, 30, 27, 26, 25, 26, 27, 27, 27, 27, 27, 28, 27, 26, 25, 28, 29, 30, 30, 31, 32, 33, 30, 31, 30, 30, 30, 32, 32, 31, 30, 31, 30, 30, 30, 31, 30, 30, 30, 31, 30, 30, 29, 29, 27, 27, 26, 27, 25, 29, 31, 30, 29, 29, 29, 29, 28, 28, 27, 27, 27, 27, 27, 27, 25, 26, 25, 24, 24, 24, 24, 27, 28, 31, 32, 33, 34, 35, 35, 35, 35, 35, 35, 35, 35, 35, 35, 36, 35, 31, 26, 26, 27, 30, 28, 29, 29, 35, 36, 36, 37, 38, 40, 40, 39, 39, 38, 37, 36, 37, 36, 37, 37, 37, 37, 37, 36, 35, 36, 36, 36, 35, 34, 34, 34, 34, 34, 34, 33, 30, 29, 30, 31, 33, 34, 35, 35, 35, 35, 35, 34, 34, 33, 29, 27, 28, 28, 29, 30, 30, 29, 29, 27, 27, 24, 17, 14, 14, 14, 14, 15, 18, 19, 20, 21, 23, 24, 23, 22, 23, 21, 21, 21, 22, 21, 21, 20, 19, 18, 18, 17, 20, 21, 21, 21, 21, 21, 21, 21, 22, 20, 21, 19, 19, 19, 19, 22, 23, 22, 16, 17, 19, 19, 17, 16, 16, 17, 18, 22, 23, 20, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 17, 17, 18, 18, 19, 20, 21, 18, 19, 23, 25, 27, 27, 27, 34, 27, 26, 26, 26, 27, 27, 27, 27, 27, 27, 27, 28, 29, 30, 29, 30, 29, 29, 28, 29, 24, 22, 23, 24, 25, 24, 23, 21, 19, 16, 15, 15, 12, 11, 10, 10, 12, 14, 18, 17, 16, 16, 17, 19, 20, 20, 21, 21, 20, 20, 19, 20, 19, 18, 17, 16, 16, 14, 15, 16, 15, 16, 19, 19, 19, 20, 22, 21, 21, 21, 20, 18, 15, 13, 13, 13, 12, 12, 12, 13, 13, 13, 13, 13, 14, 14, 15, 16, 17, 16, 12, 14, 14, 15, 13, 15, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 14, 14, 15, 18, 21, 21, 20, 19, 16, 20, 16, 15, 14, 14, 14, 14, 13, 13, 13, 13, 13, 14, 14, 14, 13, 13, 14, 16, 17, 18, 19, 21, 24, 25, 25, 24, 24, 23, 22, 21, 19, 18, 19, 19, 19, 18, 19, 21, 22, 23, 24, 25, 24, 24, 23, 20, 20, 19, 20, 19, 18, 22, 22, 22, 22, 21, 21, 22, 22, 24, 26, 25, 26, 27, 27, 27, 26, 26, 26, 25, 25, 26, 25, 25, 24, 26, 28, 28, 28, 28, 29, 30, 31, 33, 31, 29, 27, 27, 27, 26, 26, 27, 27, 26, 22, 20, 20, 22, 21, 21, 20, 18, 18, 19, 18, 18, 18, 17, 17, 16, 15, 16, 15, 16, 16, 16, 20, 20, 18, 20, 22, 21, 20, 19, 18, 17, 18, 18, 18, 18, 17, 17, 13, 13, 13, 14, 16, 20, 19, 19, 18, 20, 20, 20, 18, 18, 16, 16, 16, 18, 18, 18, 17, 16, 16, 17, 17, 17, 17, 18, 19, 21, 22, 23, 24, 25, 25, 23, 21, 17, 14, 13, 13, 13, 13, 14, 14, 14, 14, 14, 14, 13, 13, 13, 13, 14, 15, 14, 13, 13, 13, 15, 17, 16, 16, 15, 14, 16, 14, 15, 14, 15, 14, 13, 14, 15, 15, 16, 17, 18, 16, 15, 17, 18, 17, 17, 17, 17, 19, 18, 17, 18, 18, 17, 16, 17, 16, 17, 16, 16, 16, 17, 17, 19, 20, 19, 20, 21, 21, 18, 17, 17, 18, 18, 18, 18, 16, 15, 16, 16, 16, 17, 16, 17, 17, 18, 18, 18, 20, 20, 19, 18, 17, 18, 17, 16, 17, 17, 17, 17, 14, 14, 13, 14, 14, 15, 15, 17, 17, 20, 22, 24, 26, 27, 28, 30, 29, 33, 33, 28, 23, 21, 22, 23, 23, 22, 21, 20, 19, 20, 19, 19, 19, 21, 21, 23, 23, 23, 23, 22, 22, 23, 23, 23, 21, 21, 21, 20, 17, 17, 17, 16, 15, 17, 17, 16, 17, 17, 17, 17, 17, 19, 19, 18, 14, 14, 16, 16, 17, 17, 18, 18, 17, 18, 18, 17, 17, 17, 16, 17, 16, 17, 16, 17, 18, 18, 17, 16, 16, 16, 16, 16, 18, 20, 18, 18, 17, 17, 17, 17, 17, 17, 17, 16, 16, 16, 15, 15, 14, 15, 14, 14, 13, 14, 16, 16, 14, 12, 11, 11, 10, 10, 10, 10, 8, 8, 8, 9, 8, 8, 8, 10, 8, 10, 10, 10, 9, 10, 10, 10, 10, 11, 11, 11, 11, 10, 11, 11, 11, 11, 11, 12, 11, 12, 13, 14, 15, 15, 17, 16, 17, 17, 18, 52, 14, 18, 16, 15, 16, 17, 16, 18, 18, 19, 19, 20, 21, 21, 20, 21, 21, 24, 23, 19, 19, 20, 20, 19, 20, 17, 18, 21, 20, 20, 21, 22, 22, 22, 22, 23, 22, 22, 21, 21, 21, 21, 18, 19, 18, 17, 17, 17, 17, 18, 17, 17, 16, 15, 15, 15, 15, 16, 14, 14, 16, 17, 17, 16, 17, 17, 17, 18, 15, 15, 16, 19, 23, 23, 19, 18, 16, 16, 17, 17, 17, 17, 18, 19, 19, 19, 18, 20, 20, 21, 21, 21, 21, 21, 22, 22, 21, 22, 21, 22, 21, 22, 22, 22, 22, 22, 22, 21, 21, 21, 21, 21, 21, 21, 19, 17, 18, 18, 15, 15, 16, 16, 17, 17, 17, 17, 16, 17, 16, 15, 16, 17, 17, 17, 17, 17, 18, 19, 20, 20, 19, 20, 20, 20, 19, 18, 16, 15, 15, 15, 16, 15, 14, 14, 15, 14, 14, 15, 14, 16, 17, 16, 15, 14, 16, 18, 18, 19, 21, 22, 21, 21, 21, 19, 19, 19, 20, 20, 20, 20, 18, 16, 15, 15, 16, 16, 17, 16, 17, 18, 18, 18, 18, 20, 20, 18, 18, 18, 18, 18, 18, 17, 17, 17, 17, 18, 19, 19, 20, 20, 19, 18, 19, 20, 18, 18, 18, 20, 21, 23, 25, 21, 17, 15, 13, 13, 14, 12, 11, 12, 13, 12, 12, 13, 13, 16, 17, 18, 20, 21, 19, 17, 17, 16, 14, 15, 16, 15, 17, 17, 18, 18, 20, 19, 21, 20, 21, 23, 28, 30, 30, 30, 29, 32, 33, 33, 31, 29, 32, 34, 35, 33, 31, 28, 25, 23, 25, 28, 29, 28, 24, 20, 20, 23, 23, 22, 23, 23, 24, 24, 23, 22, 22, 22, 21, 20, 23, 24, 23, 23, 25, 23, 19, 15, 18, 17, 17, 20, 22, 22, 23, 21, 21, 21, 19, 18, 18, 19, 19, 18, 18, 18, 15, 12, 12, 13, 16, 20, 21, 20, 22, 22, 23, 22, 36, 28, 20, 14, 11, 10, 10, 11, 12, 13, 12, 11, 11, 10, 10, 8, 9, 10, 10, 10, 11, 11, 10, 10, 10, 10, 10, 10, 10, 11, 11, 10, 11, 10, 10, 10, 11, 11, 12, 11, 11, 11, 13, 13, 13, 13, 15, 14, 15, 14, 14, 14, 14, 13, 13, 13, 13, 13, 14, 13, 13, 13, 13, 12, 13, 16, 16, 14, 13, 13, 13, 12, 12, 12, 11, 11, 11, 11, 11, 11, 11, 11, 13, 12, 12, 12, 12, 13, 14, 13, 14, 14, 14, 15, 16, 14, 13, 13, 14, 15, 15, 17, 17, 16, 17, 17, 16, 16, 16, 15, 15, 15, 17, 15, 15, 16, 17, 17, 17, 17, 18, 18, 18, 19, 19, 17, 16, 14, 14, 14, 14, 13, 14, 14, 14, 15, 16, 17, 19, 21, 22, 21, 22, 23, 24, 25, 26, 27, 28, 28, 27, 26, 26, 25, 25, 24, 23, 23, 23, 22, 23, 21, 20, 18, 18, 17, 17, 18, 20, 21, 18, 16]"
