ref,NO2
0,"[61, 54, 53, 50, 46, 38, 52, 54, 41, 15, 13, 20, 16, 13, 15, 16, 23, 27, 23, 17, 14, 14, 16, 18, 20, 23, 26, 33, 44, 44, 42, 34, 57, 30, 23, 29, 29, 25, 24, 31, 40, 45, 51, 55, 56, 54, 31, 26, 37, 39, 47, 43, 38, 44, 51, 64, 61, 67, 53, 32, 43, 45, 46, 49, 55, 59, 55, 54, 58, 66, 65, 76, 80, 77, 70, 64, 67, 70, 66, 72, 72, 72, 72, 72, 74, 63, 65, 57, 58, 57, 55, 59, 60, 65, 64, 56, 35, 30, 20, 17, 21, 23, 24, 29, 28, 27, 26, 24, 20, 17, 16, 20, 26, 33, 38, 34, 31, 42, 45, 47, 45, 41, 31, 28, 30, 39, 41, 41, 43, 44, 45, 37, 28, 27, 27, 26, 30, 33, 36, 42, 51, 58, 62, 65, 64, 69, 64, 63, 59, 59, 59, 75, 80, 81, 44, 26, 34, 33, 36, 34, 37, 49, 55, 52, 56, 51, 45, 46, 22, 12, 14, 18, 24, 40, 39, 46, 30, 27, 29, 21, 16, 18, 19, 18, 20, 21, 16, 14, 15, 16, 16, 14, 14, 13, 17, 19, 20, 36, 44, 47, 40, 35, 39, 40, 39, 41, 47, 54, 57, 58, 58, 50, 49, 51, 55, 60, 54, 43, 39, 41, 46, 53, 58, 62, 63, 71, 74, 49, 50, 0, 31, 46, 51, 50, 55, 54, 49, 53, 52, 52, 54, 56, 62, 63, 59, 59, 61, 64, 54, 52, 45, 38, 41, 53, 59, 66, 65, 70, 68, 67, 78, 71, 74, 71, 68, 64, 60, 60, 63, 65, 68, 66, 73, 78, 74, 59, 50, 45, 37, 41, 49, 41, 44, 48, 50, 59, 68, 62, 53, 37, 60, 54, 51, 55, 56, 59, 58, 63, 53, 56, 46, 34, 32, 33, 39, 41, 45, 56, 59, 65, 67, 70, 67, 71, 74, 70, 64, 64, 64, 73, 81, 86, 75, 68, 70, 67, 73, 74, 78, 85, 75, 64, 57, 55, 58, 58, 34, 23, 26, 26, 29, 34, 39, 53, 37, 33, 34, 26, 22, 24, 23, 24, 22, 21, 19, 18, 18, 20, 22, 16, 11, 13, 12, 14, 18, 19, 30, 35, 35, 36, 39, 30, 24, 20, 22, 26, 37, 45, 44, 45, 36, 39, 37, 40, 44, 45, 47, 50, 50, 55, 63, 55, 37, 28, 29, 22, 19, 16, 18, 24, 31, 40, 43, 48, 50, 42, 36, 31, 27, 30, 31, 34, 44, 59, 64, 66, 62, 71, 72, 58, 46, 50, 53, 43, 48, 64, 65, 69, 69, 79, 84, 80, 77, 75, 68, 66, 69, 71, 72, 71, 67, 66, 66, 65, 53, 35, 35, 38, 40, 47, 63, 59, 45, 33, 22, 20, 25, 33, 34, 20, 15, 19, 20, 19, 16, 15, 14, 14, 13, 14, 14, 14, 15, 16, 16, 16, 17, 15, 19, 23, 21, 23, 25, 37, 44, 53, 58, 62, 62, 58, 63, 50, 45, 41, 40, 37, 44, 52, 58, 52, 41, 45, 53, 54, 53, 52, 50, 54, 57, 62, 72, 68, 61, 72, 67, 35, 25, 28, 29, 37, 45, 50, 50, 55, 59, 60, 60, 59, 60, 61, 62, 60, 60, 65, 74, 86, 80, 57, 41, 29, 20, 20, 20, 22, 23, 27, 22, 22, 22, 26, 30, 26, 29, 34, 37, 37, 39, 48, 46, 58, 59, 60, 53, 42, 43, 39, 35, 35, 38, 38, 41, 37, 37, 42, 46, 48, 40, 32, 37, 34, 21, 28, 35, 41, 38, 26, 25, 17, 15, 15, 17, 18, 23, 26, 24, 20, 21, 17, 15, 14, 11, 12, 9, 10, 11, 13, 20, 17, 14, 18, 20, 19, 17, 17, 18, 19, 25, 24, 28, 22, 21, 27, 37, 37, 37, 36, 34, 37, 44, 51, 50, 48, 51, 47, 39, 36, 32, 25, 25, 24, 29, 33, 31, 31, 27, 32, 33, 28, 23, 23, 22, 20, 27, 40, 37, 32, 27, 20, 17, 14, 14, 15, 16, 17, 19, 21, 20, 19, 20, 18, 17, 19, 24, 26, 23, 24, 37, 49, 47, 44, 45, 44, 43, 41, 45, 49, 54, 57, 67, 56, 52, 50, 62, 62, 63, 59, 50, 45, 57, 60, 61, 59, 65, 66, 67, 74, 67, 39, 35, 31, 31, 47, 45, 50, 50, 42, 54, 57, 37, 25, 20, 15, 17, 16, 17, 21, 26, 31, 35, 30, 29, 25, 20, 0, 16, 25, 24, 23, 27, 22, 16, 13, 12, 17, 19, 21, 24, 30, 36, 43, 47, 61, 58, 57, 28, 26, 22, 27, 29, 31, 31, 39, 37, 41, 33, 45, 50, 50, 46, 54, 51, 49, 51, 50, 49, 49, 49, 48, 47, 43, 40, 41, 42, 39, 47, 62, 62, 53, 66, 59, 54, 46, 33, 25, 21, 17, 18, 22, 22, 28, 30, 33, 37, 43, 50, 52, 49, 40, 29, 24, 24, 23, 17, 18, 18, 12, 11, 11, 11, 13, 19, 19, 14, 15, 16, 13, 11, 8, 8, 11, 12, 13, 19, 25, 27, 33, 42, 49, 50, 51, 53, 48, 49, 47, 47, 46, 46, 45, 41, 38, 35, 30, 27, 20, 20, 26, 36, 51, 71, 71, 68, 73, 78, 81, 76, 68, 60, 56, 54, 55, 52, 40, 40, 45, 45, 46, 43, 39, 31, 28, 26, 37, 38, 50, 51, 34, 32, 31, 27, 19, 16, 13, 14, 18, 18, 24, 24, 17, 17, 12, 13, 13, 15, 15, 17, 19, 18, 16, 12, 11, 10, 9, 0, 6, 0, 8, 12, 20, 27, 30, 29, 27, 31, 34, 27, 23, 26, 29, 37, 41, 36, 32, 27, 31, 22, 21, 15, 14, 9, 8, 8, 11, 15, 15, 13, 15, 12, 11, 11, 11, 13, 15, 16, 23, 21, 21, 20, 18, 15, 13, 13, 16, 14, 19, 23, 34, 29, 32, 28, 30, 33, 35, 30, 31, 31, 30, 30, 30, 25, 24, 20, 19, 16, 14, 14, 17, 14, 13, 17, 25, 40, 39, 24, 16, 26, 14, 13, 14, 15, 19, 25, 37, 41, 43, 42, 37, 23, 42, 49, 48, 38, 15, 17, 30, 44, 47, 31, 31, 31, 24, 24, 22, 21, 23, 26, 32, 39, 30, 23, 17, 20, 13, 15, 18, 22, 28, 32, 47, 50, 46, 38, 34, 29, 18, 14, 14, 14, 17, 21, 31, 37, 32, 22, 25, 28, 25, 17, 19, 23, 25, 32, 45, 50, 52, 43, 42, 39, 31, 38, 40, 44, 17, 61, 68, 64, 55, 54, 57, 33, 39, 55, 59, 46, 35, 33, 28, 29, 47, 47, 48, 41, 39, 48, 47, 40, 46, 49, 47, 23, 23, 16, 16, 17, 13, 11, 11, 10, 11, 13, 18, 26, 17, 18, 18, 20, 18, 18, 17, 16, 19, 22, 30, 34, 31, 26, 25, 17, 16, 15, 15, 16, 17, 20, 25, 43, 32, 23, 15, 16, 17, 14, 11, 14, 13, 20, 27, 37, 45, 55, 51, 46, 45, 46, 47, 51, 56, 54, 54, 61, 61, 61, 58, 43, 46, 51, 61, 56, 49, 55, 48, 51, 55, 56, 56, 58, 59, 59, 57, 58, 49, 50, 48, 45, 44, 46, 42, 40, 41, 38, 33, 29, 25, 32, 36, 40, 51, 48, 39, 39, 40, 27, 27, 17, 13, 16, 22, 34, 44, 41, 35, 31, 28, 23, 20, 23, 25, 29, 36, 47, 50, 55, 44, 45, 37, 46, 38, 38, 41, 43, 48, 60, 68, 50, 48, 47, 54, 46, 44, 46, 47, 40, 42, 44, 57, 64, 65, 64, 63, 62, 62, 60, 61, 58, 59, 62, 61, 62, 57, 51, 60, 49, 34, 34, 35, 36, 44, 54, 60, 65, 65, 62, 65, 70, 74, 69, 63, 61, 58, 61, 59, 61, 39, 21, 17, 18, 16, 15, 19, 29, 40, 59, 68, 70, 70, 76, 73, 74, 72, 66, 61, 62, 59, 56, 51, 53, 53, 50, 42, 47, 39, 34, 31, 40, 51, 51, 52, 39, 33, 34, 46, 52, 44, 32, 30, 36, 49, 52, 47, 45, 47, 45, 36, 36, 27, 24, 29, 32, 36, 44, 50, 31, 28, 43, 44, 36, 43, 34, 29, 44, 47, 52, 53, 61, 67, 55, 38, 38, 32, 25, 26, 34, 41, 49, 48, 38, 55, 63, 49, 50, 50, 47, 46, 48, 53, 60, 59, 59, 46, 45, 47, 52, 58, 64, 52, 50, 53, 72, 65, 59, 45, 37, 47, 56, 55, 52, 44, 57, 65, 70, 72, 78, 85, 81, 77, 36, 17, 29, 25, 33, 36, 42, 35, 32, 37, 40, 43, 51, 60, 55, 48, 56, 60, 67, 77, 79, 79, 76, 55, 49, 30, 25, 30, 33, 46, 46, 40, 35, 54, 60, 63, 60, 53, 75, 71, 69, 72, 70, 62, 50, 49, 40, 37, 34, 36, 39, 40, 48, 60, 57, 61, 87, 89, 87, 85, 81, 84, 80, 79, 71, 70, 66, 55, 48, 46, 35, 35, 34, 28, 28, 27, 27, 30, 33, 26, 27, 38, 54, 54, 46, 48, 50, 53, 64, 73, 77, 74, 73, 58, 44, 46, 56, 47, 31, 29, 38, 47, 51, 60, 79, 61, 50, 33, 30, 25, 23, 24, 25, 32, 38, 42, 38, 42, 46, 44, 42, 48, 49, 51, 43, 49, 50, 49, 48, 53, 71, 75, 58, 40, 41, 49, 54, 63, 73, 77, 72, 53, 68, 56, 39, 38, 30, 33, 25, 28, 42, 45, 43, 32, 29, 31, 30, 23, 26, 24, 27, 42, 41, 40, 36, 25, 21, 18, 16, 19, 17, 19, 30, 35, 40, 42, 32, 33, 27, 27, 26, 21, 22, 25, 44, 57, 59, 55, 52, 48, 43, 40, 37, 31, 33, 34, 36, 42, 45, 49, 55, 60, 58, 59, 63, 58, 55, 44, 45, 41, 43, 43, 54, 54, 49, 47, 51, 61, 66, 64, 68, 72, 71, 68, 66, 64, 64, 62, 63, 64, 70, 65, 61, 59, 52, 50, 44, 45, 46, 54, 60, 48, 56, 71, 68, 66, 65, 66, 66, 64, 60, 59, 63, 65, 59, 62, 63, 60, 68, 57, 43, 58, 67, 77, 67, 53, 39, 32, 31, 28, 24, 24, 22, 13, 17, 28, 42, 51, 53, 30, 25, 24, 23, 25, 22, 17, 18, 20, 20, 20, 20, 19, 14, 13, 12, 11, 11, 11, 15, 19, 20, 16, 18, 17, 16, 15, 13, 13, 14, 16, 15, 18, 19, 18, 18, 15, 13, 15, 17, 23, 28, 28, 33, 48, 52, 41, 33, 32, 26, 26, 22, 14, 11, 11, 12, 11, 14, 17, 17, 21, 25, 22, 16, 17, 23, 25, 26, 29, 28, 20, 17, 15, 16, 16, 15, 13, 14, 15, 17, 20, 24, 21, 23, 24, 25, 20, 25, 27, 29, 24, 29, 33, 42, 45, 43, 48, 53, 49, 32, 31, 33, 29, 30, 34, 40, 43, 33, 41, 45, 32, 27, 19, 17, 18, 26, 36, 47, 41, 41, 41, 27, 19, 16, 17, 22, 22, 28, 51, 61, 70, 76, 73, 68, 60, 34, 26, 18, 18, 23, 36, 39, 42, 35, 34, 30, 8, 27, 24, 27, 29, 27, 30, 33, 28, 29, 28, 30, 28, 30, 26, 19, 18, 20, 26, 33, 33, 27, 29, 37, 26, 25, 20, 21, 24, 29, 34, 32, 34, 50, 48, 23, 15, 12, 12, 10, 10, 11, 19, 28, 29, 29, 35, 27, 22, 19, 17, 22, 25, 27, 33, 28, 35, 36, 38, 32, 20, 14, 14, 10, 10, 19, 25, 30, 34, 34, 28, 28, 25, 23, 19, 14, 16, 17, 15, 16, 17, 16, 17, 14, 13, 12, 12, 10, 10, 11, 12, 13, 13, 12, 13, 13, 13, 16, 14, 8, 8, 9, 11, 11, 11, 13, 21, 26, 23, 23, 21, 20, 16, 16, 26, 22, 18, 16, 14, 11, 9, 8, 12, 15, 15, 14, 17, 27, 28, 26, 24, 30, 38, 32, 33, 36, 35, 41, 55, 60, 59, 28, 25, 21, 15, 14, 13, 11, 14, 17, 22, 26, 29, 30, 23, 19, 26, 26, 25, 22, 29, 47, 53, 57, 59, 51, 44, 36, 41, 23, 22, 18, 18, 23, 30, 29, 26, 27, 32, 35, 37, 40, 33, 27, 30, 36, 50, 49, 48, 45, 34, 27, 22, 20, 20, 20, 20, 23, 30, 33, 31, 27, 23, 23, 19, 16, 13, 14, 16, 19, 30, 45, 52, 40, 32, 15, 15, 15, 17, 18, 17, 20, 25, 35, 31, 26, 19, 19, 22, 21, 28, 36, 41, 55, 55, 54, 56, 56, 61, 63, 64, 62, 63, 66, 41, 38, 28, 19, 16, 21, 27, 32, 28, 31, 33, 35, 31, 33, 38, 39, 29, 21, 23, 20, 16, 11, 13, 16, 14, 11, 15, 20, 17, 19, 21, 19, 10, 10, 10, 14, 15, 17, 24, 24, 21, 19, 13, 12, 10, 10, 11, 10, 12, 25, 37, 38, 37, 51, 62, 50, 49, 55, 41, 33, 26, 29, 41, 35, 32, 22, 20, 21, 21, 21, 18, 20, 16, 15, 26, 25, 19, 15, 18, 15, 12, 10, 9, 9, 11, 17, 23, 32, 30, 30, 23, 18, 18, 16, 16, 15, 15, 18, 18, 20, 19, 26, 28, 32, 37, 35, 37, 44, 40, 41, 42, 44, 46, 46, 47, 42, 34, 21, 13, 8, 2, 20, 24, 27, 29, 39, 44, 45, 38, 31, 30, 37, 43, 50, 50, 50, 57, 57, 35, 25, 30, 24, 27, 24, 24, 20, 25, 44, 44, 49, 64, 70, 58, 50, 55, 59, 55, 61, 69, 69, 63, 56, 46, 35, 30, 23, 22, 20, 24, 24, 25, 24, 27, 27, 23, 25, 33, 38, 28, 25, 33, 23, 21, 21, 26, 33, 31, 37, 29, 18, 15, 16, 15, 11, 9, 11, 18, 20, 22, 32, 42, 37, 35, 23, 23, 40, 52, 57, 62, 57, 45, 44, 38, 24, 21, 20, 23, 27, 39, 44, 47, 46, 62, 70, 60, 53, 50, 66, 68, 69, 67, 60, 59, 60, 46, 41, 36, 39, 31, 25, 27, 26, 29, 35, 40, 41, 54, 49, 66, 59, 46, 55, 64, 61, 64, 62, 61, 58, 48, 33, 22, 20, 18, 21, 23, 24, 21, 21, 24, 32, 40, 51, 32, 32, 34, 33, 39, 48, 48, 43, 42, 35, 32, 24, 20, 22, 23, 25, 29, 30, 26, 30, 40, 44, 41, 44, 42, 30, 17, 18, 19, 27, 26, 28, 25, 19, 24, 18, 14, 16, 18, 23, 23, 29, 38, 41, 34, 38, 34, 29, 27, 33, 29, 34, 37, 41, 45, 44, 41, 29, 22, 18, 15, 14, 15, 17, 16, 19, 21, 16, 23, 22, 22, 18, 15, 13, 11, 8, 9, 14, 20, 21, 19, 21, 20, 20, 23, 23, 25, 28, 28, 31, 32, 34, 25, 28, 32, 32, 28, 30, 36, 41, 42, 39, 40, 35, 38, 38, 37, 32, 27, 25, 30, 32, 49, 55, 61, 43, 59, 72, 87, 84, 73, 54, 43, 42, 49, 66, 70, 63, 67, 43, 27, 34, 36, 27, 35, 45, 54, 58, 57, 52, 44, 51, 57, 39, 25, 23, 25, 41, 39, 38, 38, 34, 37, 33, 24, 25, 32, 26, 27, 26, 31, 46, 54, 43, 45, 43, 49, 53, 49, 43, 32, 12, 13, 19, 20, 20, 20, 21, 24, 19, 19, 25, 28, 2, 22, 26, 22, 21, 20, 28, 19, 15, 11, 11, 9, 11, 14, 20, 21, 21, 20, 18, 18, 22, 21, 19, 28, 29, 24, 23, 21, 22, 30, 20, 25, 31, 22, 20, 23, 25, 34, 36, 32, 29, 25, 21, 20, 20, 16, 13, 15, 19, 20, 19, 32, 32, 27, 28, 28, 21, 31, 23, 11, 11, 13, 16, 16, 27, 27, 19, 14, 13, 15, 15, 14, 13, 13, 14, 16, 24, 25, 23, 31, 45, 36, 41, 37, 32, 38, 44, 47, 41, 33, 33, 28, 23, 30, 29, 26, 28, 22, 30, 37, 63, 67, 67, 63, 67, 61, 57, 53, 51, 50, 48, 46, 46, 38, 39, 40, 34, 27, 25, 24, 23, 23, 24, 33, 38, 36, 46, 43, 37, 41, 31, 27, 26, 34, 41, 42, 39, 38, 31, 20, 14, 17, 17, 18, 25, 26, 37, 43, 40, 14, 16, 16, 20, 29, 24, 27, 29, 27, 44, 49, 39, 21, 15, 11, 12, 15, 15, 31, 29, 24, 23, 30]"
