	epoch	time
0	0	0 days 00:00:01.440465
1	1	0 days 00:00:01.489985
2	2	0 days 00:00:01.440537
3	3	0 days 00:00:01.492463
4	4	0 days 00:00:01.458121
5	5	0 days 00:00:01.443491
6	6	0 days 00:00:01.442794
7	7	0 days 00:00:01.495781
8	8	0 days 00:00:01.445017
9	9	0 days 00:00:01.389064
10	10	0 days 00:00:01.370102
11	11	0 days 00:00:01.386000
12	12	0 days 00:00:01.453474
13	13	0 days 00:00:01.456125
14	14	0 days 00:00:01.416354
15	15	0 days 00:00:01.406004
16	16	0 days 00:00:01.395342
17	17	0 days 00:00:01.488840
18	18	0 days 00:00:01.886714
19	19	0 days 00:00:01.414069
20	20	0 days 00:00:01.426238
21	21	0 days 00:00:01.400142
22	22	0 days 00:00:01.391429
23	23	0 days 00:00:01.449573
24	24	0 days 00:00:01.403667
25	25	0 days 00:00:01.484495
26	26	0 days 00:00:01.382970
27	27	0 days 00:00:01.376287
28	28	0 days 00:00:01.382565
29	29	0 days 00:00:01.396305
30	30	0 days 00:00:01.381772
31	31	0 days 00:00:01.389005
32	32	0 days 00:00:01.379044
33	33	0 days 00:00:01.389889
34	34	0 days 00:00:01.388764
35	35	0 days 00:00:01.386518
36	36	0 days 00:00:01.372465
37	37	0 days 00:00:01.379484
38	38	0 days 00:00:01.385485
39	39	0 days 00:00:01.381652
40	40	0 days 00:00:01.379229
41	41	0 days 00:00:01.887197
42	42	0 days 00:00:01.394785
43	43	0 days 00:00:01.404407
44	44	0 days 00:00:01.394048
45	45	0 days 00:00:01.398188
46	46	0 days 00:00:01.421846
47	47	0 days 00:00:01.387547
48	48	0 days 00:00:01.390166
49	49	0 days 00:00:01.384208
50	50	0 days 00:00:01.385737
51	51	0 days 00:00:01.418532
52	52	0 days 00:00:01.386424
53	53	0 days 00:00:01.388495
54	54	0 days 00:00:01.380752
55	55	0 days 00:00:01.383354
56	56	0 days 00:00:01.398157
57	57	0 days 00:00:01.382936
58	58	0 days 00:00:01.386911
59	59	0 days 00:00:01.375101
60	60	0 days 00:00:01.375189
61	61	0 days 00:00:01.381061
62	62	0 days 00:00:01.384130
63	63	0 days 00:00:01.403526
64	64	0 days 00:00:01.379870
65	65	0 days 00:00:01.379988
66	66	0 days 00:00:01.377493
67	67	0 days 00:00:01.938813
68	68	0 days 00:00:01.386585
69	69	0 days 00:00:01.389393
70	70	0 days 00:00:01.378999
71	71	0 days 00:00:01.390016
72	72	0 days 00:00:01.381736
73	73	0 days 00:00:01.394614
74	74	0 days 00:00:01.380247
75	75	0 days 00:00:01.389060
76	76	0 days 00:00:01.383027
77	77	0 days 00:00:01.381296
78	78	0 days 00:00:01.391554
79	79	0 days 00:00:01.389384
80	80	0 days 00:00:01.386495
81	81	0 days 00:00:01.382601
82	82	0 days 00:00:01.389198
83	83	0 days 00:00:01.396108
84	84	0 days 00:00:01.387258
85	85	0 days 00:00:01.437285
86	86	0 days 00:00:01.391105
87	87	0 days 00:00:01.382364
88	88	0 days 00:00:01.391496
89	89	0 days 00:00:01.386485
90	90	0 days 00:00:01.386404
91	91	0 days 00:00:01.386992
92	92	0 days 00:00:01.389824
93	93	0 days 00:00:01.392039
94	94	0 days 00:00:01.431905
95	95	0 days 00:00:01.860944
96	96	0 days 00:00:01.413018
97	97	0 days 00:00:01.405668
98	98	0 days 00:00:01.402437
99	99	0 days 00:00:01.390988
