,x_input
25,"[0.69999993, 0.5999999, 0.5999999, 1.0999999, 1.29999995, 0.69999993, 0.69999993, 1.20000005, 0.99999988, 0.79999995, 1.39999986, 0.5999999, 1.39999986, 0.79999995, 0.5999999, 0.79999995]"
26,"[0.69999993, 0.69999993, 0.5999999, 1.20000005, 1.39999986, 0.99999988, 0.89999998, 1.39999986, 0.99999988, 0.89999998, 1.29999995, 0.79999995, 1.39999986, 0.89999998, 0.89999998, 0.89999998]"
27,"[0.69999993, 0.5999999, 0.5999999, 1.20000005, 1.39999986, 0.89999998, 1.20000005, 1.5, 1.0999999, 0.79999995, 1.5999999, 0.89999998, 1.39999986, 0.99999988, 0.89999998, 1.0999999]"
28,"[1.20000005, 0.5999999, 0.5999999, 1.20000005, 0.89999998, 0.5999999, 1.20000005, 1.29999995, 0.89999998, 0.79999995, 1.5999999, 0.79999995, 1.5, 1.0999999, 0.69999993, 0.79999995]"
29,"[0.69999993, 0.5999999, 0.5999999, 0.99999988, 0.69999993, 0.5, 0.79999995, 1.20000005, 0.89999998, 0.5999999, 1.20000005, 0.79999995, 1.39999986, 0.99999988, 0.69999993, 0.69999993]"
30,"[0.5999999, 0.5, 0.5999999, 0.99999988, 0.5999999, 0.5, 0.5999999, 1.0999999, 0.5999999, 0.5999999, 0.69999993, 0.5999999, 0.89999998, 0.5, 0.5, 0.39999998]"
31,"[0.5999999, 0.5, 0.5, 0.89999998, 0.5999999, 0.39999998, 0.5999999, 1.0999999, 0.5999999, 0.5, 0.69999993, 0.5, 0.79999995, 0.5999999, 0.5, 0.39999998]"
32,"[0.5, 0.5, 0.39999998, 0.79999995, 0.5, 0.39999998, 0.39999998, 0.99999988, 0.5999999, 0.5, 0.5, 0.39999998, 0.79999995, 0.39999998, 0.5, 0.39999998]"
33,"[0.5, 0.39999998, 0.39999998, 0.79999995, 0.5, 0.39999998, 0.39999998, 0.89999998, 0.5999999, 0.5, 0.5, 0.39999998, 0.79999995, 0.39999998, 0.5, 0.5]"
34,"[0.5, 0.5, -6e-08, 0.79999995, 0.5999999, 0.5, 0.39999998, 0.89999998, 0.5, 0.5, 0.5, 0.39999998, 0.79999995, 0.39999998, 0.5, 0.5]"
35,"[0.5999999, 0.5, 0.5, 0.89999998, 0.69999993, 0.5, 0.5, 0.99999988, 0.5999999, 0.5, 0.5, 0.69999993, 0.79999995, 0.5, 0.5999999, 0.5999999]"
36,"[0.69999993, 0.5, 0.5, 0.99999988, 0.79999995, 0.5999999, 0.5, 1.0999999, 0.69999993, 0.69999993, 0.69999993, 0.79999995, 0.89999998, 0.5, 0.69999993, 0.69999993]"
37,"[0.79999995, 0.5999999, 0.69999993, 1.0999999, 1.20000005, 0.69999993, 0.5999999, 1.0999999, 0.79999995, 0.69999993, 0.79999995, 0.69999993, 0.89999998, 0.79999995, 0.69999993, 0.69999993]"
38,"[0.89999998, 0.69999993, 0.69999993, 1.20000005, 1.70000005, 0.79999995, 0.69999993, 1.20000005, 0.79999995, 0.79999995, 0.79999995, 0.5999999, 0.99999988, 1.0999999, 0.89999998, 0.79999995]"
39,"[0.89999998, 0.69999993, 0.69999993, 1.20000005, 1.79999995, 0.79999995, 0.69999993, 1.20000005, 0.89999998, 0.79999995, 0.79999995, 0.5999999, 0.99999988, 1.0999999, 0.89999998, 0.79999995]"
40,"[0.79999995, 0.79999995, 0.5999999, 1.0999999, 1.20000005, 0.69999993, 0.5999999, 1.20000005, 0.79999995, 0.69999993, 0.79999995, 0.69999993, 0.99999988, 0.89999998, 0.69999993, 0.69999993]"
41,"[0.5999999, 0.5999999, 0.5, 0.99999988, 0.5999999, 0.5999999, 0.5, 1.0999999, 0.69999993, 0.79999995, 0.69999993, 0.5999999, 0.89999998, 0.89999998, 0.5999999, 0.5]"
42,"[0.5999999, 0.5, 0.5, 0.99999988, 0.99999988, 0.5999999, 0.5, 1.29999995, 0.69999993, 0.5999999, 0.89999998, 0.5, 1.0999999, 0.5999999, 0.5999999, 0.5]"
43,"[0.69999993, 0.5999999, 0.5, 0.99999988, 1.39999986, 0.5999999, 0.5, 1.29999995, 0.69999993, 0.69999993, 0.89999998, 0.5, 0.99999988, 0.5, 0.5999999, 0.5]"
44,"[0.79999995, 0.69999993, 0.5999999, 0.89999998, 1.20000005, 0.5999999, 0.5, 1.29999995, 0.79999995, 0.5999999, 0.79999995, 0.5999999, 0.99999988, 0.69999993, 0.5999999, 0.5]"
45,"[0.89999998, 0.5999999, 0.5999999, 0.89999998, 1.39999986, 0.5999999, 0.5999999, 1.20000005, 0.69999993, 0.5, 0.79999995, 0.5999999, 0.79999995, 0.69999993, 0.5999999, 0.5]"
46,"[0.79999995, 0.5999999, 0.5999999, 0.89999998, 1.5, 0.5999999, 0.5, 1.20000005, 0.79999995, 0.5999999, 0.79999995, 0.5, 0.89999998, 0.79999995, 0.5999999, 0.5]"
47,"[0.69999993, 0.69999993, 0.5999999, 0.89999998, 1.39999986, 0.5, 0.5999999, 1.29999995, 0.79999995, 0.69999993, 0.79999995, 0.5999999, 0.89999998, 0.79999995, 0.5999999, 0.5999999]"
48,"[0.69999993, 0.69999993, 0.5999999, 0.89999998, 1.39999986, 0.5999999, 0.79999995, 1.39999986, 0.89999998, 0.79999995, 0.89999998, 0.5, 1.0999999, 0.89999998, 0.69999993, 0.5999999]"
49,"[0.89999998, 0.69999993, 0.79999995, 0.99999988, 1.29999995, 0.89999998, 0.79999995, 1.5, 1.0999999, 0.79999995, 1.20000005, 0.5999999, 1.39999986, 0.99999988, 0.79999995, 0.79999995]"
50,"[1.20000005, 0.89999998, 0.79999995, 1.0999999, 1.39999986, 0.79999995, 0.89999998, 1.5999999, 1.20000005, 0.79999995, 1.70000005, 0.69999993, 1.5, 1.20000005, 0.79999995, 0.79999995]"
51,"[1.0999999, 0.79999995, 0.89999998, 0.99999988, 1.39999986, 0.5999999, 1.0999999, 1.5999999, 0.89999998, 0.5999999, 1.79999995, 0.89999998, 1.5, 0.89999998, 0.89999998, 0.79999995]"
52,"[1.29999995, 0.5999999, 0.79999995, 0.69999993, 0.99999988, 0.5, 0.99999988, 1.5, 1.20000005, 0.69999993, 1.0999999, 0.89999998, 1.29999995, 0.89999998, 0.69999993, 0.79999995]"
53,"[0.99999988, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.79999995, 1.5, 1.0999999, 0.79999995, 1.20000005, 0.79999995, 1.0999999, 0.69999993, 0.5999999, 0.5999999]"
54,"[0.5999999, 0.5999999, 0.5, 0.5999999, 0.5999999, 0.5, 0.5999999, 1.39999986, 0.79999995, 0.89999998, 1.0999999, 0.89999998, 1.20000005, 0.5999999, 0.5, 0.5]"
55,"[0.69999993, 0.79999995, 0.5, 0.5999999, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.69999993, 0.79999995, 0.89999998, 1.20000005, -6e-08, 0.5, 0.39999998]"
56,"[0.69999993, 0.5, 0.5, 0.5999999, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.5999999, 0.69999993, 0.69999993, 0.69999993, 0.79999995, 0.39999998, 0.39999998]"
57,"[0.69999993, 0.5, 0.5, 0.5, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.5999999, 0.79999995, -6e-08, 0.69999993, 0.69999993, 0.39999998, 0.5]"
58,"[0.5999999, 0.5, 0.5999999, 0.5, 0.5999999, 0.39999998, 0.5, 1.0999999, 0.69999993, 0.5999999, 0.69999993, -6e-08, 0.69999993, 0.69999993, 0.10000002, 0.5]"
59,"[1.0999999, 0.5999999, 0.5999999, 0.79999995, 1.39999986, 0.5999999, 0.5999999, 1.20000005, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.5999999, 1.5, -6e-08, 0.69999993]"
60,"[0.69999993, 0.5999999, 0.69999993, 0.89999998, 0.99999988, 0.5999999, 0.5999999, 1.20000005, 0.89999998, 0.89999998, 0.69999993, 0.99999988, 0.5999999, 1.29999995, 0.79999995, 0.69999993]"
61,"[0.69999993, 0.5999999, 0.69999993, 0.79999995, 1.0999999, 0.5999999, 0.5999999, 1.20000005, 0.69999993, 0.69999993, 0.79999995, 0.69999993, 0.5999999, 0.99999988, 0.79999995, 0.69999993]"
62,"[0.79999995, 0.69999993, 0.5999999, 0.69999993, 1.39999986, 0.69999993, 0.69999993, 1.20000005, 0.89999998, 0.69999993, 0.99999988, 0.79999995, 0.69999993, 0.99999988, 0.79999995, 0.69999993]"
63,"[1.20000005, 0.99999988, 0.69999993, 0.69999993, 1.5, 0.69999993, 0.89999998, 1.39999986, 1.29999995, 0.79999995, 1.0999999, 0.5999999, 0.5999999, 1.20000005, 0.89999998, 0.69999993]"
64,"[1.20000005, 0.99999988, 0.79999995, 0.89999998, 1.5, 1.0999999, 1.0999999, 1.5999999, 1.39999986, 0.79999995, 1.0999999, 0.79999995, 0.69999993, 1.20000005, 0.99999988, 0.89999998]"
65,"[1.5, 0.89999998, 0.89999998, 0.99999988, 1.5999999, 1.39999986, 1.29999995, 1.5999999, 1.39999986, 0.89999998, 1.39999986, 0.89999998, 0.99999988, 1.0999999, 1.0999999, 1.29999995]"
66,"[1.70000005, 0.99999988, 1.20000005, 0.89999998, 1.5999999, 1.20000005, 1.29999995, 1.70000005, 1.39999986, 0.89999998, 1.29999995, 0.89999998, 0.99999988, 1.0999999, 1.39999986, 1.5]"
67,"[1.39999986, 1.20000005, 1.20000005, 0.99999988, 1.39999986, 1.39999986, 1.20000005, 1.5999999, 1.20000005, 0.79999995, 1.5999999, 0.89999998, 0.99999988, 1.0999999, 1.5999999, 1.39999986]"
68,"[1.29999995, 1.20000005, 1.0999999, 0.89999998, 1.5, 1.29999995, 0.99999988, 1.5, 1.20000005, 0.79999995, 1.29999995, 0.79999995, 0.99999988, 1.0999999, 1.5, 1.5]"
69,"[1.29999995, 1.0999999, 1.0999999, 0.99999988, 1.5, 1.29999995, 0.99999988, 1.5, 1.20000005, 0.99999988, 1.79999995, 0.79999995, 1.0999999, 1.0999999, 1.39999986, 1.79999995]"
70,"[1.70000005, 1.29999995, 1.0999999, 1.0999999, 1.39999986, 1.29999995, 0.99999988, 1.5, 1.20000005, 1.0999999, 2.0, 0.89999998, 1.20000005, 1.20000005, 1.39999986, 1.70000005]"
71,"[1.5, 1.39999986, 1.20000005, 1.20000005, 2.0, 1.5, 1.29999995, 1.5, 1.39999986, 1.0999999, 1.5999999, 1.29999995, 1.20000005, 1.39999986, 2.19999981, 1.70000005]"
72,"[1.39999986, 1.39999986, 0.99999988, 1.20000005, 1.39999986, 1.0999999, 1.0999999, 1.5999999, 1.39999986, 0.99999988, 1.0999999, 1.0999999, 1.0999999, 0.99999988, 1.0999999, 1.20000005]"
73,"[1.29999995, 1.29999995, 1.0999999, 1.20000005, 1.20000005, 1.0999999, 1.29999995, 1.70000005, 1.20000005, 0.89999998, 1.29999995, 1.0999999, 0.99999988, 0.89999998, 1.29999995, 1.0999999]"
74,"[1.29999995, 1.20000005, 0.99999988, 1.29999995, 1.29999995, 0.79999995, 1.0999999, 1.5999999, 1.20000005, 1.20000005, 1.29999995, 1.0999999, 1.0999999, 1.0999999, 0.79999995, 0.79999995]"
75,"[0.99999988, 0.79999995, 0.89999998, 0.99999988, 0.89999998, 0.69999993, 0.89999998, 0.79999995, 0.99999988, 0.89999998, 0.99999988, 0.99999988, 0.89999998, 0.99999988, 0.69999993, 0.5999999]"
76,"[0.89999998, 0.69999993, 0.79999995, 0.79999995, 0.89999998, 0.5999999, 0.69999993, 0.69999993, 0.79999995, 0.79999995, 0.79999995, 0.5999999, 0.5999999, 0.79999995, 0.79999995, 0.5999999]"
77,"[0.79999995, 0.69999993, 0.79999995, 0.99999988, 1.39999986, 0.5999999, 0.69999993, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.69999993, 0.5999999, 0.79999995, 0.79999995, 0.69999993]"
78,"[0.79999995, 0.69999993, 0.79999995, 0.99999988, 1.79999995, 0.69999993, 0.69999993, 0.79999995, 0.79999995, 0.89999998, 0.89999998, 0.79999995, 0.79999995, 1.20000005, 0.89999998, 0.69999993]"
79,"[0.99999988, 0.69999993, 0.79999995, 0.99999988, 1.79999995, 0.79999995, 0.69999993, 0.69999993, 0.99999988, 0.89999998, 0.89999998, 0.79999995, 0.79999995, 1.5, 0.89999998, 0.89999998]"
80,"[1.0999999, 0.79999995, 0.89999998, 0.99999988, 1.70000005, 0.89999998, 0.79999995, 0.79999995, 0.99999988, 0.99999988, 0.89999998, 0.89999998, 0.89999998, 1.5999999, 0.99999988, 1.0999999]"
81,"[1.0999999, 0.89999998, 0.99999988, 1.0999999, 2.0, 1.20000005, 0.89999998, 0.79999995, 1.0999999, 0.99999988, 1.0999999, 0.79999995, 0.89999998, 0.89999998, 1.20000005, 1.39999986]"
82,"[1.0999999, 0.99999988, 0.99999988, 0.89999998, 1.70000005, 1.0999999, 0.99999988, 0.99999988, 1.0999999, 0.99999988, 0.99999988, 0.79999995, 0.69999993, 0.69999993, 1.39999986, 1.29999995]"
83,"[0.99999988, 0.89999998, 0.89999998, 0.89999998, 1.39999986, 1.20000005, 0.89999998, 0.99999988, 0.99999988, 1.20000005, 0.99999988, 0.79999995, 0.79999995, 0.79999995, 1.0999999, 1.0999999]"
84,"[0.69999993, 0.79999995, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.69999993, 0.79999995, 0.79999995, 0.69999993]"
85,"[0.69999993, 0.69999993, 0.69999993, 0.89999998, 0.79999995, 0.79999995, 0.5999999, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.69999993, 0.79999995, 0.79999995, 0.69999993]"
86,"[0.79999995, 0.69999993, 0.69999993, 0.79999995, 0.79999995, 0.69999993, 0.79999995, 0.79999995, 0.89999998, 0.79999995, 0.79999995, 0.5999999, 0.79999995, 0.69999993, 0.5999999, 0.5999999]"
87,"[0.79999995, 0.69999993, 0.69999993, 0.69999993, 0.79999995, 0.5999999, 0.69999993, 0.69999993, 0.79999995, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.5999999, 0.5999999, 0.5]"
88,"[0.69999993, 0.5999999, 0.5999999, 0.69999993, 0.69999993, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5, 0.5999999, 0.5, 0.5, 0.5]"
89,"[0.5999999, 0.5, 0.5, 0.5, 0.69999993, 0.5, 0.5999999, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5, 0.5999999, 0.5, 0.39999998]"
90,"[0.5, 0.39999998, 0.39999998, 0.39999998, 0.5, 0.39999998, 0.5, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.5, 0.5, 0.5, 0.39999998, 0.29999995]"
91,"[0.5, 0.39999998, 0.39999998, 0.39999998, 0.5, 0.29999995, 0.39999998, 0.5, 0.5, 0.5, 0.5, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.29999995]"
92,"[0.39999998, 0.29999995, 0.39999998, 0.39999998, 0.5, 0.29999995, 0.29999995, 0.39999998, 0.5, 0.5, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.29999995]"
93,"[0.39999998, 0.29999995, 0.39999998, 0.5, 0.5, 0.29999995, 0.29999995, 0.39999998, 0.5, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998, 0.39999998]"
94,"[0.5, 0.39999998, 0.39999998, 0.5999999, 0.5999999, 0.39999998, 0.39999998, 0.39999998, 0.5999999, 0.5, 0.5, 0.39999998, 0.39999998, 0.5, 0.5, 0.5]"
95,"[0.5, 0.39999998, 0.39999998, 0.5999999, 0.99999988, 0.5, 0.39999998, 0.39999998, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.39999998, 0.5, 0.5999999, 0.5]"
96,"[0.5, 0.5, 0.39999998, 0.5999999, 0.69999993, 0.5, 0.39999998, 0.5, 0.5999999, 0.5999999, 0.5, 0.5, 0.5, 0.69999993, 0.5, 0.5]"
97,"[0.5999999, 0.5, 0.39999998, 0.5999999, 0.79999995, 0.5, 0.5, 0.5, 0.5999999, 0.5, 0.5999999, 0.69999993, 0.5999999, 0.39999998, 0.5, 0.5]"
98,"[0.79999995, 0.5999999, 0.5, 0.5999999, 1.20000005, 0.5, 0.5, 0.5, 0.5999999, 0.5, 0.69999993, 0.79999995, 0.5999999, 0.5, 0.5999999, 0.5]"
99,"[0.69999993, 0.5999999, 0.5999999, 0.5999999, 1.29999995, 0.5999999, 0.5, 0.5, 0.69999993, 0.5, 0.69999993, 0.5, 0.5999999, 0.5, 0.5999999, 0.5]"
100,"[0.79999995, 0.5999999, 0.69999993, 0.5999999, 1.29999995, 0.5999999, 0.5, 0.5999999, 0.69999993, 0.5, 0.69999993, 0.5999999, 0.69999993, 0.5, 0.69999993, 0.5]"
101,"[0.69999993, 0.5999999, 0.79999995, 0.5999999, 1.29999995, 0.5999999, 0.69999993, 0.69999993, 0.69999993, 0.69999993, 0.69999993, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5]"
102,"[0.69999993, 0.69999993, 0.79999995, 0.5999999, 1.0999999, 0.5999999, 0.5, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5999999]"
103,"[0.69999993, 0.5999999, 0.5999999, 0.69999993, 1.29999995, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.5999999]"
104,"[0.69999993, 0.5999999, 0.5999999, 0.79999995, 1.20000005, 0.5, 0.5, 0.69999993, 0.69999993, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.5999999, 0.69999993, 0.5999999]"
105,"[0.5999999, 0.69999993, 0.5999999, 0.79999995, 1.29999995, 0.5, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5999999]"
106,"[0.69999993, 0.69999993, 0.5999999, 0.89999998, 1.20000005, 0.5, 0.69999993, 0.69999993, 0.69999993, 0.5999999, 0.89999998, 0.69999993, 0.69999993, 0.5999999, 0.69999993, 0.5999999]"
107,"[0.79999995, 0.79999995, 0.69999993, 0.89999998, 1.29999995, 0.69999993, 0.79999995, 0.69999993, 0.79999995, 0.5999999, 0.89999998, 0.79999995, 0.89999998, 0.69999993, 0.79999995, 0.69999993]"
108,"[0.89999998, 0.79999995, 0.79999995, 0.89999998, 1.0999999, 0.79999995, 0.79999995, 0.79999995, 0.89999998, 0.5999999, 0.99999988, 0.89999998, 0.99999988, 0.79999995, 0.79999995, 0.69999993]"
109,"[0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.79999995, 0.89999998, 0.79999995, 0.69999993, 0.5999999]"
110,"[0.5999999, 0.5, 0.5, 0.5999999, 0.5999999, 0.5, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.69999993, 0.69999993, 0.5999999, 0.5]"
111,"[0.5, 0.5, 0.5999999, 0.5, 0.5999999, 0.39999998, 0.5999999, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5, 0.5999999, 0.5999999, 0.39999998, 0.39999998]"
112,"[0.5, 0.39999998, 0.39999998, 0.5, 0.5, 0.29999995, 0.5, 0.69999993, 0.5999999, 0.5999999, 0.5, 0.5, 0.5, 0.5, 0.39999998, 0.39999998]"
113,"[0.39999998, 0.29999995, 0.39999998, 0.5, 0.5, 0.39999998, 0.39999998, 0.5, 0.5, 0.5, 0.5, 0.39999998, 0.5, 0.39999998, 0.5, 0.39999998]"
114,"[0.39999998, 0.39999998, 0.5, 0.5999999, 0.5, 0.39999998, 0.5, 0.5999999, 0.5999999, 0.5, 0.5, 0.39999998, 0.5, 0.5, 0.5, 0.39999998]"
115,"[0.5, 0.39999998, 0.5, 0.5999999, 0.79999995, 0.5, 0.39999998, 0.5999999, 0.5999999, 0.5, 0.5, 0.5999999, 0.39999998, 0.79999995, 0.5, 0.5]"
116,"[0.5999999, 0.5, 0.5, 0.5999999, 1.20000005, 0.5, 0.5, 0.5999999, 0.69999993, 0.5999999, 0.69999993, 0.69999993, 0.5999999, 0.89999998, 0.5999999, 0.5]"
117,"[0.69999993, 0.5999999, 0.5, 0.5999999, 1.29999995, 0.5999999, 0.5999999, 0.69999993, 0.79999995, 0.69999993, 0.89999998, 0.69999993, 0.5999999, 0.89999998, 0.69999993, 0.69999993]"
118,"[0.99999988, 0.69999993, 0.5999999, 0.5999999, 1.39999986, 0.5999999, 0.69999993, 0.69999993, 1.0999999, 0.5999999, 0.89999998, 0.5999999, 0.5, 0.99999988, 0.79999995, 0.79999995]"
119,"[1.0999999, 0.69999993, 0.69999993, 0.69999993, 1.5999999, 0.99999988, 0.79999995, 0.79999995, 1.20000005, 0.69999993, 1.0999999, 0.5999999, 0.69999993, 0.99999988, 0.79999995, 0.79999995]"
120,"[1.20000005, 0.69999993, 0.79999995, 0.79999995, 1.5999999, 0.99999988, 0.79999995, 0.89999998, 1.20000005, 0.69999993, 1.29999995, 0.5999999, 0.79999995, 0.89999998, 0.89999998, 0.79999995]"
121,"[1.20000005, 0.79999995, 0.89999998, 0.89999998, 1.5, 1.20000005, 0.89999998, 0.99999988, 1.20000005, 0.79999995, 1.29999995, 0.69999993, 0.89999998, 0.89999998, 0.89999998, 1.0999999]"
122,"[1.0999999, 0.99999988, 0.99999988, 1.0999999, 1.5, 0.69999993, 0.89999998, 0.89999998, 1.0999999, 0.89999998, 1.20000005, 0.69999993, 1.0999999, 1.0999999, 1.39999986, 1.0999999]"
123,"[1.0999999, 1.0999999, 0.99999988, 1.0999999, 1.5999999, 0.89999998, 0.99999988, 1.0999999, 0.99999988, 0.89999998, 1.5, 0.69999993, 1.20000005, 0.99999988, 1.5999999, 1.20000005]"
124,"[1.39999986, 1.39999986, 1.0999999, 1.5, 1.5999999, 1.0999999, 0.99999988, 1.39999986, 1.39999986, 0.99999988, 1.70000005, 0.89999998, 1.5, 1.29999995, 1.5, 1.5]"
