	epoch	time
0	0	0 days 00:00:01.480269
1	1	0 days 00:00:01.467949
2	2	0 days 00:00:01.420912
3	3	0 days 00:00:01.556643
4	4	0 days 00:00:01.420196
5	5	0 days 00:00:01.478647
6	6	0 days 00:00:01.412130
7	7	0 days 00:00:01.652792
8	8	0 days 00:00:01.556703
9	9	0 days 00:00:01.520736
10	10	0 days 00:00:01.545488
11	11	0 days 00:00:01.962633
12	12	0 days 00:00:01.566747
13	13	0 days 00:00:01.536031
14	14	0 days 00:00:01.401479
15	15	0 days 00:00:01.401325
16	16	0 days 00:00:01.491133
17	17	0 days 00:00:01.463967
18	18	0 days 00:00:01.731793
19	19	0 days 00:00:01.561915
20	20	0 days 00:00:01.656446
21	21	0 days 00:00:01.502156
22	22	0 days 00:00:01.406312
23	23	0 days 00:00:01.465248
24	24	0 days 00:00:01.846560
25	25	0 days 00:00:02.481163
26	26	0 days 00:00:02.347291
27	27	0 days 00:00:02.328328
28	28	0 days 00:00:02.527482
29	29	0 days 00:00:01.441832
30	30	0 days 00:00:01.463690
31	31	0 days 00:00:01.423238
32	32	0 days 00:00:01.834794
33	33	0 days 00:00:01.690650
34	34	0 days 00:00:01.529068
35	35	0 days 00:00:01.526861
36	36	0 days 00:00:01.485256
37	37	0 days 00:00:01.609886
38	38	0 days 00:00:01.622046
39	39	0 days 00:00:01.642398
40	40	0 days 00:00:01.466402
41	41	0 days 00:00:01.442064
42	42	0 days 00:00:01.594701
43	43	0 days 00:00:01.644627
44	44	0 days 00:00:01.414277
45	45	0 days 00:00:01.437653
46	46	0 days 00:00:01.456736
47	47	0 days 00:00:01.481719
48	48	0 days 00:00:01.503487
49	49	0 days 00:00:01.621580
50	50	0 days 00:00:01.554855
51	51	0 days 00:00:01.495438
52	52	0 days 00:00:01.541799
53	53	0 days 00:00:01.553532
54	54	0 days 00:00:01.575558
55	55	0 days 00:00:01.739098
56	56	0 days 00:00:01.412679
57	57	0 days 00:00:02.151915
58	58	0 days 00:00:02.393938
59	59	0 days 00:00:02.209546
60	60	0 days 00:00:02.020810
61	61	0 days 00:00:02.501009
62	62	0 days 00:00:01.922149
63	63	0 days 00:00:01.556929
64	64	0 days 00:00:02.488827
65	65	0 days 00:00:01.477172
66	66	0 days 00:00:01.498613
67	67	0 days 00:00:01.733170
68	68	0 days 00:00:01.410975
69	69	0 days 00:00:01.443050
70	70	0 days 00:00:01.491909
71	71	0 days 00:00:01.492311
72	72	0 days 00:00:01.515568
73	73	0 days 00:00:01.460548
74	74	0 days 00:00:01.428318
75	75	0 days 00:00:01.412728
76	76	0 days 00:00:01.404011
77	77	0 days 00:00:01.375363
78	78	0 days 00:00:01.360018
79	79	0 days 00:00:01.413735
80	80	0 days 00:00:01.390398
81	81	0 days 00:00:01.372925
82	82	0 days 00:00:01.884547
83	83	0 days 00:00:01.719487
84	84	0 days 00:00:01.427477
85	85	0 days 00:00:01.455863
86	86	0 days 00:00:01.402469
87	87	0 days 00:00:01.577171
88	88	0 days 00:00:01.470306
89	89	0 days 00:00:01.456611
90	90	0 days 00:00:01.394945
91	91	0 days 00:00:01.424748
92	92	0 days 00:00:01.463911
93	93	0 days 00:00:01.435011
94	94	0 days 00:00:01.466503
95	95	0 days 00:00:01.495168
96	96	0 days 00:00:01.450724
97	97	0 days 00:00:01.425231
98	98	0 days 00:00:01.447791
99	99	0 days 00:00:01.412372
