	epoch	time
0	0	0 days 00:00:01.534628
1	1	0 days 00:00:01.529012
2	2	0 days 00:00:01.416089
3	3	0 days 00:00:01.424390
4	4	0 days 00:00:01.392948
5	5	0 days 00:00:01.392751
6	6	0 days 00:00:01.391475
7	7	0 days 00:00:01.396763
8	8	0 days 00:00:01.509417
9	9	0 days 00:00:01.428925
10	10	0 days 00:00:01.435621
11	11	0 days 00:00:01.414667
12	12	0 days 00:00:01.452921
13	13	0 days 00:00:01.485644
14	14	0 days 00:00:01.526100
15	15	0 days 00:00:01.425059
16	16	0 days 00:00:01.409921
17	17	0 days 00:00:01.414074
18	18	0 days 00:00:01.655095
19	19	0 days 00:00:01.544859
20	20	0 days 00:00:01.446910
21	21	0 days 00:00:01.477142
22	22	0 days 00:00:01.534232
23	23	0 days 00:00:01.521744
24	24	0 days 00:00:01.396338
25	25	0 days 00:00:01.381843
26	26	0 days 00:00:01.411184
27	27	0 days 00:00:01.460555
28	28	0 days 00:00:01.427053
29	29	0 days 00:00:01.363760
30	30	0 days 00:00:01.366846
31	31	0 days 00:00:01.369566
32	32	0 days 00:00:01.362922
33	33	0 days 00:00:01.380186
34	34	0 days 00:00:01.368735
35	35	0 days 00:00:01.423387
36	36	0 days 00:00:01.384077
37	37	0 days 00:00:01.373274
38	38	0 days 00:00:01.366426
39	39	0 days 00:00:01.371937
40	40	0 days 00:00:01.365442
41	41	0 days 00:00:01.402545
42	42	0 days 00:00:01.454827
43	43	0 days 00:00:01.381691
44	44	0 days 00:00:01.370511
45	45	0 days 00:00:01.375693
46	46	0 days 00:00:01.357883
47	47	0 days 00:00:01.372285
48	48	0 days 00:00:01.365337
49	49	0 days 00:00:01.493052
50	50	0 days 00:00:01.426471
51	51	0 days 00:00:01.384666
52	52	0 days 00:00:01.472157
53	53	0 days 00:00:01.368943
54	54	0 days 00:00:01.372968
55	55	0 days 00:00:01.410013
56	56	0 days 00:00:01.379707
57	57	0 days 00:00:01.364607
58	58	0 days 00:00:01.380371
59	59	0 days 00:00:01.386859
60	60	0 days 00:00:01.364644
61	61	0 days 00:00:01.422242
62	62	0 days 00:00:01.685926
63	63	0 days 00:00:01.540448
64	64	0 days 00:00:01.377658
65	65	0 days 00:00:01.366987
66	66	0 days 00:00:01.365156
67	67	0 days 00:00:01.373040
68	68	0 days 00:00:01.650632
69	69	0 days 00:00:01.369596
70	70	0 days 00:00:01.401502
71	71	0 days 00:00:04.683886
72	72	0 days 00:00:01.407872
73	73	0 days 00:00:01.388251
74	74	0 days 00:00:01.629141
75	75	0 days 00:00:01.491213
76	76	0 days 00:00:01.470874
77	77	0 days 00:00:01.458655
78	78	0 days 00:00:01.377031
79	79	0 days 00:00:01.379576
80	80	0 days 00:00:01.400197
81	81	0 days 00:00:01.394583
82	82	0 days 00:00:01.382125
83	83	0 days 00:00:01.534119
84	84	0 days 00:00:01.384720
85	85	0 days 00:00:01.384005
86	86	0 days 00:00:01.411424
87	87	0 days 00:00:01.422048
88	88	0 days 00:00:01.380509
89	89	0 days 00:00:01.379703
90	90	0 days 00:00:01.401009
91	91	0 days 00:00:01.405077
92	92	0 days 00:00:01.518910
93	93	0 days 00:00:01.408366
94	94	0 days 00:00:01.362843
95	95	0 days 00:00:01.395905
96	96	0 days 00:00:01.413881
97	97	0 days 00:00:01.375360
98	98	0 days 00:00:01.399533
99	99	0 days 00:00:01.380865
